Time (s)	WE(1).Potential (V)	Corrected time (s)	Index	dWE(1).Potential/dt (V/s)	OCP value (V)
1.25574399682955	0.005206298828125	0	1	0	0.00534267051547181
1.35574399657708	0.00519409179687499	0.0999999997475243	2	-0.000122073077363893	
1.4557439963246	0.005206298828125	0.199999999495049	3	0.000244146154727787	
1.55574399607212	0.0052001953125	0.299999999242573	4	-0.000295014993753284	
1.65574399581965	0.0052154541015625	0.399999998990097	5	0.000391641224268824	
1.75574399556717	0.005206298828125	0.499999998737621	6	-0.000366205262253061	
1.8557439953147	0.0052032470703125	0.599999998485146	7	0.000101722129329573	
1.95574399506222	0.0052001953125	0.69999999823267	8	-5.08657212776598E-05	
2.05574399480975	0.00520935058593749	0.799999997980194	9	0.000193277330254205	
2.15574399455727	0.0052032470703125	0.899999997727718	10	-0.000228875578613952	
2.25574399430479	0.00520935058593749	0.999999997475243	11	0.000213617415283807	
2.35574399405232	0.00521240234375001	1.09999999722277	12	-3.55935881088953E-05	
2.45574399379984	0.005218505859375	1.19999999697029	13	9.66278021223843E-05	
2.55574399354737	0.00520935058593749	1.29999999671782	14	-0.000228880235226825	
2.65574399329489	0.00518798828125	1.39999999646534	15	-0.000264478469034657	
2.75574399304242	0.0052154541015625	1.49999999621286	16	0.000722240481991321	
2.85574399278994	0.00519714355468751	1.59999999596039	17	-0.000727330159861594	
2.95574399253746	0.0052032470703125	1.69999999570791	18	0.000417064788052812	
3.05574399228499	0.00520935058593749	1.79999999545544	19	-2.03431845875457E-05	
3.15574399203251	0.00519714355468751	1.89999999520296	20	-0.000274648511549458	
3.25574399178004	0.005206298828125	1.99999999495049	21	0.000330600800225511	
3.35574399152756	0.0052001953125	2.09999999469801	22	-0.000259402761003003	
3.45574399127509	0.00520935058593749	2.19999999444553	23	0.000269572803517804	
3.55574399102261	0.00519714355468751	2.29999999419306	24	-0.000350943999364972	
3.65574399077013	0.0052032470703125	2.39999999394058	25	0.000284820096567273	
3.75574399051766	0.00519714355468751	2.49999999368811	26	-0.000223789000301622	
3.85574399026518	0.0052032470703125	2.59999999343563	27	0.000203442716156133	
3.95574399001271	0.00520935058593749	2.69999999318316	28	2.03462896024575E-05	
4.05574398976023	0.0052001953125	2.79999999293068	29	-0.000218707078602165	
4.15574398950776	0.00521240234375001	2.8999999926782	30	0.000350953312590718	
4.25574398925528	0.00520935058593749	2.99999999242573	31	-0.000228892648010515	
4.3557439890028	0.0052032470703125	3.09999999217325	32	-3.55920346919447E-05	
4.45574398875033	0.005206298828125	3.19999999192078	33	0.000116984949272592	
4.55574398849785	0.00519714355468751	3.2999999916683	34	-0.000223795213969424	
4.65574398824538	0.005206298828125	3.39999999141583	35	0.000284829409793019	
4.7557439879929	0.00520935058593749	3.49999999116335	36	-8.13820515759289E-05	
4.85574398774042	0.0052001953125	3.59999999091087	37	-0.000172929489053786	
4.95574398748795	0.00519714355468751	3.6999999906584	38	6.1035760154482E-05	
5.05574398723547	0.005206298828125	3.79999999040592	39	0.000172929489053786	
5.155743986983	0.0052001953125	3.89999999015345	40	-0.000228884891839698	
5.25574398673052	0.00522766113281251	3.99999998990097	41	0.000605271081440151	
5.35574398647805	0.00520935058593749	4.0999999896485	42	-0.000676484603900462	
5.45574398622557	0.0052001953125	4.19999998939602	43	0.000137335897306912	
