Time (s)	WE(1).Potential (V)	Corrected time (s)	Index	dWE(1).Potential/dt (V/s)	OCP value (V)
1.36674299654931	-0.0344085693359375	0	1	0	-0.0325976801853554
1.46674299629683	-0.0344024658203125	0.0999999997475243	2	6.10202405368909E-05	
1.56674299604435	-0.034393310546875	0.199999999495049	3	0.000106841296656057	
1.66674299579188	-0.034393310546875	0.299999999242573	4	-8.64763860590756E-05	
1.7667429955394	-0.0343780517578125	0.399999998990097	5	0.000310266943415627	
1.86674299528693	-0.0343719482421875	0.499999998737621	6	-6.61611411487684E-05	
1.96674299503445	-0.034356689453125	0.599999998485146	7	0.000259379477938637	
2.06674299478198	-0.034326171875	0.69999999823267	8	0.000401784869609401	
2.1667429945295	-0.034326171875	0.799999997980194	9	-0.000305200548609719	
2.26674299427702	-0.034320068359375	0.899999997727718	10	0.000213657767744735	
2.36674299402455	-0.034307861328125	0.999999997475243	11	0.000152563021401875	
2.46674299377207	-0.0342987060546875	1.09999999722277	12	4.57713904324919E-05	
2.5667429935196	-0.0342803955078125	1.19999999697029	13	0.000269599200692028	
2.66674299326712	-0.0342803955078125	1.29999999671782	14	-0.000183160067535937	
2.76674299301465	-0.0342620849609375	1.39999999646534	15	0.000396780582377687	
2.86674299276217	-0.034246826171875	1.49999999621286	16	6.61363010294735E-05	
2.96674299250969	-0.034246826171875	1.59999999596039	17	-0.000116949253424536	
3.06674299225722	-0.034246826171875	1.69999999570791	18	5.08874545630533E-05	
3.16674299200474	-0.034228515625	1.79999999545544	19	0.000335698248818517	
3.26674299175227	-0.034222412109375	1.89999999520296	20	-0.000101799741969444	
3.36674299149979	-0.0342041015625	1.99999999495049	21	0.0003255654592067	
3.46674299124732	-0.0342071533203125	2.09999999469801	22	-0.000249259115662426	
3.56674299099484	-0.034185791015625	2.19999999444553	23	0.000488373043481261	
3.66674299074236	-0.03419189453125	2.29999999419306	24	-0.000371361675206572	
3.76674299048989	-0.0341766357421875	2.39999999394058	25	0.000422211887780577	
3.86674299023741	-0.0341583251953125	2.49999999368811	26	0.000137314171297476	
3.96674298998494	-0.0341522216796875	2.59999999343563	27	-5.08502016600687E-05	
4.06674298973246	-0.0341461181640625	2.69999999318316	28	0.000101638310297858	
4.16674298947999	-0.034136962890625	2.79999999293068	29	0.000117098265036475	
4.26674298922751	-0.03411865234375	2.8999999926782	30	0.000249134929617867	
4.36674298897503	-0.034100341796875	2.99999999242573	31	0.000152600274304859	
4.46674298872256	-0.0341094970703125	3.09999999217325	32	-0.000320337625453249	
4.56674298847008	-0.0341033935546875	3.19999999192078	33	0.00027969473740086	
4.66674298821761	-0.0340911865234375	3.2999999916683	34	0.000122102574096061	
4.76674298796513	-0.03409423828125	3.39999999141583	35	-0.000178043992491439	
4.86674298771266	-0.034075927734375	3.49999999116335	36	0.000412017019698396	
4.96674298746018	-0.0340606689453125	3.59999999091087	37	5.59165928279981E-05	
5.0667429872077	-0.0340606689453125	3.6999999906584	38	-0.000116998919111211	
5.16674298695523	-0.0340576171875	3.79999999040592	39	0.000106779210909735	
5.26674298670275	-0.034039306640625	3.89999999015345	40	0.000300096900900826	
5.36674298645028	-0.0340423583984375	3.99999998990097	41	-0.000259342225035653	
5.4667429861978	-0.0340301513671875	4.0999999896485	42	0.000320424558594823	
5.56674298594533	-0.0340057373046875	4.19999998939602	43	0.000294906320050359	
5.66674298569285	-0.034002685546875	4.29999998914354	44	-0.000188102276297286	
5.76674298544037	-0.0339996337890625	4.39999998889107	45	0.000101712816103827	
5.8667429851879	-0.03399658203125	4.49999998863859	46	3.04728673654608E-05	
5.96674298493542	-0.033990478515625	4.59999998838612	47	8.64515532157384E-05	
6.06674298468295	-0.033984375	4.69999998813364	48	5.08998709847219E-05	
6.16674298443047	-0.0339874267578125	4.79999998788117	49	-0.000106841296656057	
6.26674298417799	-0.033966064453125	4.89999998762869	50	0.000447605940280482	
6.36674298392552	-0.0339813232421875	4.99999998737621	51	-0.000539136293809861	
6.46674298367304	-0.0339691162109375	5.09999998712374	52	0.000473037245683372	
6.56674298342057	-0.03394775390625	5.19999998687126	53	0.000198284731595777	
6.66674298316809	-0.0339508056640625	5.29999998661879	54	-0.000264396221609786	
6.76674298291562	-0.033929443359375	5.39999998636631	55	0.000498381617944688	
6.86674298266314	-0.0339263916015625	5.49999998611383	56	-0.00020338837930467	
6.96674298241066	-0.03392333984375	5.59999998586136	57	9.15427808649838E-05	
7.06674298215819	-0.033917236328125	5.69999998560888	58	8.64018802531064E-05	
7.16674298190571	-0.0339019775390625	5.79999998535641	59	0.000218773828237318	
7.26674298165324	-0.0338897705078125	5.89999998510393	60	6.6148721089121E-05	
7.36674298140076	-0.0338958740234375	5.99999998485146	61	-0.000203438059543259	
7.46674298114829	-0.033892822265625	6.09999998459898	62	0.000167849124409258	
7.56674298089581	-0.03389892578125	6.1999999843465	63	-0.000167936042998917	
7.66674298064333	-0.03387451171875	6.29999998409403	64	0.000529015902429819	
7.76674298039086	-0.033856201171875	6.39999998384155	65	3.04852856061189E-05	
7.86674298013838	-0.0338623046875	6.49999998358908	66	-0.000244056122028269	
7.96674297988591	-0.0338592529296875	6.5999999833366	67	0.000188102276297286	
8.06674297963343	-0.0338592529296875	6.69999998308413	68	-5.59165928279981E-05	
8.16674297938096	-0.033837890625	6.79999998283165	69	0.000401772471377626	
8.26674297912848	-0.03382568359375	6.89999998257917	70	-2.54313090408687E-05	
8.366742978876	-0.0338287353515625	6.9999999823267	71	-0.00012710687587969	
8.46674297862353	-0.0338287353515625	7.09999998207422	72	7.62690906412899E-05	
8.56674297837105	-0.03382568359375	7.19999998182175	73	4.57589703728445E-05	
8.66674297811858	-0.0338165283203125	7.29999998156927	74	0.000132322282297537	
8.7667429778661	-0.0338104248046875	7.3999999813168	75	1.51495105455979E-05	
8.86674297761363	-0.0337982177734375	7.49999998106432	76	0.000183197320438921	
8.96674297736115	-0.0337982177734375	7.59999998081184	77	-0.000122102574096061	
9.06674297710867	-0.0337860107421875	7.69999998055937	78	0.00026450795121491	
9.1667429768562	-0.0337860107421875	7.79999998030689	79	-0.000142455071909353	
9.26674297660372	-0.0337677001953125	7.89999998005442	80	0.000376353564206511	
9.36674297635125	-0.033770751953125	7.99999997980194	81	-0.000269524694886059	
9.46674297609877	-0.033770751953125	8.09999997954947	82	9.65967556112446E-05	
9.5667429758463	-0.0337554931640625	8.19999997929699	83	0.000269561947789043	
9.66674297559382	-0.033758544921875	8.29999997904451	84	-0.000233960599871352	
9.76674297534134	-0.0337493896484375	8.39999997879204	85	0.000254300684900954	
9.86674297508887	-0.0337432861328125	8.49999997853956	86	-4.97947030453361E-06	
9.96674297483639	-0.03375244140625	8.59999997828709	87	-0.000208591372938827	
10.0667429745839	-0.0337371826171875	8.69999997803461	88	0.000406913371989504	
10.1667429743314	-0.033734130859375	8.79999997778214	89	-0.000152612687088549	
10.266742974079	-0.0337158203125	8.89999997752966	90	0.000350971939042211	
10.3667429738265	-0.0337066650390625	8.99999997727718	91	-3.56137679773383E-05	
10.466742973574	-0.033709716796875	9.09999997702471	92	-0.000101712816103827	
10.5667429733215	-0.0337005615234375	9.19999997677223	93	0.000233873666729778	
10.6667429730691	-0.0337066650390625	9.29999997651976	94	-0.000228832112043165	
10.7667429728166	-0.0336883544921875	9.39999997626728	95	0.000437386217527092	
10.8667429725641	-0.0336944580078125	9.49999997601481	96	-0.000345781358191743	
10.9667429723116	-0.0336761474609375	9.59999997576233	97	0.000467846693936735	
11.0667429720592	-0.0336761474609375	9.69999997550985	98	-0.000233935759752057	
11.1667429718067	-0.03367919921875	9.79999997525738	99	5.10364634465077E-06	
11.2667429715542	-0.0336669921875	9.8999999750049	100	0.000259379477938637	
11.3667429713017	-0.033660888671875	9.99999997475243	101	-4.06801591452677E-05	
11.4667429710493	-0.0336639404296875	10.0999999745	102	-8.6439133156091E-05	
11.5667429707968	-0.0336639404296875	10.1999999742475	103	5.59041764063295E-05	
11.6667429705443	-0.0336578369140625	10.299999973995	104	0.000101675563200843	
11.7667429702918	-0.033636474609375	10.3999999737425	105	0.000320561142871156	
11.8667429700394	-0.033648681640625	10.49999997349	106	-0.000452709587989375	
11.9667429697869	-0.033624267578125	10.5999999732376	107	0.000661127094645053	
12.0667429695344	-0.0336273193359375	10.6999999729851	108	-0.000381444813683629	
12.1667429692819	-0.03363037109375	10.7999999727326	109	6.10823262832128E-05	
12.2667429690295	-0.0336090087890625	10.8999999724801	110	0.000417008908698335	
12.366742968777	-0.033612060546875	10.9999999722277	111	-0.00031534573645331	
12.4667429685245	-0.03360595703125	11.0999999719752	112	0.000218798668356612	
12.566742968272	-0.0336029052734375	11.1999999717227	113	-2.54561437031953E-05	
12.6667429680195	-0.0335968017578125	11.2999999714702	114	9.65719227679074E-05	
12.7667429677671	-0.033599853515625	11.3999999712178	115	-0.000116899580461904	
12.8667429675146	-0.033587646484375	11.4999999709653	116	0.000279731990303844	
12.9667429672621	-0.03359375	11.5999999707128	117	-0.000264582457020879	
13.0667429670096	-0.0335723876953125	11.6999999704603	118	0.00050360948080197	
13.1667429667572	-0.033575439453125	11.7999999702079	119	-0.000325553031871095	
13.2667429665047	-0.0335845947265625	11.8999999699554	120	-6.10202405368909E-05	
13.3667429662522	-0.0335723876953125	11.9999999697029	121	0.000320461811497808	
13.4667429659997	-0.033563232421875	12.0999999694504	122	-5.19056993653066E-06	
13.5667429657473	-0.0335662841796875	12.199999969198	123	-0.000122040481073782	
13.6667429654948	-0.0335479736328125	12.2999999689455	124	0.000401822122512385	
13.7667429652423	-0.0335540771484375	12.399999968693	125	-0.000335698248818517	
13.8667429649898	-0.0335418701171875	12.4999999684405	126	0.000356050732079893	
13.9667429647374	-0.0335418701171875	12.5999999681881	127	-0.00016279514238704	
14.0667429644849	-0.03353271484375	12.6999999679356	128	0.000208467201446183	
14.1667429642324	-0.0335357666015625	12.7999999676831	129	-0.000162733063916676	
14.2667429639799	-0.0335296630859375	12.8999999674306	130	0.000178106085513718	
14.3667429637275	-0.0335235595703125	12.9999999671782	131	3.04728673654608E-05	
14.466742963475	-0.0335235595703125	13.0999999669257	132	-5.08502016600687E-05	
14.5667429632225	-0.0335235595703125	13.1999999666732	133	2.03400795726338E-05	
14.66674296297	-0.033514404296875	13.2999999664207	134	0.000167886377312243	
14.7667429627176	-0.033502197265625	13.3999999661683	135	0.000116924420581199	
14.8667429624651	-0.033489990234375	13.4999999659158	136	0.000111907691461965	
14.9667429622126	-0.03349609375	13.5999999656633	137	-0.000213558421819471	
15.0667429619601	-0.0334991455078125	13.6999999654108	138	5.59041764063295E-05	
15.1667429617077	-0.0334930419921875	13.7999999651583	139	0.000127168968901969	
15.2667429614552	-0.0334869384765625	13.8999999649059	140	3.04852856061189E-05	
15.3667429612027	-0.033477783203125	13.9999999646534	141	0.000116998919111211	
15.4667429609502	-0.0334716796875	14.0999999644009	142	2.5381637897226E-05	
15.5667429606978	-0.0334686279296875	14.1999999641484	143	1.53233577293577E-05	
15.6667429604453	-0.0334686279296875	14.299999963896	144	-1.52488510138937E-05	
15.7667429601928	-0.03348388671875	14.3999999636435	145	-0.000269537093117833	
15.8667429599403	-0.0334686279296875	14.499999963391	146	0.000457788410130888	
15.9667429596878	-0.0334503173828125	14.5999999631385	147	0.00010681646381272	
16.0667429594354	-0.033447265625	14.6999999628861	148	-0.000106866136775352	
16.1667429591829	-0.03345947265625	14.7999999626336	149	-0.000198359237401746	
16.2667429589304	-0.0334564208984375	14.8999999623811	150	0.000208554120035842	
16.3667429586779	-0.033447265625	14.9999999621286	151	9.15427808649838E-05	
16.4667429584255	-0.033441162109375	15.0999999618762	152	1.52115981109091E-05	
16.566742958173	-0.0334228515625	15.1999999616237	153	0.000295067758997902	
16.6667429579205	-0.0334381103515625	15.2999999613712	154	-0.000473012420115992	
16.766742957668	-0.0334320068359375	15.3999999611187	155	0.000350947084371001	
16.8667429574156	-0.0334197998046875	15.4999999608663	156	0.000101750069006812	
16.9667429571631	-0.0334136962890625	15.5999999606138	157	-1.02569638329442E-05	
17.0667429569106	-0.03341064453125	15.6999999603613	158	2.54809801845113E-05	
17.1667429566581	-0.0333892822265625	15.7999999601088	159	0.000376390817109495	
17.2667429564057	-0.0334197998046875	15.8999999598564	160	-0.000798590306658298	
17.3667429561532	-0.0333953857421875	15.9999999596039	161	0.000874772435054183	
17.4667429559007	-0.0334014892578125	16.0999999593514	162	-0.000498406472615898	
17.5667429556482	-0.0333892822265625	16.1999999590989	163	0.000376390817109495	
17.6667429553958	-0.0333892822265625	16.2999999588465	164	-0.00016279514238704	
17.7667429551433	-0.0333984375	16.399999958594	165	-0.000127206221804954	
17.8667429548908	-0.0333892822265625	16.4999999583415	166	0.000274764926871285	
17.9667429546383	-0.0333831787109375	16.599999958089	167	-2.55430677498225E-05	
18.0667429543859	-0.033380126953125	16.6999999578366	168	1.53109394886997E-05	
18.1667429541334	-0.033367919921875	16.7999999575841	169	0.000208504454349168	
18.2667429538809	-0.03338623046875	16.8999999573316	170	-0.00046788394683972	
18.3667429536284	-0.0333648681640625	16.9999999570791	171	0.000645890657324344	
18.466742953376	-0.033367919921875	17.0999999568267	172	-0.00036620837636292	
18.5667429531235	-0.0333587646484375	17.1999999565742	173	0.0002747276739683	
18.666742952871	-0.0333587646484375	17.2999999563217	174	-0.000117048592073843	
18.7667429526185	-0.0333465576171875	17.3999999560692	175	0.000254325510468334	
18.8667429523661	-0.0333465576171875	17.4999999558167	176	-0.000142368138767779	
18.9667429521136	-0.033349609375	17.5999999555643	177	-1.53109394886997E-05	
19.0667429518611	-0.0333465576171875	17.6999999553118	178	9.1617286670953E-05	
19.1667429516086	-0.0333465576171875	17.7999999550593	179	-4.57713904324919E-05	
19.2667429513562	-0.0333282470703125	17.8999999548068	180	0.000345880689565092	
19.3667429511037	-0.033331298828125	17.9999999545544	181	-0.000269586773356423	
19.4667429508512	-0.0333465576171875	18.0999999543019	182	-0.000183060721610673	
19.5667429505987	-0.033331298828125	18.1999999540494	183	0.000447618367616087	
