Time (s)	WE(1).Potential (V)	Corrected time (s)	Index	dWE(1).Potential/dt (V/s)	Cutoffs	OCP value (V)
1.30974199669322	0.003558349609375	0	1	0	dWE(1).Potential/dt < 1E-06 V/s	0.0035487455480239
1.40974199644074	0.003558349609375	0.0999999997475243	2	0	dWE(1).Potential/dt < 1E-06 V/s	
1.50974199618827	0.003558349609375	0.199999999495049	3	-1.16415299622474E-09	dWE(1).Potential/dt < 1E-06 V/s	
1.60974199593579	0.00356140136718749	0.299999999242573	4	5.59453110327013E-05		
1.70974199568332	0.003570556640625	0.399999998990097	5	0.000132251647301018		
1.80974199543084	0.0035675048828125	0.499999998737621	6	-0.000152590175275691	dWE(1).Potential/dt < 1E-06 V/s	
1.90974199517837	0.003570556640625	0.599999998485146	7	0.000122073077363893		
2.00974199492589	0.00356140136718749	0.69999999823267	8	-0.000213626713957638	dWE(1).Potential/dt < 1E-06 V/s	
2.10974199467341	0.00354614257812499	0.799999997980194	9	-0.000162755561177619	dWE(1).Potential/dt < 1E-06 V/s	
2.20974199442094	0.00356445312500001	0.899999997727718	10	0.000483201089082286		
2.30974199416846	0.0035552978515625	0.999999997475243	11	-0.000432343105785549	dWE(1).Potential/dt < 1E-06 V/s	
2.40974199391599	0.00357666015624999	1.09999999722277	12	0.000559490348678082		
2.50974199366351	0.003570556640625	1.19999999697029	13	-0.000391635025152937	dWE(1).Potential/dt < 1E-06 V/s	
2.60974199341103	0.00357666015624999	1.29999999671782	14	0.000254306884016842		
2.70974199315856	0.0035675048828125	1.39999999646534	15	-0.000259390362771228	dWE(1).Potential/dt < 1E-06 V/s	
2.80974199290608	0.0035736083984375	1.49999999621286	16	0.00023905182024464		
2.90974199265361	0.00355224609375	1.59999999596039	17	-0.000493369589094073	dWE(1).Potential/dt < 1E-06 V/s	
3.00974199240113	0.003558349609375	1.69999999570791	18	0.000381471967557445		
3.10974199214866	0.003570556640625	1.79999999545544	19	8.13766164355911E-05		
3.20974199189618	0.0035736083984375	1.89999999520296	20	-6.61215599393472E-05	dWE(1).Potential/dt < 1E-06 V/s	
3.3097419916437	0.003570556640625	1.99999999495049	21	-5.08649463881738E-05	dWE(1).Potential/dt < 1E-06 V/s	
3.40974199139123	0.00357971191406251	2.09999999469801	22	0.000213626713957638		
3.50974199113875	0.00356140136718749	2.19999999444553	23	-0.000452687090728432	dWE(1).Potential/dt < 1E-06 V/s	
3.60974199088628	0.00355224609375	2.29999999419306	24	7.63063435442746E-05		
3.7097419906338	0.0035552978515625	2.39999999394058	25	0.000101723686384503		
3.80974199038133	0.00356445312500001	2.49999999368811	26	0.000101726785942446		
3.90974199012885	0.0035736083984375	2.59999999343563	27	7.11988177499734E-05		
4.00974198987637	0.003558349609375	2.69999999318316	28	-0.000356038333848119	dWE(1).Potential/dt < 1E-06 V/s	
4.1097419896239	0.003582763671875	2.79999999293068	29	0.000656127464026213		
4.20974198937142	0.00354919433593751	2.8999999926782	30	-0.000951124588027596	dWE(1).Potential/dt < 1E-06 V/s	
4.30974198911895	0.003558349609375	2.99999999242573	31	0.000640859187114984		
4.40974198886647	0.0035736083984375	3.09999999217325	32	6.10349852649961E-05		
4.509741988614	0.00356445312500001	3.19999999192078	33	-0.000315347308060154	dWE(1).Potential/dt < 1E-06 V/s	
4.60974198836152	0.00357666015624999	3.2999999916683	34	0.000381461111828685		
4.70974198810904	0.00356445312500001	3.39999999141583	35	-0.000396714603994042	dWE(1).Potential/dt < 1E-06 V/s	
4.80974198785657	0.00354919433593751	3.49999999116335	36	-9.66479783528484E-05	dWE(1).Potential/dt < 1E-06 V/s	
4.90974198760409	0.0035675048828125	3.59999999091087	37	0.000473020161734894		
5.00974198735162	0.00355224609375	3.6999999906584	38	-0.000544222886674106	dWE(1).Potential/dt < 1E-06 V/s	
5.10974198709914	0.0035858154296875	3.79999999040592	39	0.000854492885991931		
5.20974198684667	0.0035552978515625	3.89999999015345	40	-0.00100199494045228	dWE(1).Potential/dt < 1E-06 V/s	
5.30974198659419	0.00357666015624999	3.99999998990097	41	0.000859575578942895		
5.40974198634171	0.003558349609375	4.0999999896485	42	-0.00068663916317746	dWE(1).Potential/dt < 1E-06 V/s	
5.50974198608924	0.00357971191406251	4.19999998939602	43	0.000676469120662659		
5.60974198583676	0.0035736083984375	4.29999998914354	44	-0.00042216686415486	dWE(1).Potential/dt < 1E-06 V/s	
5.70974198558429	0.0035552978515625	4.39999998889107	45	-0.000193276559002697	dWE(1).Potential/dt < 1E-06 V/s	
5.80974198533181	0.0035675048828125	4.49999998863859	46	0.000417075643781573		
5.90974198507934	0.003558349609375	4.59999998838612	47	-0.000371295725926757	dWE(1).Potential/dt < 1E-06 V/s	
6.00974198482686	0.003570556640625	4.69999998813364	48	0.00037129339762032		
6.10974198457438	0.003558349609375	4.79999998788117	49	-0.000396728573832661	dWE(1).Potential/dt < 1E-06 V/s	
6.20974198432191	0.0035736083984375	4.89999998762869	50	0.000462846248410642		
6.30974198406943	0.00356445312500001	4.99999998737621	51	-0.000386554660508409	dWE(1).Potential/dt < 1E-06 V/s	
6.40974198381696	0.00356445312500001	5.09999998712374	52	0.000157670539920218		
6.50974198356448	0.00356445312500001	5.19999998687126	53	-3.05186586047057E-05	dWE(1).Potential/dt < 1E-06 V/s	
6.60974198331201	0.00357666015624999	5.29999998661879	54	0.000223789000301622		
