Time (s)	WE(1).Potential (V)	Corrected time (s)	Index	dWE(1).Potential/dt (V/s)	OCP value (V)
1.53974899611251	0.018145751953125	0	1	0	0.0175774667777267
1.63974899586003	0.0181365966796875	0.0999999997475243	2	-9.15489872568287E-05	
1.73974899560756	0.018145751953125	0.199999999495049	3	0.000183097974513657	
1.83974899535508	0.0181427001953125	0.299999999242573	4	-0.000193280429812148	
1.9397489951026	0.0181396484375	0.399999998990097	5	1.01886662378092E-05	
2.03974899485013	0.0181365966796875	0.499999998737621	6	-3.05349567497615E-05	
2.13974899459765	0.0181396484375	0.599999998485146	7	8.14348240965046E-05	
2.23974899434518	0.0181396484375	0.69999999823267	8	-4.57838068541605E-05	
2.3397489940927	0.01812744140625	0.799999997980194	9	-0.000213626713957638	
2.43974899384023	0.0181243896484375	0.899999997727718	10	8.64887988427654E-05	
2.53974899358775	0.01812744140625	0.999999997475243	11	5.08502016600687E-05	
2.63974899333527	0.01812744140625	1.09999999722277	12	-4.57713904324919E-05	
2.7397489930828	0.0181243896484375	1.19999999697029	13	-4.57589703728445E-05	
2.83974899283032	0.018121337890625	1.29999999671782	14	-2.03649160539499E-05	
2.93974899257785	0.0181243896484375	1.39999999646534	15	8.14348240965046E-05	
3.03974899232537	0.018115234375	1.49999999621286	16	-0.000213670180528425	
3.1397489920729	0.0181121826171875	1.59999999596039	17	6.10512870480306E-05	
3.23974899182042	0.018115234375	1.69999999570791	18	6.10078241152223E-05	
3.33974899156794	0.01810302734375	1.79999999545544	19	-0.000269549520453438	
3.43974899131547	0.0181182861328125	1.89999999520296	20	0.000432307424489409	
3.53974899106299	0.018096923828125	1.99999999495049	21	-0.000610363844316453	
3.63974899081052	0.0180999755859375	2.09999999469801	22	0.000356032105628401	
3.73974899055804	0.0180999755859375	2.19999999444553	23	-0.000106822670204565	
3.83974899030557	0.0180938720703125	2.29999999419306	24	-0.000101700403320137	
3.93974899005309	0.0180999755859375	2.39999999394058	25	0.000183073134394363	
4.03974898980061	0.0180999755859375	2.49999999368811	26	-9.15551936486736E-05	
4.13974898954814	0.0180908203125	2.59999999343563	27	-0.000147509039379656	
4.23974898929566	0.0180877685546875	2.69999999318316	28	5.08998709847219E-05	
4.33974898904319	0.01807861328125	2.79999999293068	29	-0.00016278272960335	
4.43974898879071	0.0180816650390625	2.8999999926782	30	0.000152594060637057	
4.53974898853824	0.0180816650390625	2.99999999242573	31	-6.61176818539388E-05	
4.63974898828576	0.0180877685546875	3.09999999217325	32	0.000122077733976766	
4.73974898803328	0.0180755615234375	3.19999999192078	33	-0.000295042933430523	
4.83974898778081	0.01807861328125	3.2999999916683	34	0.000218773828237318	
4.93974898752833	0.0180755615234375	3.39999999141583	35	-0.00013227881572675	
5.03974898727586	0.0180755615234375	3.49999999116335	36	4.58024333056528E-05	
5.13974898702338	0.0180694580078125	3.59999999091087	37	-0.000122077733976766	
5.23974898677091	0.018072509765625	3.6999999906584	38	0.000127162755234167	
5.33974898651843	0.018072509765625	3.79999999040592	39	-5.5972472182475E-05	
5.43974898626595	0.0180633544921875	3.89999999015345	40	-0.000157666669110768	
5.53974898601348	0.0180755615234375	3.99999998990097	41	0.000330600800225511	
5.639748985761	0.018060302734375	4.0999999896485	42	-0.000452653708634898	
5.73974898550853	0.018060302734375	4.19999998939602	43	0.000218711735215038	
5.83974898525605	0.0180572509765625	4.29999998914354	44	-0.000106785424577538	
5.93974898500358	0.01805419921875	4.39999998889107	45	-2.04083771677688E-05	
6.0397489847511	0.0180572509765625	4.49999998863859	46	8.14161976450123E-05	
6.13974898449862	0.01805419921875	4.59999998838612	47	-0.000101781115517952	
6.23974898424615	0.0180572509765625	4.69999998813364	48	0.000101762489066459	
6.33974898399367	0.0180511474609375	4.79999998788117	49	-0.000157710121129639	
6.4397489837412	0.01805419921875	4.89999998762869	50	0.000137326584081165	
6.53974898348872	0.0180572509765625	4.99999998737621	51	1.86264479395959E-08	
6.63974898323625	0.0180389404296875	5.09999998712374	52	-0.000361179234459996	
6.73974898298377	0.0180450439453125	5.19999998687126	53	0.000335710676154122	
6.83974898273129	0.0180419921875	5.29999998661879	54	-0.000188158155651763	
6.93974898247882	0.0180389404296875	5.39999998636631	55	-6.20881550617014E-08	
7.03974898222634	0.0180328369140625	5.49999998611383	56	-8.64205067045987E-05	
7.13974898197387	0.0180389404296875	5.59999998586136	57	0.000172896892763674	
7.23974898172139	0.0180419921875	5.69999998560888	58	-3.55765150743537E-05	
7.33974898146892	0.0180328369140625	5.79999998535641	59	-0.000183122814632952	
7.43974898121644	0.018035888671875	5.89999998510393	60	0.000172940344782546	
7.53974898096396	0.01802978515625	5.99999998485146	61	-0.000178025366039947	
7.63974898071149	0.0180419921875	6.09999998459898	62	0.000305212946841493	
7.73974898045901	0.01802978515625	6.1999999843465	63	-0.000386610539862886	
7.83974898020654	0.0180389404296875	6.29999998409403	64	0.000350978138158098	
7.93974897995406	0.0180267333984375	6.39999998384155	65	-0.00037129339762032	
8.03974897970159	0.01802978515625	6.49999998358908	66	0.000228838325710967	
8.13974897944911	0.018017578125	6.5999999833366	67	-0.000300022395094857	
8.23974897919663	0.0180328369140625	6.69999998308413	68	0.000432326050940901	
8.33974897894416	0.018023681640625	6.79999998283165	69	-0.000386579486075789	
8.43974897869168	0.01802978515625	6.89999998257917	70	0.000269574346020818	
8.53974897843921	0.0180145263671875	6.9999999823267	71	-0.000381457211915404	
8.63974897818673	0.018011474609375	7.09999998207422	72	0.000142442644573748	
8.73974897793426	0.0180267333984375	7.19999998182175	73	0.000264452100964263	
8.83974897768178	0.0180084228515625	7.29999998156927	74	-0.000523918482940644	
8.9397489774293	0.01802978515625	7.3999999813168	75	0.000656141433864832	
9.03974897717683	0.01800537109375	7.49999998106432	76	-0.000757829402573407	
9.13974897692435	0.0180084228515625	7.59999998081184	77	0.000411954912124202	
9.23974897667188	0.0180023193359375	7.69999998055937	78	-0.000228850738494657	
9.3397489764194	0.01800537109375	7.79999998030689	79	0.000137314171297476	
9.43974897616692	0.01800537109375	7.89999998005442	80	-5.59414293093141E-05	
9.53974897591445	0.017999267578125	7.99999997980194	81	-0.000101737656223122	
9.63974897566197	0.0179962158203125	8.09999997954947	82	1.52985212480417E-05	
