Time (s)	WE(1).Potential (V)	Corrected time (s)	Index	dWE(1).Potential/dt (V/s)	OCP value (V)
1.38174799651142	-0.0205535888671875	0	1	0	-0.0205970315372243
1.48174799625895	-0.0205535888671875	0.0999999997475243	2	0	
1.58174799600647	-0.0205596923828125	0.199999999495049	3	-9.1567613708321E-05	
1.68174799575399	-0.0205596923828125	0.299999999242573	4	7.12275359546766E-05	
1.78174799550152	-0.0205474853515625	0.399999998990097	5	0.000203475312446244	
1.88174799524904	-0.0205596923828125	0.499999998737621	6	-0.000366264255717397	
1.98174799499657	-0.020556640625	0.599999998485146	7	0.000239120112382807	
2.08174799474409	-0.020550537109375	0.69999999823267	8	3.55578886228614E-05	
2.18174799449162	-0.0205596923828125	0.799999997980194	9	-0.000228875578613952	
2.28174799423914	-0.0205596923828125	0.899999997727718	10	0.000127168968901969	
2.38174799398666	-0.020556640625	0.999999997475243	11	2.54685619438533E-05	
2.48174799373419	-0.0205657958984375	1.09999999722277	12	-0.000203493938897736	
2.58174799348171	-0.020556640625	1.19999999697029	13	0.000284866662696004	
2.68174799322924	-0.02056884765625	1.29999999671782	14	-0.000361141981557012	
2.78174799297676	-0.020574951171875	1.39999999646534	15	6.10326569585595E-05	
2.88174799272429	-0.020562744140625	1.49999999621286	16	0.000254350336035714	
2.98174799247181	-0.0205596923828125	1.59999999596039	17	-0.000106866136775352	
3.08174799221933	-0.02056884765625	1.69999999570791	18	-0.000162714437465183	
3.18174799196686	-0.0205718994140625	1.79999999545544	19	6.10388669883832E-05	
3.28174799171438	-0.0205657958984375	1.89999999520296	20	0.000116955459816381	
3.38174799146191	-0.02056884765625	1.99999999495049	21	-0.000137314171297476	
3.48174799120943	-0.0205596923828125	2.09999999469801	22	0.000223778130020946	
3.58174799095696	-0.0205596923828125	2.19999999444553	23	-0.000116961673484184	
3.68174799070448	-0.0205657958984375	2.29999999419306	24	-8.13851584098302E-05	
3.781747990452	-0.020562744140625	2.39999999394058	25	0.000127162755234167	
3.88174799019953	-0.0205657958984375	2.49999999368811	26	-0.000111951158032753	
3.98174798994705	-0.0205718994140625	2.59999999343563	27	-6.60742152831517E-05	
4.08174798969458	-0.0205718994140625	2.69999999318316	28	6.10388669883832E-05	
4.1817479894421	-0.0205718994140625	2.79999999293068	29	-2.03276631509652E-05	
4.28174798918963	-0.020574951171875	2.8999999926782	30	-5.59662657906301E-05	
4.38174798893715	-0.020574951171875	2.99999999242573	31	3.56261843990069E-05	
4.48174798868467	-0.020562744140625	3.09999999217325	32	0.00021364534040913	
4.5817479884322	-0.020574951171875	3.19999999192078	33	-0.000366264255717397	
4.68174798817972	-0.0205718994140625	3.2999999916683	34	0.000239120112382807	
4.78174798792725	-0.0205718994140625	3.39999999141583	35	-7.63001371524297E-05	
4.88174798767477	-0.0205810546875	3.49999999116335	36	-0.00015769770834595	
4.9817479874223	-0.020574951171875	3.59999999091087	37	0.000218711735215038	
5.08174798716982	-0.020574951171875	3.6999999906584	38	-0.000101712816103827	
