Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	1000000	3961.08203416742	8022.54938671662	8947.14868232953	63.7224403163607	475.528387799406
2	794330	5981.15308948427	8154.57338361451	10112.925360577	53.7409876393749	477.08341679548
3	630960	7974.36909960429	8700.19835721708	11801.864852287	47.4924614646984	478.718444791352
4	501190	10070.4560043194	9446.15083581823	13807.3838850074	43.1678240282596	480.353476787224
5	398110	12713.4734006125	10825.1637140983	16697.8015123283	40.4134567799556	485.983580773009
6	316230	14745.1382067805	11207.3388495041	18520.8948170617	37.237380248535	487.313603769651
7	251190	16589.1150481394	11162.7718375948	19995.1547425521	33.9365062023082	493.068711755121
8	199530	18656.1633874744	11291.7698045716	21807.2579124377	31.1847081659714	494.718743750955
9	158490	20582.1807406549	11322.6627922858	23491.0377963341	28.8160583243467	496.363773746802
10	125890	22590.5707064173	11183.3914990681	25207.1841002335	26.3375672762148	497.903802742914
11	100000	24455.2795789111	10940.3570368457	26790.8960540024	24.1019167356162	499.458830738988
12	79433	26209.3491637841	10584.702262217	28265.9849566388	21.9914257710492	501.018857735049
13	63096	27990.2533399689	10162.271716892	29777.9456726548	19.9541703757405	502.533885731224
14	50119	29609.475278032	9650.42988546543	31142.4440790165	18.0520169084368	504.143915727159
15	39811	31131.7556118995	9054.98278370347	32421.8895299488	16.2176010084428	505.773945723044
16	31623	32500.5085319033	8246.13216721595	33530.3109223806	14.2368406872607	507.348974719067
17	25119	33665.6433737972	7693.58903833028	34533.5613000225	12.8727126490503	508.864002715242
18	19953	34766.7106332831	7071.21685559858	35478.5326088515	11.4965969987906	510.299032711619
19	15849	35723.9167267212	6345.8167877041	36283.1588619406	10.0726660499957	511.864058707667
20	12589	36548.128960785	5789.89478072262	37003.8999580586	9.00189608292882	513.874097702593
21	10000	37321.9863201944	5173.18453858649	37678.8070558909	7.89146128017032	516.419149696167
22	7943.3	37956.339049154	4639.03601182883	38238.7804347024	6.96814951565516	517.964173692266
23	6309.6	38511.6228288011	4154.97844126443	38735.112478928	6.15776287120043	519.474201688454
24	5011.9	39020.1627227351	3721.60241472584	39197.2374465602	5.44818463880574	521.059228684452
25	3981.1	39420.5299928353	3330.44962041627	39560.9666159733	4.82917484971502	522.52925768074
26	3162.3	39782.4033565567	2993.69238716664	39894.8845208599	4.30349217180668	524.164288676612
27	2511.9	40127.8888932224	2703.43162897837	40218.8514206878	3.85421506942781	525.749318672611
28	1995.3	40395.3754890345	2442.07086509248	40469.1249103588	3.45956111889086	527.344345668584
29	1584.9	40667.9815078526	2213.21941633338	40728.1605293914	3.11505904684087	528.674370665226
30	1258.9	40905.380985652	2021.68705699347	40955.3099382455	2.82945558096252	530.214400661337
31	1000	41141.914951811	1858.30993921209	41183.8619089107	2.58619456895961	531.769426657411
32	794.33	41332.7694378162	1716.30283935389	41368.3879893337	2.37778522566538	533.364458653384
33	630.96	41551.0968624427	1600.90678040483	41581.9257970532	2.20643645770981	534.949487649382
34	501.19	41714.5011110502	1501.77610793125	41741.5253006184	2.06183185812315	536.604518645204
35	398.11	41907.4299071473	1422.27854689223	41931.558016456	1.94379116397147	537.999544641682
36	316.23	42075.7949707153	1360.63946208686	42097.7892788144	1.85217512674132	539.389569638172
37	251.19	42235.9381051775	1310.97105186029	42256.2789739371	1.77784615347698	540.819595634562
38	199.53	42397.2410034256	1279.51233287984	42416.5439010835	1.7286127655564	542.254623630939
39	158.49	42526.6720925522	1267.43245762876	42545.5546949633	1.70709434330535	543.659649627391
40	125.89	42672.3080981771	1264.29108284135	42691.0331377434	1.69705745204518	545.259676623352
41	100	42832.3794916076	1275.73143858437	42851.3736491198	1.70600899616565	547.029711618883
42	79.433	42956.7627093223	1307.66042371112	42976.661553089	1.74362052118722	548.734743614578
43	63.096	43089.8478347947	1359.82751577505	43111.2991836064	1.80753779477841	550.599776609869
44	50.119	43211.1587224299	1403.47910540009	43233.9449013657	1.86028731977802	552.119803606032
45	39.811	43437.0536968365	1501.65968335394	43463.0028376603	1.97998029236056	561.584981582134
46	31.623	43618.0919913432	1608.16350386367	43647.7277623983	2.11149229925153	563.69001957682
47	25.119	43815.7253260847	1743.19361559224	43850.3877956894	2.27829141754018	565.755057571606
48	19.953	44007.3732718549	1920.60940912108	44049.2638166721	2.49896820720013	567.655093566809
