Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	1000000	3254.60553904314	7421.18311927934	8103.48172729765	66.3198505158287	809.509439956185
2	794330	4987.51620882212	7825.75736410019	9279.96747058048	57.4897994655153	811.575471950969
3	630960	6799.52712612578	8746.49778547261	11078.5735837335	52.1385063933703	814.171520944415
4	501190	8789.35336222283	9723.45734931478	13107.1871639174	47.8885330637473	816.667569938113
5	398110	11126.4044649914	11471.0456679255	15980.6684789534	45.873769183715	826.097743914304
6	316230	13559.4231766397	12110.4065976611	18180.206402675	41.7691830345387	828.268783908822
7	251190	15594.7072242545	12344.3403395749	19889.1335112787	38.3641661996452	836.747941887415
8	199530	17992.3170443947	12616.602722617	21975.0344001179	35.0389710325163	838.768975882312
9	158490	20345.1474571754	12646.6904414782	23955.4545808838	31.8653822962636	840.77001287726
10	125890	22721.3781568751	12486.0592805676	25926.1007809807	28.7900766978176	842.991055871652
11	100000	24924.5065333787	12045.2341242661	27682.461795166	25.7930249588919	845.167096866158
12	79433	27297.8229887843	11449.9538374992	29601.901675532	22.7554024435045	847.118132861232
13	63096	28822.3380573382	10786.6524867702	30774.6493556276	20.5181744968006	849.129167856155
14	50119	30507.5636043949	9978.31522351796	32097.9471582856	18.1117181071964	851.105204851166
15	39811	31969.4009443151	9106.89264273398	33241.2107232071	15.9002805242899	853.161242845975
16	31623	33309.6756081389	8188.93714184678	34301.5040578772	13.8118352871725	855.5672898399
17	25119	34211.9311224211	7492.14385702073	35022.6848014194	12.352326407617	857.58332683481
18	19953	35164.5698129241	6862.56958574617	35827.9476309657	11.0428081678283	859.679362829518
19	15849	35996.9596398121	6227.69939682091	36531.7032601469	9.81536970881117	861.745401824302
20	12589	36720.4774802453	5711.1866859967	37161.957964288	8.84046235079067	864.041444818505
21	10000	37443.0184923769	5200.66816943473	37802.4679515644	7.90753641617335	868.798534806495
22	7943.3	38059.6053059016	4816.65471362495	38363.1818110972	7.21275539539057	870.789570801468
23	6309.6	38596.4208425435	4485.75983666152	38856.218848042	6.62929804535214	872.860608796239
24	5011.9	39143.8920544719	4216.35693554547	39370.3181467977	6.14787128213845	874.961645790934
25	3981.1	39625.1667617181	3997.36047038773	39826.2819206637	5.76047213048561	876.92768478597
26	3162.3	40106.2001617092	3824.80985069091	40288.167764308	5.44765388549484	879.033721780653
27	2511.9	40580.1696719722	3692.7571683415	40747.8419810226	5.1995412855135	882.029777773089
28	1995.3	41045.9730206458	3590.77476387012	41202.7373437304	4.99960857400146	884.075814767923
29	1584.9	41514.1783096365	3522.22276223486	41663.3298466541	4.84958030404426	886.381858762101
30	1258.9	41980.1550740741	3470.15048362294	42123.3351531226	4.72542252888961	888.377896757061
31	1000	42422.6186491699	3439.63105101083	42561.8330763605	4.63540877462399	890.313932752173
32	794.33	42901.1940528071	3425.03821619993	43037.6967081075	4.56455583743612	892.46997174673
33	630.96	43380.8175335841	3425.87567851912	43515.881630122	4.51539855472036	894.516007741564
34	501.19	43887.4727088631	3433.17104691476	44021.5506792818	4.47294920102684	896.507044736537
35	398.11	44352.2345187565	3445.83892565474	44485.8911645966	4.44253192324839	898.523083731447
36	316.23	44851.5159305709	3461.74595382005	44984.9104291544	4.41347363363181	900.564119726294
37	251.19	45341.1923535438	3478.64895824472	45474.4403221827	4.38722947510974	902.53015672133
38	199.53	45872.90464623	3495.7867850824	46005.9116411018	4.35785461819742	904.586194716139
39	158.49	46376.4719380702	3510.03360402881	46509.1118526685	4.32821665717134	906.872236710368
40	125.89	46908.2264228246	3517.47887535117	47039.9230842645	4.28837827640645	908.948275705126
41	100	47413.887652212	3529.44284309662	47545.0702920846	4.25718940809979	911.029314699872
42	79.433	47943.2787020713	3528.44855247724	48072.9437614544	4.2091695368342	913.070351694719
43	63.096	48436.4269890193	3534.89264202687	48565.2440069362	4.17404863864531	915.276392689149
44	50.119	48967.5374373407	3506.57111780329	49092.9298746935	4.09596567846837	917.372434683857
45	39.811	49486.3144649845	3508.97781563696	49610.5658568612	4.05594311123876	928.518637655716
46	31.623	49996.6417104592	3493.52424227355	50118.5484023169	3.99705598171268	932.154705646536
47	25.119	50535.3178588249	3480.10434978032	50655.0044652829	3.93944259913836	934.450747640739
48	19.953	51036.6856773475	3490.21198988765	51155.8878787449	3.91215742727204	937.001797634298
49	15.849	51545.6112406317	3486.36944132321	51663.3797776697	3.86939794775907	939.702847627478
50	12.589	52041.3223570526	3477.21756493578	52157.3606949639	3.82261999127073	942.443894620558
51	10	52522.7764961734	3481.70029314857	52638.0498099834	3.79255084427535	945.374952613158
52	7.9433	52995.6847943488	3485.28121343297	53110.1665593197	3.76266019979324	948.291005605795
53	6.3096	53476.450082082	3501.42770886437	53590.9573471291	3.7461550908797	951.277061598256
54	5.0119	53955.4212898648	3536.83071231907	54071.2183888471	3.75042882914922	954.523118590061
55	3.9811	54429.1094552063	3588.07610058204	54547.247833327	3.77159563790979	957.574178582358
56	3.1623	54888.0859012902	3642.4466198829	55008.8119421435	3.79665763650403	960.980238573758
57	2.5119	55287.0141082921	3791.71444684644	55416.8839565787	3.92333684255278	965.521322562293
58	1.9953	55753.2770892654	3979.26527399298	55895.1022748256	4.08243524962564	968.967388553593
59	1.5849	56235.9127190203	4202.55629124239	56392.7243420845	4.2738168376317	972.428450544854
60	1.2589	56584.1196281507	4485.61301376171	56761.6359718613	4.53254995804147	975.909516536065
61	1	57114.119116118	4864.53694887203	57320.9065013547	4.86826010242159	982.481638519472
62	0.79433	57584.3525161975	5328.40001408007	57830.3510400875	5.28664364132379	986.567713509156
63	0.63096	58131.0838002832	5924.43674643302	58432.1987825038	5.81921464181975	991.233801497375
64	0.50119	58641.4731979035	6604.37135359759	59012.2029735939	6.42573891118515	996.159892484938
65	0.39811	59341.6808977253	7504.41164012656	59814.3066985811	7.20742594176374	1001.35598847182
66	0.31623	60063.705596968	8639.77097701848	60681.9114116767	8.18547602430387	1006.91208945779
67	0.25119	60956.4213383945	9857.79229828258	61748.3714067016	9.1862664936117	1013.11820644212
68	0.19953	61661.423146863	11224.2344649872	62674.6722673641	10.3165990025182	1020.41933942369
69	0.15849	62721.753602478	12889.7797646623	64032.529212514	11.6130186880286	1028.45049040341
70	0.12589	63868.3518227255	14999.7023144575	65606.0777220662	13.2165932871094	1038.26666937863
71	0.1	64957.4908929627	17394.7476816698	67246.2108227541	14.9913095189236	1049.74288234965
