Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	1000000	2836.63213739599	2924.09321695405	4073.91740519422	45.86981507502	16.7104299578102
2	794330	3339.23707893465	2678.86405710889	4280.98317046469	38.7379230508877	18.6524659529071
3	630960	4105.45999674613	2752.41252100666	4942.7296578588	33.8389797499903	21.0095099469561
4	501190	4709.97251186117	2596.65651628573	5378.33302483743	28.8684022162792	23.7565599400205
5	398110	5324.34851258291	2379.89726797416	5832.03207206157	24.0838673293908	25.9636009344482
6	316230	5730.06117680464	2154.403617241	6121.68735202189	20.6053899329741	28.1906409288255
7	251190	5944.55639245577	1865.80465366122	6230.48775849135	17.4253920214413	30.0726759240738
8	199530	6246.71854528842	1690.31669750583	6471.37258407498	15.1412244153391	31.9097109194357
9	158490	6495.33777280945	1516.55995197617	6670.03499772101	13.14222984451	34.056748914015
10	125890	6698.92684615698	1349.82986129985	6833.56872685271	11.3925146889207	35.9737839091749
11	100000	6872.5478136589	1192.43796273569	6975.22915365516	9.84324655134351	37.9758219041203
12	79433	7022.58312978709	1047.92898101738	7100.34005974547	8.48720597188243	40.0478608988889
13	63096	7139.4654135409	912.867227419146	7197.58938576261	7.28642392500221	42.0748978937711
14	50119	7241.13509027104	791.569864437421	7284.27211503251	6.2385577367889	44.1719368884766
15	39811	7328.92418460927	681.487713595344	7360.54041545402	5.31243223755848	45.9539688839774
16	31623	7388.65309379891	584.71295377428	7411.75308404264	4.52476384588385	48.2310108782284
17	25119	7438.7431324801	506.655910998478	7455.97744116555	3.89642177585365	50.2280498731864
18	19953	7483.29221901536	438.761493993788	7496.14394764318	3.3555329830655	52.8400968665916
19	15849	7521.20539219846	381.780545711158	7530.88885435967	2.90587138235742	54.8771368614485
20	12589	7554.50044077096	334.270758353002	7561.89221355994	2.53356515098913	56.4991648573533
21	10000	7582.26473805076	294.687145054198	7587.98913226344	2.22569860512743	58.5762038521093
22	7943.3	7608.20496024215	262.41520534315	7612.72910703176	1.97541021992253	60.6032408469915
23	6309.6	7631.50533874596	236.123560368962	7635.15737041939	1.77220196576508	62.8752838412552
24	5011.9	7655.01808271795	215.263919281972	7658.0441629494	1.61076883451482	64.8823198361879
25	3981.1	7676.15251406688	198.053575757353	7678.70709417188	1.47796919811359	66.9393578309944
26	3162.3	7693.56892283768	184.856147270977	7695.78940496929	1.37640146788868	69.0163978257503
27	2511.9	7711.99479847674	174.680523822366	7713.97284524227	1.29755607594023	71.168437820317
28	1995.3	7729.0721585526	167.007712393935	7730.8762768597	1.23783917087158	72.9954698157042
29	1584.9	7745.93223679141	162.378304375294	7747.63402147367	1.20091795043158	74.7475038112807
30	1258.9	7765.97684851815	159.498136850285	7767.6145673803	1.17657902736553	76.6045378065921
31	1000	7783.49080899351	160.640640835654	7785.14833443619	1.1823389361776	78.4115708020298
32	794.33	7800.64381691095	163.148666037926	7802.34973873518	1.19815333056935	81.0086177954729
