Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	1000000	4164.93408456887	4907.42120890737	6436.57197974491	49.6786945585031	18.2414639539447
2	794330	4979.71324587207	4791.32880650841	6910.45409095459	43.8954815502568	20.0234989494455
3	630960	6303.35846899953	4516.40964214453	7754.37193100538	35.6219179712487	22.0105329444287
4	501190	7348.28094539357	4416.77765834377	8573.51489971755	31.0085067139923	23.7775659399674
5	398110	8585.48574651647	4329.75236579094	9615.47300202698	26.7622984289297	25.7896049348875
6	316230	9394.29435112089	4069.65458540271	10237.912619279	23.4224984126207	27.4416349307165
7	251190	9922.56422542969	3634.25673150026	10567.1709931387	20.1158552592529	30.5806929227912
8	199530	10562.2169085059	3340.95690691261	11078.0151234856	17.5527927043618	32.3327249183677
9	158490	11094.8074526543	3018.8273863589	11498.1768641861	15.2213262230411	33.9797539142094
10	125890	11542.0464519265	2693.63883329577	11852.1950061019	13.1363510400609	35.786790909647
11	100000	11905.1894140806	2377.15385771016	12140.1975045039	11.2919577493733	37.623823905009
12	79433	12202.0343957051	2082.30803350061	12378.4348825023	9.68437843438775	39.3808569005729
13	63096	12444.5039337404	1813.55199034879	12575.9551914985	8.2914126780859	40.9978868964903
14	50119	12645.8144169527	1565.19840574779	12742.3101640701	7.05573210483598	42.7799168919911
15	39811	12808.3250356731	1341.34544097916	12878.3693770401	5.97847967282156	44.6019508873909
16	31623	12922.0319504212	1145.16985680712	12972.6760434632	5.06440735726116	46.3839838828917
17	25119	13016.8873557845	993.906758388732	13054.7771745654	4.36635717547524	48.346020877938
18	19953	13107.7105198302	863.019881870809	13136.0906813317	3.76695310514648	50.6430628721386
19	15849	13178.0551158135	747.223370331371	13199.2226816805	3.24531583674067	52.3500978678287
20	12589	13243.1677413957	652.590178994753	13259.2369979748	2.82111069329076	54.1471278632916
21	10000	13270.8455024038	562.367976622803	13282.755666269	2.42652552064118	55.8791638589187
22	7943.3	13330.1941863998	500.17775923751	13339.5747622614	2.1488536627395	57.5911918545962
23	6309.6	13380.445961654	449.046086211396	13387.9788063876	1.92211777731709	59.3432298501727
24	5011.9	13419.8578312799	406.55906658361	13426.0148400926	1.73526399081334	60.985253846027
25	3981.1	13466.1022930095	372.42134164457	13471.2511899047	1.58418024964425	62.6472868418308
26	3162.3	13498.122570069	343.737667043879	13502.4986021237	1.45875560230949	64.2443168377987
27	2511.9	13530.5829402853	320.843066665054	13534.3863908699	1.3583678837718	66.046350833249
28	1995.3	13562.2130857205	303.773235612006	13565.6146916077	1.28312499247588	67.5983768293305
29	1584.9	13597.4878512533	290.214443877083	13600.5845568643	1.22269192498107	69.4154128247429
30	1258.9	13629.8686059791	280.382438116964	13632.7521993125	1.1784754012041	70.9324408209128
31	1000	13660.4373683682	271.588551506719	13663.1368812736	1.13896997462448	72.7244748163884
32	794.33	13696.5253319129	268.83755588777	13699.1634707813	1.12446619132532	74.5465078117882
33	630.96	13731.2549322271	268.112745943983	13733.8722310333	1.11859965153283	76.3985408071122
34	501.19	13755.4890821532	270.489811093545	13758.1482993585	1.12652682704267	78.2155738025247
35	398.11	13791.4083565484	274.751421964195	13794.1448738566	1.14129133092304	79.9826087980633
36	316.23	13824.0599511924	283.364569383847	13826.9638393013	1.17428025077252	81.6546407938418
37	251.19	13857.3248976145	298.448419173126	13860.5384014097	1.23380174384298	83.4716707892543
38	199.53	13893.7877350398	309.500408002881	13897.2345496828	1.27611959628051	85.1537027850076
39	158.49	13924.4963386479	331.030862768308	13928.4306264964	1.36185172900846	86.8557367807103
40	125.89	13962.320034467	361.017472958142	13966.9865884041	1.48114136097861	88.542765776451
41	100	13994.2275331036	382.924216372328	13999.4655327894	1.56739399501467	90.3297997719392
