Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	1000000	2952.19991372175	3484.95159861043	4567.31562027807	49.7311322654987	26.4446079332338
2	794330	3651.5522685383	3513.31340326653	5067.26800548772	43.8946727959779	30.266677923584
3	630960	4590.80353480747	3394.31667924574	5709.36623577491	36.4782251635208	36.3637909081903
4	501190	5387.94494749509	3221.81026126216	6277.7394113496	30.8780073248541	46.270975883177
5	398110	6216.61411087773	2967.7160399989	6888.65948480768	25.5190923279879	51.0630618710782
6	316230	6733.48958859915	2651.58983630047	7236.76797332519	21.4940902968979	55.0201368610875
7	251190	7008.20624420676	2265.92508442001	7365.41724884221	17.9172932586196	57.7171868542781
8	199530	7357.28203576717	2011.21685716581	7627.22703217691	15.2890752097147	61.1592518455877
9	158490	7634.56443156679	1768.30117941387	7836.67423853137	13.0407705031796	64.6563158367585
10	125890	7860.64465979563	1544.95687004537	8011.03153144924	11.1193684487396	68.2333818277273
11	100000	8040.29179672867	1343.03357148443	8151.68886493324	9.48301698980627	71.2304378201604
12	79433	8190.14844102835	1163.57925945413	8272.39071726614	8.08593292544562	74.9525068107631
13	63096	8312.52000894032	1004.62576788024	8373.00793219032	6.89117079460912	78.969578800621
14	50119	8407.83671359649	865.551441313665	8452.27173605187	5.87765449851493	82.6366467913625
15	39811	8493.59873831897	743.49022310967	8526.07748260789	5.00265517563643	86.4787197816622
16	31623	8553.86851051615	639.311392024405	8577.72612941052	4.27430788933826	90.8107977707248
17	25119	8607.98597051853	560.03246678609	8626.18448866579	3.72239669323827	94.4428667615547
18	19953	8658.06819114211	492.073785433363	8672.04021051434	3.25285650382957	98.5749417511222
19	15849	8702.92238137201	435.100764438019	8713.79197889188	2.86210737797494	103.062025739793
20	12589	8740.0709491698	389.079320670995	8748.72693106236	2.54893747971456	106.054080732239
21	10000	8770.94791571471	352.131464017622	8778.01366529646	2.29904652819139	108.821133725253
22	7943.3	8805.00773038994	323.949397820462	8810.96500643231	2.10704701844785	112.093193716992
23	6309.6	8837.18270409576	301.972457502283	8842.34049958828	1.95707371870731	114.915245709867
24	5011.9	8870.29392379858	285.241029499954	8874.87897041353	1.84181916486003	118.447311700949
25	3981.1	8898.09253945466	272.927339948916	8902.27724650217	1.75685782206577	122.149380691602
26	3162.3	8928.2945628509	265.752031358042	8932.24876182946	1.70491412141826	126.521460680564
27	2511.9	8963.54554041256	261.113671866466	8967.34793596665	1.66858991280033	130.678535670068
28	1995.3	8996.08112224951	260.247210022869	8999.84467468293	1.6570447772183	134.455605660532
29	1584.9	9025.30132643251	261.671510996774	9029.0938644236	1.66071733525029	136.817651654569
30	1258.9	9059.94533030572	268.137091576861	9063.91233894105	1.69522440483948	140.10471064627
31	1000	9094.13566146334	275.087872461677	9098.29526706375	1.73260770500075	143.061765638804
32	794.33	9128.41697940254	286.20659013784	9132.90264713705	1.79582719390634	146.268824630707
33	630.96	9164.37798178013	299.587430272506	9169.27349473849	1.87235671949322	150.140899620931
34	501.19	9194.64855293655	316.088250846278	9200.08009716988	1.96890542348201	152.922947613907
35	398.11	9242.9760637476	337.854641408581	9249.14873238248	2.093376702413	156.105006605873
36	316.23	9287.33438771813	361.573297709259	9294.37008510572	2.22950589734944	158.162046600679
37	251.19	9333.5603411325	391.452629995741	9341.76556134289	2.40159661023954	160.474087594842
38	199.53	9374.07172016527	424.34112570583	9383.67124348288	2.59186933146818	162.331121590153
39	158.49	9432.63061242295	465.310400380135	9444.1004886183	2.82410382923289	164.36816158501
40	125.89	9487.6052492698	510.017341279025	9501.30365025648	3.07704013442722	166.89520657863
41	100	9552.07912910968	561.934184203287	9568.59371674589	3.36674266476036	169.317251572515
42	79.433	9623.4317616138	619.032608630234	9643.32101721107	3.68051214214853	172.23430756515
43	63.096	9702.18521865421	674.664058158358	9725.61409929692	3.97779233192581	176.561387554225
