Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	1000000	2456.76733649991	1817.82046897964	3056.1703164474	36.4986175888142	76.265529807448
2	794330	2744.74371001812	1628.65879324922	3191.57445448356	30.6837801952181	79.2975837997928
3	630960	3059.03754948752	1633.16616624651	3467.69987971089	28.0969717354892	81.9746357930339
4	501190	3364.08420946483	1560.75779926678	3708.50744590633	24.8888156917857	84.6266817863382
5	398110	3694.52183498433	1440.00240183116	3965.23624850468	21.2941913332254	89.6487757736586
6	316230	3945.93803252167	1340.75893194912	4167.50062628698	18.7668390830796	94.4608667615092
7	251190	4094.86894015767	1183.46912999222	4262.45830697645	16.1199654625513	98.8479477504329
8	199530	4301.56838058029	1085.99420468875	4436.53850940412	14.1690766522032	103.340029739092
9	158490	4473.31426788483	981.107460088473	4579.64107627478	12.3704973094928	110.182156721817
10	125890	4616.97529123944	875.626052736901	4699.27460616499	10.738810946528	116.144267706764
11	100000	4735.79156222438	774.093094527911	4798.63958219738	9.28323841762014	121.86137269233
12	79433	4831.03956165683	679.729664632539	4878.62436177196	8.00897055817618	124.298419686177
13	63096	4911.57780129967	593.319351574346	4947.28454317844	6.88796373317164	127.050468679228
14	50119	4976.47268837025	515.611774306986	5003.11262314762	5.91530257108919	133.127582663885
15	39811	5029.44204380374	446.7048146479	5049.24078089076	5.07557613310972	139.609700647519
16	31623	5067.53371658899	386.806731069362	5082.27482688282	4.36494407013056	144.131784636102
17	25119	5102.63395792511	338.831340600867	5113.8713306011	3.79904715023462	147.333845628018
18	19953	5134.6749231065	298.044306992008	5143.31770114477	3.32202937573939	150.940910618911
19	15849	5159.79783324836	263.826426704737	5166.5383056184	2.92705038058854	155.132990608327
20	12589	5185.47905899372	236.226763906922	5190.85697695942	2.60833090943999	157.640035601997
21	10000	5204.85845553959	214.121702551856	5209.26095004902	2.35575204096595	160.302085595276
22	7943.3	5222.60903676268	196.94151794159	5226.32099209036	2.15956693141683	163.829150586371
23	6309.6	5241.22164359454	183.140081670398	5244.42033086576	2.00122929378676	166.216194580344
24	5011.9	5258.52824892392	173.380108909158	5261.38574967624	1.88842783210558	179.083433547858
25	3981.1	5279.13601347027	166.772453862604	5281.76959929966	1.80942126318953	182.12048954019
26	3162.3	5292.6370178542	162.5625520819	5295.13297152205	1.75927817668466	184.64753653381
