Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	1000000	2780.5438287347	1896.57101268499	3365.76968755611	34.2973648481504	19.9364979496652
2	794330	3063.07301935596	1737.21984170733	3521.41294089859	29.5597111781603	21.6285259453932
3	630960	3378.04431799822	1606.7243797264	3740.687991101	25.4375103165258	23.4455619408056
4	501190	3669.92333243176	1506.65974704125	3967.16030168702	22.3202372417006	25.1625929364706
5	398110	3989.95390662536	1349.94176627205	4212.13425110367	18.6924867803848	27.0296259317568
6	316230	4219.56010057624	1233.40677378615	4396.1323583346	16.2940086543084	28.7266599274722
7	251190	4336.78334655925	1065.84566405998	4465.83886572155	13.8078433008203	30.4286899231749
8	199530	4516.60414881632	961.368912692682	4617.78553241667	12.0162030020699	32.2707249185243
9	158490	4661.88684033973	854.663295434541	4739.58207658605	10.3886680577102	33.8877539144416
10	125890	4782.37079461631	752.075944785418	4841.14538553883	8.93714369475241	35.7747879096773
11	100000	4876.01698993602	656.557207491342	4920.02124516282	7.66876980817045	37.6118229050393
12	79433	4951.01351335267	570.451603026888	4983.76863836963	6.57258896433204	39.8438648994039
13	63096	5011.91199446793	494.228065592131	5036.22112512055	5.63176849023963	43.145925891067
14	50119	5063.69939771086	426.939367864473	5081.66594870323	4.8194221620752	45.1529638859997
15	39811	5100.65515435811	368.032495613133	5113.91541986248	4.12696568057332	47.034997881248
16	31623	5132.20278643547	318.467818832232	5142.07421112606	3.55081364821668	48.7570298769003
17	25119	5158.62147760206	279.557458482836	5166.19085224023	3.10195467891091	50.4390588726536
18	19953	5181.72529579486	246.333086258456	5187.57718308517	2.72172445305697	52.0210888686594
19	15849	5203.65310093517	219.482721350917	5208.27977933634	2.41522329512397	53.8731248639834
20	12589	5221.2560154647	197.821226970432	5225.00216429299	2.16976579117349	55.5501538597493
21	10000	5238.21517176465	180.517608695709	5241.32471735482	1.97372678524148	57.2871878553638
22	7943.3	5256.58415234687	167.911295820747	5259.26526750348	1.8295794666503	58.8742178513569
23	6309.6	5271.99204669082	158.321484855153	5274.36876156171	1.72011402306531	60.6762488468072
24	5011.9	5284.53562031851	152.041374735284	5286.72235908474	1.64800225455268	62.2782788427625
25	3981.1	5303.26515645415	148.181966258301	5305.33497668006	1.60052203996454	64.0453118383011
26	3162.3	5318.04606568285	146.599723551959	5320.06629993183	1.57904212760226	65.6273428343069
27	2511.9	5335.32325690614	147.299290792016	5337.35621227883	1.58143827086639	67.3593748299339
28	1995.3	5351.17001100307	150.01446836492	5353.27234758119	1.60580682057582	68.9764028258513
29	1584.9	5367.69780817679	154.930906312155	5369.93327199106	1.65330155843718	70.6734358215667
30	1258.9	5385.85906922788	162.232540899376	5388.30189493043	1.72533852360071	72.315466817421
31	1000	5404.49031646139	170.504321244852	5407.17923729999	1.80700458626102	74.2025018126567
32	794.33	5425.23703383964	181.40794027794	5428.26912690786	1.91513073418779	75.9395328082711
33	630.96	5448.29054156439	194.004062729455	5451.74351943078	2.03934050238479	77.7615648036709
34	501.19	5474.01172835638	209.263145724186	5478.01017399033	2.1892644781088	79.5585997991338
35	398.11	5500.76282985865	226.809241558415	5505.43678034821	2.36110077706196	81.1906307950134
36	316.23	5527.82754969014	247.003850283085	5533.34332218488	2.55848618860688	82.8426597908424
37	251.19	5557.61418490735	269.557035369061	5564.14741210191	2.77680063994636	84.529690786583
38	199.53	5590.96692139047	294.767096084357	5598.73188829546	3.01795532374874	86.286722782147
39	158.49	5626.20405071844	324.541624614915	5635.55669711771	3.30138790961907	87.8887527781022
40	125.89	5664.10366677458	356.657438831487	5675.3215659241	3.60304528684259	89.7457887734137
41	100	5707.30400098352	395.850886527261	5721.0153717681	3.96760370325144	91.4478197691164
42	79.433	5756.64496978401	439.477625524892	5773.39604491815	4.36564442623666	93.2448517645794
43	63.096	5811.92395070978	486.335044972257	5832.23643080441	4.78330058504003	94.9268847603327
44	50.119	5877.44689517173	545.608187160633	5902.71719629702	5.303614040082	96.9089197553285
45	39.811	5947.18888008409	602.414840299088	5977.62153495924	5.78399313011637	98.7759547506147
46	31.623	6029.64189538948	665.700193194359	6066.27877152502	6.3002021274809	100.742990745648
47	25.119	6125.86338523914	734.455850673597	6169.73480882301	6.83680082319537	102.615024740922
48	19.953	6225.12767558119	804.365568451682	6276.87968221453	7.36254850063867	104.762065735501
49	15.849	6335.14161256211	878.012594377124	6395.69584698185	7.89058570657782	107.179110729399
50	12.589	6454.88078784277	956.594266138227	6525.37804079351	8.42971048265765	110.231166721693
51	10	6580.38426124738	1042.41606394938	6662.43861330458	9.00157635359236	112.723212715401
52	7.9433	6700.94966028163	1136.70446075901	6796.67737800889	9.62762599554483	115.445262708529
53	6.3096	6835.6875240622	1241.40476986696	6947.49665197962	10.293101477149	118.322318701265
54	5.0119	6973.77820448137	1365.54790540437	7106.21583736757	11.0790097716	121.039366694405
55	3.9811	7122.6536825694	1513.32136019024	7281.64384057799	11.9950325021607	123.86141868728
56	3.1623	7275.65653100896	1687.29435435834	7468.74421810407	13.056634187043	126.668470680193
57	2.5119	7441.77309650626	1899.21196443073	7680.29901147873	14.3168274666571	129.590526672815
58	1.9953	7625.46733885941	2149.83639937692	7922.72356453874	15.7446557885746	132.647581665097
59	1.5849	7812.84926148141	2447.84528865076	8187.34145738409	17.3963054228926	135.879643656937
60	1.2589	8027.32156592239	2801.1348718357	8502.01435501827	19.236439956508	139.256705648411
61	1	8261.37128719964	3248.33150220131	8877.04416420016	21.464513743074	145.13081663358
62	0.79433	8524.77110948463	3771.11521903195	9321.64322768889	23.8632296623725	148.477875625129
63	0.63096	8818.78617585688	4403.23347861045	9856.94956275218	26.5330269776602	152.27994561553
64	0.50119	9115.64588828108	5145.71491146987	10467.7305043003	29.4444076525487	156.477024604933
65	0.39811	9492.58819523767	6085.91307075519	11275.9730644036	32.6648510072578	161.194109593024
66	0.31623	9907.62416252621	7209.75075979524	12253.2249862737	36.0432785974841	166.266205580218
67	0.25119	10369.0462206003	8549.00788024933	13438.8487327416	39.5046905473339	172.668324564054
68	0.19953	10825.9705992809	10172.6191528879	14855.4306516572	43.2178704371887	179.665453546388
69	0.15849	11414.6112123716	12170.1584572751	16685.5058660139	46.8348650068606	187.16259052746
70	0.12589	12098.7127978246	14670.3622211662	19015.7402975658	50.4874465519159	196.249758504517
71	0.1	13014.8017138534	17656.4486672528	21934.7952621002	53.6055818813905	207.026959477307
