Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	1000000	2348.33498598842	1911.97517454225	3028.25465812951	39.1519062461121	24.4355829383061
2	794330	2725.80687727026	1685.57476395153	3204.86901714315	31.7316703024171	27.4776369306256
3	630960	3084.06310051338	1695.5970625602	3519.44521288668	28.8016980254072	30.1546859238667
4	501190	3429.17232213318	1567.19028474813	3770.31937685565	24.5612097179613	32.4767289180041
5	398110	3743.4764913009	1372.954625862	3987.30744307463	20.1409792032224	35.2987829108791
6	316230	3965.15404851499	1222.80484697468	4149.42144427865	17.1391204596262	38.1908369035774
7	251190	4065.97284018965	1037.40378618935	4196.22946855387	14.3132350841486	41.0328868964019
8	199530	4228.83681606048	922.53542554254	4328.29440175336	12.3064653832059	42.9399238915871
9	158490	4356.11859207569	812.213754648373	4431.19175521298	10.5617231601247	45.1819658859265
10	125890	4461.70506506718	710.990066918019	4517.99944255223	9.05417806120474	47.8790148791171
11	100000	4544.45352486439	618.744389620131	4586.3822844742	7.75335962467147	50.1560558733681
12	79433	4616.17139723728	537.693769303754	4647.38130114365	6.64389924795362	52.5030988674424
13	63096	4670.51301403519	465.344657873367	4693.63797761218	5.68986333404471	56.4201738575528
14	50119	4717.84743678558	402.717581904194	4735.00431758611	4.87896643604239	58.6422128519426
15	39811	4755.73578661227	347.877190719633	4768.44224164325	4.18367610499457	60.8292568464209
16	31623	4785.09748535323	301.465208532102	4794.58436324663	3.60491840811071	62.9812938409875
17	25119	4811.09627310789	265.326099592303	4818.40692430989	3.15659490228753	65.6583448342286
18	19953	4833.77831298027	235.375556343903	4839.50559784391	2.78775346207682	67.9503848284418
19	15849	4855.34025026121	210.552894259766	4859.90344215682	2.48308830033156	70.1574278228695
20	12589	4874.29785989872	190.906568522711	4878.03494707842	2.24289798813196	71.934458818383
21	10000	4893.58223341542	175.835035487263	4896.74024580678	2.05785303141709	74.1814998127097
22	7943.3	4909.90206227601	164.677537298773	4912.6629186657	1.92097360115929	76.5035428068471
23	6309.6	4926.89941782566	157.127794890079	4929.40432682264	1.82664763152839	78.6605858014011
24	5011.9	4944.71910438063	152.220954827928	4947.06157636182	1.76326794721122	81.3226317946801
25	3981.1	4960.59503830908	150.174639602037	4962.86767468933	1.73401493620979	83.8746797882368
26	3162.3	4977.27187838416	150.339095218262	4979.54186596566	1.73009988172656	86.1717237824373
27	2511.9	4997.09486612206	153.029550527672	4999.43748279326	1.75406076310022	88.7737727758678
28	1995.3	5014.58235322992	157.969242395942	5017.06990771188	1.80433345041333	91.5658227688185
29	1584.9	5034.24190050082	164.821799473366	5036.93932247945	1.87520218283213	95.6478987585123
30	1258.9	5056.80515526068	173.494536062646	5059.78050238492	1.96499702034612	97.4749337538994
31	1000	5078.36276824306	184.742682287335	5081.7219782802	2.0834097200411	100.091981747292
32	794.33	5102.59117721361	198.377393330091	5106.44595701968	2.22641116801116	102.659030740811
33	630.96	5130.95547364925	214.089515665234	5135.41998217176	2.38928492612187	105.176075734456
34	501.19	5155.93031143492	231.98965330287	5161.14682755809	2.5762700595895	108.238130726725
35	398.11	5187.14654503974	251.920328983804	5193.26035664234	2.78045726091581	110.590176720787
36	316.23	5221.39182789254	274.96343756758	5228.62673293686	3.01446551063982	113.227225714129
37	251.19	5259.17119784672	300.314715876225	5267.73866254129	3.2682145600365	116.064275706966
38	199.53	5298.98440889908	327.413705036685	5309.08989375782	3.53569732658322	118.341317701217
39	158.49	5341.04381082918	358.00590388696	5353.02878905154	3.83475416354771	120.863365694849
40	125.89	5387.30356283414	391.512364916969	5401.51104877221	4.15655806956633	123.185407688987
41	100	5439.52612091524	429.882029266354	5456.48632172806	4.51865460157059	125.912459682102
42	79.433	5493.42140488757	472.886464846385	5513.73742032678	4.92002487276197	128.724509675002
43	63.096	5561.16815369802	524.970662536089	5585.89164146859	5.39270371508891	131.52156366794
44	50.119	5625.33469805947	574.762415206108	5654.62132234559	5.83388878911276	134.503617660411
45	39.811	5708.05297665177	631.776218203096	5742.90953908819	6.3158793762045	137.525672652781
46	31.623	5797.79357714877	695.583193941788	5839.37037213104	6.84129227140066	140.58772964505
47	25.119	5895.69146069497	759.916374640469	5944.4638695309	7.34455981318088	145.449820632775
48	19.953	6002.69229761721	831.10358435581	6059.95445426796	7.88277943836506	149.196891623314
49	15.849	6115.51678985348	904.007016641801	6181.97171565168	8.40867426560179	153.878977611493
50	12.589	6237.446351503	983.048685399304	6314.43756052298	8.95639272260211	157.161039603207
51	10	6362.19742717315	1069.34581802623	6451.4383342677	9.54098559444925	160.743104594163
52	7.9433	6489.66143157637	1164.56587847786	6593.32383413743	10.1734140245709	164.350171585056
53	6.3096	6631.64670906904	1277.26956514799	6753.52912305555	10.9017969235981	167.30722557759
54	5.0119	6771.70148189934	1407.2193561819	6916.37240729349	11.7394841188091	170.789291568798
55	3.9811	6925.68447167825	1562.92788240348	7099.84851717552	12.7169848922043	174.276356559994
56	3.1623	7085.80869102715	1749.02983750398	7298.47862080277	13.865475147267	177.818421551052
