Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	1000000	2158.97304802699	1599.88545173809	2687.15427186274	36.5399263151267	23.2025419414192
2	794330	2411.97665503995	1495.18325215861	2837.81682671615	31.7947554969008	26.3495979334737
3	630960	2750.69061093968	1395.05359777351	3084.22978679808	26.8925217337688	28.4566349281539
4	501190	3018.00865260152	1268.89949943521	3273.90930950211	22.803960390277	31.013684921698
5	398110	3263.70693984531	1100.69489513667	3444.3159322824	18.6368319437717	33.9607399142574
6	316230	3436.16025147507	972.344264708092	3571.08535923295	15.8001377450753	36.0077779090891
7	251190	3507.66496844851	817.246191475056	3601.61142662023	13.1152926988398	38.0648139038956
8	199530	3638.08104739938	723.141236917252	3709.25423177986	11.2421511824419	40.1718548985758
9	158490	3736.75990983564	633.071572131236	3790.00715555995	9.61559068693862	42.198891893458
10	125890	3815.92091399378	550.502883324723	3855.42550782711	8.20912377901198	44.2259268883403
11	100000	3882.76335827424	476.876144592566	3911.93841383508	7.00192982392034	46.0079618838411
12	79433	3934.127979602	411.408790823129	3955.580886931	5.96996864952555	48.1750008783698
13	63096	3975.67581636012	354.557387138792	3991.45451402937	5.0962507386538	50.2970408730122
14	50119	4010.68831691959	305.395681790487	4022.29875791587	4.3544102900711	52.1790758682605
15	39811	4041.52592619095	263.258979565337	4050.09099927339	3.72689658878554	54.5761208622085
16	31623	4065.02974760276	227.510960441702	4071.39141891521	3.20337942025113	56.8431628564848
17	25119	4082.94756714657	199.971016530656	4087.84163630643	2.80394175836898	58.7801998515943
18	19953	4100.8023306785	177.056169428904	4104.62283802434	2.47226609552524	60.322225847701
19	15849	4117.77022100667	158.431816982707	4120.81693765226	2.20337675504652	63.3292828401089
20	12589	4134.82661098691	144.157829633066	4137.33882861556	1.99676839080309	65.221316835332
21	10000	4149.84533285057	132.661788394528	4151.96524993667	1.83100147067161	67.1983548303405
22	7943.3	4166.04499173095	124.361911082609	4167.90076154108	1.70984645992208	69.3103948250081
23	6309.6	4178.7518416866	118.323313984865	4180.42669604808	1.62192343549794	71.0474268206225
24	5011.9	4192.68067667519	114.766006601691	4194.25112419807	1.56796253647208	72.7394568163505
25	3981.1	4207.40426587716	112.591661093936	4208.91049306935	1.53288995926221	74.4214888121038
26	3162.3	4220.03041084252	112.304814628074	4221.52449238712	1.52441401828284	76.0735198079328
27	2511.9	4234.26113873069	113.198909843427	4235.77400059949	1.5313829429841	77.7255478037619
28	1995.3	4248.78958882778	115.941411686138	4250.37120509199	1.56310527665591	79.4225787994773
29	1584.9	4263.7168499631	119.762462592965	4265.3985070689	1.60894358642986	81.084609795281
30	1258.9	4282.611091227	125.913177234444	4284.46167994321	1.68406979679571	82.6116377914257
31	1000	4296.71113520329	132.249475322396	4298.74592213857	1.76296359579316	84.1836677874567
32	794.33	4316.50140392897	140.970686498799	4318.80273971533	1.87053237135144	85.905699783109
33	630.96	4334.01760717139	151.159839714985	4336.65284711773	1.99752571331087	87.3827267793798
34	501.19	4354.56576195821	162.88915875843	4357.61125540814	2.14223701987861	89.129758774969
35	398.11	4377.15824659377	176.517612787594	4380.71601263402	2.30931496336137	90.6667877710884
36	316.23	4399.00072296417	192.651363953518	4403.21722251724	2.50762890202444	92.2688177670436
37	251.19	4423.93205209524	211.168196356167	4428.96904580602	2.73283354731048	93.9108487628979
38	199.53	4453.0775933226	232.364182298026	4459.13592138284	2.9870180790336	95.6778797584366
39	158.49	4480.65519243556	256.744432971962	4488.00497519353	3.27949900161076	97.294909754354
40	125.89	4512.51200006024	285.506459903076	4521.53497048669	3.62027614083862	99.06694274988
41	100	4548.81233304891	316.967618044989	4559.8423341369	3.98600719287003	100.863977745343
42	79.433	4591.9241788213	354.08560932568	4605.55580606459	4.40938108055316	102.856013740314
43	63.096	4638.5902399117	393.497717960672	4655.25078463495	4.8488672723484	104.658047735764
44	50.119	4693.0767472036	438.560240386101	4713.52356943196	5.33869141079611	106.610081730835
45	39.811	4752.16263914337	490.400153337176	4777.39908938569	5.89179146275221	108.382117726361
46	31.623	4820.96775353541	544.159343298652	4851.58113108783	6.4399164850275	110.229151721698
47	25.119	4896.09932631345	599.860637924582	4932.70933646594	6.98495746200989	112.301187716467
48	19.953	4976.58859137128	661.942429061533	5020.41848725369	7.57651273700645	114.428228711096
49	15.849	5070.53070314164	727.756869208753	5122.49076838432	8.16769802260653	117.060275704451
50	12.589	5161.66920450414	798.413190702838	5223.05395337006	8.79289481861805	120.112332696746
51	10	5266.97736521437	879.138417875085	5339.84409168137	9.4761749788663	123.824402687373
52	7.9433	5373.18227704444	968.222214287466	5459.71995972177	10.2148122710599	126.861458679706
