Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	1000000	2463.83007430781	2129.84454978876	3256.79235465335	40.8415972139549	45.3949688853887
2	794330	2836.22848178064	1957.21196749717	3445.99342520815	34.6086084904691	47.7320118794883
3	630960	3280.44093112024	1946.97258606738	3814.707715339	30.6895300026596	50.1340558734237
4	501190	3680.92551058723	1834.18698742484	4112.59705287674	26.4868490668947	52.136093868369
5	398110	4063.73955434394	1659.05300751894	4389.35485547673	22.208116933355	54.2731348629735
6	316230	4335.25794900842	1522.71538720175	4594.90191787177	19.3533078315572	56.0151658585753
7	251190	4483.93761645273	1338.11053180543	4679.34144336234	16.6163182805613	58.1122058532808
8	199530	4703.18528756658	1234.1406940983	4862.41247756833	14.703227053192	59.979239848567
9	158490	4890.55282510085	1128.38746378675	5019.04026717589	12.9923737732917	62.1062768431967
10	125890	5053.63360311875	1023.22372425115	5156.1806974195	11.4461033209973	64.7183248366019
11	100000	5198.92265375962	920.078556671745	5279.71034340163	10.0359968714199	66.8753678311559
12	79433	5321.03109756746	817.797262252098	5383.50854958242	8.73750604674135	68.9474048259245
13	63096	5424.70760328424	720.87659343366	5472.39578649885	7.56955163223382	70.8944408210087
14	50119	5513.18805672703	629.201506475203	5548.97621950105	6.51080356110298	72.6114718166737
15	39811	5584.49992261589	544.419319921579	5610.9742274939	5.56803152389105	74.6785118114549
16	31623	5639.93738720497	468.535342479389	5659.36560921316	4.74891726679582	76.5505438067285
17	25119	5680.42910237815	405.304688637318	5694.87020728094	4.0811987325473	78.6325848014718
18	19953	5719.17296943799	351.492581339917	5729.9639169097	3.51689705890724	80.3196147972125
19	15849	5749.4466077734	305.436772805159	5757.55398739939	3.0409539981811	82.4616557918043
20	12589	5775.30726876045	267.971359399992	5781.52079457092	2.65659004398211	84.2336897873304
21	10000	5795.00486730825	237.197309402929	5799.85723752872	2.34388460393986	86.1157207825787
22	7943.3	5816.15897717122	212.603539178429	5820.04342875555	2.09345452747275	87.9327567779911
23	6309.6	5834.30720779256	192.925044989042	5837.49609574895	1.89392916212591	90.1847967723053
24	5011.9	5852.61549899771	177.552733749997	5855.30811762885	1.73766807042621	91.8768277680333
25	3981.1	5869.74949660293	166.112968012649	5872.09951133429	1.62102870000757	93.8188637631301
26	3162.3	5885.83097532359	157.810821491471	5887.94620606018	1.53584571457829	95.5858967586688
27	2511.9	5902.96241095577	152.213043433971	5904.92455800649	1.47709441559846	97.5079337538161
28	1995.3	5919.16605452513	149.186989390729	5921.04581462144	1.44378033724128	99.1749627496073
29	1584.9	5933.62660142438	148.469213021492	5935.48378418696	1.43333668228742	101.212004744464
30	1258.9	5951.98885103908	149.071551314327	5953.85535685112	1.43471127106157	102.754031740571
31	1000	5969.00920481389	152.979663414645	5970.96923996192	1.46811144339153	105.136073734557
32	794.33	5985.81899956881	157.857508355288	5987.90014016125	1.51064926996063	107.043110729742
33	630.96	6009.61356144662	165.60080977225	6011.89477503726	1.57844209253029	109.110148724523
34	501.19	6028.47736300812	174.106838973496	6030.99100543839	1.65428420968624	111.462192718585
