Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	1000000	1895.14552023749	1244.13181639918	2267.03341824794	33.2842393844589	93.8488287630545
2	794330	2098.48343933861	1155.33208683726	2395.50098644399	28.8352341635734	96.6358797560179
3	630960	2318.31962385968	1063.90569460259	2550.7844294218	24.6509785665774	100.082942747315
4	501190	2510.28413010574	961.037047611889	2687.95807644823	20.9488422558684	102.629993740884
5	398110	2682.88151805432	826.595185008568	2807.33197890752	17.1240534180435	105.12703873458
6	316230	2810.65238659365	733.761313364977	2904.85326707834	14.6313260751431	106.839067730257
7	251190	2858.05517630232	620.440676894879	2924.62408256758	12.2480102580103	109.111110724521
8	199530	2955.56513404484	552.835876683055	3006.82436602629	10.5946974439234	111.538156718393
9	158490	3035.54251303828	488.373076986886	3074.57746865945	9.13970784089978	113.815196712644
10	125890	3099.38252481735	428.204169715701	3128.82259741665	7.86606846546097	116.022237707072
11	100000	3152.31203772645	373.784043642961	3174.39532737766	6.76224812025832	117.914274702295
12	79433	3195.35575701776	325.318154933354	3211.87333433867	5.81323519760809	120.701324695258
13	63096	3229.91706751222	282.530654255504	3242.25042734222	4.99911145007076	122.803363689951
14	50119	3259.17625869167	245.507279759567	3268.40996657922	4.30784165083696	125.480415683192
15	39811	3283.70060615903	213.374321429283	3290.62581767277	3.71784342583343	127.222446678794
16	31623	3301.43172580806	186.777415227597	3306.71094034709	3.23803818966823	129.629489672717
17	25119	3320.52045978916	166.168578978585	3324.67564139995	2.86485889879643	132.506545665453
18	19953	3335.219624303	149.218169652445	3338.55597594084	2.56171246603627	134.483581660462
19	15849	3349.21007724569	135.862788399516	3351.9646237387	2.3229652649599	137.140628653753
20	12589	3362.82742802284	125.821345329824	3365.18042927913	2.14274179785079	139.967682646616
21	10000	3376.44177443991	118.74073923483	3378.52903189198	2.01411458452329	142.319726640677
22	7943.3	3387.18278064859	114.148375127256	3389.1056402931	1.93014264094551	144.751772634537
23	6309.6	3400.85654223774	111.964127657748	3402.69910317727	1.88562959816917	146.633806629785
24	5011.9	3413.82959193748	111.872340379896	3415.66214712903	1.87693022288406	148.705845624554
25	3981.1	3428.60500990741	113.657044994042	3430.48833809984	1.898639584885	151.282892618047
26	3162.3	3442.4505657605	117.131660279686	3444.44273047828	1.94877501242886	153.999943611188
27	2511.9	3456.63687322288	122.495030151181	3458.80665920138	2.02957751280826	156.246982605514
28	1995.3	3473.16787579781	129.789460135457	3475.59209307366	2.14010088894208	158.13401760075
