Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	1000000	3272.27078961539	2790.63701793231	4300.62915006913	40.4579957883664	41.4039318954651
2	794330	3744.02022032501	2581.040615254	4547.46721459246	34.5814779343539	47.0210358812833
3	630960	4286.52062429183	2440.30497085397	4932.47883049221	29.652746040659	52.1731288682755
4	501190	4765.22029547765	2327.15692612391	5303.11076852432	26.0291681015038	57.7002348543209
5	398110	5323.90203976732	2124.87743516594	5732.28026561124	21.7579458829524	63.2973348401896
6	316230	5700.14069942131	1952.63492006793	6025.31220139405	18.9093613152416	67.999422828318
7	251190	5907.69698870603	1706.31026926691	6149.17705431971	16.1102158070669	74.3115388123814
8	199530	6197.33962775324	1543.14460804944	6386.57292630975	13.9823666459448	79.1436308001815
9	158490	6436.25327112555	1376.17945702694	6581.73427509933	12.0690705426656	84.6657327862396
10	125890	6627.77161466948	1213.47307238395	6737.94282208	10.3753215146	90.3728387718305
11	100000	6780.05214775268	1059.95869024431	6862.40625081831	8.88540687582485	95.2449297595297
12	79433	6902.97343699389	920.955390405214	6964.13678089106	7.59920151154195	100.7620307456
13	63096	7007.6891569154	796.748075895049	7052.83735927549	6.48646195028598	105.759122732984
14	50119	7090.19561926389	686.361795707502	7123.33955627806	5.52925209202613	111.031218719673
15	39811	7157.99467981468	588.75721829535	7182.16700574069	4.70209047882188	115.858310707486
16	31623	7207.6139817576	503.798706722263	7225.19982055325	3.99836438290553	121.220410693948
17	25119	7249.21897957907	437.213793339282	7262.39159746812	3.45143351265333	126.802512679854
18	19953	7284.72991062095	377.810693004923	7294.52060045377	2.96889259574659	132.219612666178
19	15849	7319.99517818417	330.650714894416	7327.45926661484	2.58634338350441	137.356706653208
20	12589	7347.52933979133	291.455522818695	7353.30767212116	2.27156915515754	142.238799640882
21	10000	7369.81887305209	258.099794942181	7374.33696855141	2.0057463942556	148.085907626119
22	7943.3	7394.06810062893	231.444396103509	7397.68947612875	1.792850510567	153.06799961354
23	6309.6	7417.13404520531	209.681707422559	7420.09729471058	1.61931520842629	158.370113600154
24	5011.9	7436.01239111253	191.725812512615	7438.48365380759	1.47695378061918	163.462190587298
