Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	1000000	2315.47883017371	1895.97997002575	2992.68813271972	39.3115931346608	73.2374868150931
2	794330	2673.39396629667	1815.31611504472	3231.47147543847	34.1777017713058	75.6295288090538
3	630960	3043.19522561657	1704.36466494289	3487.96446259439	29.2513393599894	77.7265668037593
4	501190	3376.35569337827	1578.01677059013	3726.91758648773	25.0501070669205	79.4785997993358
5	398110	3697.7342947185	1410.2172721834	3957.5183725539	20.8755174942198	81.7906417934985
6	316230	3924.7469954298	1272.53430405967	4125.89172581441	17.9644290483017	83.7126787886458
7	251190	4041.24179897762	1097.09498694524	4187.51151499124	15.1882999321049	85.7347167835406
8	199530	4214.24916156997	992.080804167203	4329.44803846752	13.2468678136412	87.8317557782461
9	158490	4359.95567294357	889.824636688946	4449.83160963327	11.5350970888713	89.8987937730274
10	125890	4477.14999988343	792.295378983198	4546.71354815919	10.03540657995	92.1958347672279
11	100000	4580.28206431043	701.704466625715	4633.72128500693	8.71005708492115	94.2428727620596
12	79433	4665.02501074305	618.537862716708	4705.85246671338	7.55281987746906	96.8549207554648
13	63096	4736.09806818735	542.758633894764	4767.09679429265	6.53759763874227	99.5170037487437
14	50119	4796.22694774923	474.406803259852	4819.63222137282	5.64889434277547	101.489006743765
15	39811	4845.87839443774	413.430039950838	4863.48247777374	4.87642721916095	103.841052737827
16	31623	4885.8292919237	360.069368137521	4899.07928285414	4.21488876555922	105.813087732848
17	25119	4920.56623900873	317.189187187705	4930.77895397282	3.68829336439389	108.185132726859
18	19953	4949.39672353678	280.223849520641	4957.32320237412	3.24050017970651	110.857179720113
19	15849	4976.10586507138	249.177942078815	4982.34073776738	2.86668525572052	112.849217715083
20	12589	4995.68469037366	223.516887428466	5000.68248588125	2.5618187988621	114.826255710092
21	10000	5016.6369317574	203.179624120854	5020.7497512553	2.31927805336418	116.623287705555
22	7943.3	5037.74221573699	186.946294248469	5041.20973072455	2.12522207051563	118.475322700879
23	6309.6	5055.68952019938	174.165296369102	5058.68857265529	1.97302299875443	120.367355696102
24	5011.9	5072.961841802	165.037805578425	5075.64570529202	1.86333666848981	122.239390691375
25	3981.1	5089.20542709087	158.375134062627	5091.66913322346	1.78245883415058	124.971441684477
26	3162.3	5105.34768097285	154.445815506496	5107.68327654939	1.73277041094361	126.983479679398
27	2511.9	5122.79507982768	153.180314416845	5125.0847445317	1.7127312406489	129.275524673611
28	1995.3	5140.1468159824	154.312145225913	5142.46259374031	1.71955787699218	131.51756166795
29	1584.9	5159.24208435555	157.92708241872	5161.65863345753	1.75330611668224	133.214597663665
30	1258.9	5175.08725593681	162.72966530722	5177.6451259748	1.8010617712661	134.936625659318
31	1000	5194.39548146724	171.22068413306	5197.21665322529	1.88793323037079	136.898661654364
32	794.33	5213.82134736878	182.017721162798	5216.99755540442	1.99941902431349	139.200706648552
33	630.96	5234.36640111688	194.66391146797	5237.98488538955	2.12982469889557	140.917736644217
34	501.19	5259.73666064708	210.47679915423	5263.94625944615	2.29155986208221	143.179779638506
35	398.11	5285.54911288525	229.012779748994	5290.50813041719	2.48096529049187	145.001811633906
36	316.23	5314.4946661637	251.108798269846	5320.42377872768	2.70520203236035	147.033849628775
37	251.19	5344.72205934907	275.267973942147	5351.80589606637	2.94828620263127	149.575896622357
38	199.53	5382.34465927772	302.686330260823	5390.84900973698	3.2187461784594	151.317929617959
39	158.49	5420.0458001253	333.655846936528	5430.30594899135	3.52265990331113	153.139963613359
40	125.89	5464.98989482757	366.080064335394	5477.23736605154	3.83231343902857	155.082000608456
41	100	5510.20363233829	401.921331233011	5524.84251597584	4.17183956504296	157.489045602378
42	79.433	5564.662792218	442.240624028354	5582.20823336396	4.54391896885932	159.506080597286
43	63.096	5626.31425090121	481.28091619591	5646.86137338154	4.88923990985418	161.713122591714
44	50.119	5691.87908052512	528.555395000288	5716.36757678365	5.3053467959988	164.0951675857
45	39.811	5762.53751752054	577.511438496951	5791.40381103119	5.72297399101105	166.092205580657
46	31.623	5843.37390509484	630.07506137242	5877.24537327707	6.15426972098134	168.554250574441
47	25.119	5923.61674590058	686.744766038899	5963.29218854783	6.61297011934872	170.921293568465
48	19.953	6011.98822467908	752.492355621285	6058.89818027571	7.13434187441335	173.298335562464
49	15.849	6106.83089570832	824.014808226611	6162.17364190221	7.68469416915561	176.005388555629
50	12.589	6205.7121317129	903.955805341312	6271.20396412833	8.28770756074874	178.502434549325
51	10	6313.21551151022	994.159702545125	6391.01272170052	8.94903774160849	181.619492541455
52	7.9433	6430.68216361049	1100.20966081619	6524.1194338494	9.70859624238727	184.891552533194
53	6.3096	6549.03127588751	1221.89019509614	6662.04370305576	10.5684876737673	188.063610525185
54	5.0119	6684.95498856376	1366.30070360368	6823.15182388545	11.551274899218	191.195669517277
55	3.9811	6829.27862864849	1531.63669343018	6998.92545669524	12.6408413503307	194.247723509572
56	3.1623	6986.55364124057	1727.56453866529	7196.97235073094	13.8889282328538	197.65478650097
57	2.5119	7156.18240382127	1959.6603959465	7419.65062952443	15.3145276782331	200.906848492759
58	1.9953	7344.47493033152	2233.55707513434	7676.59359417645	16.9152466730128	204.088908484725
59	1.5849	7552.43313680283	2561.50576881018	7974.99580498481	18.7350342634392	207.370966476439
60	1.2589	7781.42025312099	2942.69023880885	8319.25038673933	20.7150532753397	211.95305246487
61	1	8036.44611036086	3404.26211037261	8727.74120840282	22.9576580082705	216.045130454538
62	0.79433	8322.090698237	3959.05213311484	9215.81723898668	25.4417444020994	219.937201444712
63	0.63096	8641.03462116505	4612.77717607514	9795.16169342257	28.0942950921086	223.784273434999
64	0.50119	9004.08401041959	5392.4095414437	10495.3136937086	30.9167531700533	228.106350424087
65	0.39811	9389.25734207575	6335.21130812041	11326.6524513759	34.0087113804517	233.253447411092
66	0.31623	9842.42777605425	7480.19409449179	12362.3091782286	37.2346457358559	238.45054339797
67	0.25119	10367.0173223145	8848.93480271659	13630.0658583845	40.4829485815933	244.877662381743
68	0.19953	11047.1434040101	10587.0734304409	15301.1601262882	43.781740268858	251.839793364166
69	0.15849	11766.3911320037	12618.4927073272	17253.2408108205	47.0013204570657	259.451931344947
70	0.12589	12588.6326222546	15029.030119694	19604.7294711445	50.0497484504568	268.954106320956
71	0.1	13610.1854606567	17869.9210279439	22462.6629280328	52.7061810203759	280.046313292951
