Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	1000000	2757.24639518611	1888.4695938946	3341.9642563665	34.4076895705011	22.3535299435628
2	794330	3028.45383987148	1725.05440631446	3485.30419977615	29.6665118452523	24.2505609387732
3	630960	3340.52899057147	1616.5442475126	3711.11159102156	25.8232051864502	26.0425959342488
4	501190	3645.26828840751	1502.78166881962	3942.88392405986	22.4041715800536	27.9846299293456
5	398110	3959.487487276	1359.54574198081	4186.39532132757	18.9506300880211	29.72166292496
6	316230	4189.97750627432	1246.69954338427	4371.518186461	16.5700184047589	31.4986969204734
7	251190	4309.35128723347	1079.173598669	4442.42323207109	14.0592133166207	33.1407289163277
8	199530	4493.9662632664	979.235873497866	4599.41688383665	12.2926092472503	35.1377639112857
9	158490	4642.62456173911	876.406727427307	4724.62184445942	10.6901537533116	36.859794906938
10	125890	4764.28091401101	776.916738319757	4827.21164295611	9.26176560003941	38.8018319020348
11	100000	4861.59106981724	683.81095573746	4909.44652209527	8.006459044616	40.4238598979396
12	79433	4946.18651093127	599.978888332796	4982.442741002	6.91626304284922	42.400898892948
13	63096	5009.85114430542	523.888808762023	5037.16864637709	5.96982147509633	44.1779308884614
14	50119	5067.36798632966	457.052567224453	5087.93822270723	5.15386198171511	46.0449648837476
15	39811	5113.60496360622	397.408242287947	5129.02417959368	4.44385892581735	47.7919978793368
16	31623	5150.46601519845	345.977304847003	5162.07327235709	3.84301219725066	49.6390308746735
17	25119	5181.04201195263	304.67328991612	5189.99249934009	3.36542596812537	51.3660658703132
18	19953	5210.29423136784	269.267513200441	5217.24745158692	2.95840855567466	53.2130998656498
19	15849	5235.89905707635	239.167900863887	5241.35862355331	2.61536601821407	55.0501328610118
20	12589	5257.93619006975	214.518749101492	5262.31045003631	2.33631706229033	57.0221678560329
21	10000	5275.42564255928	194.075376367084	5278.9943134923	2.10687977278627	58.8642038513822
22	7943.3	5297.09676644864	177.750101539664	5300.07823071679	1.92190384437395	60.7962388465043
23	6309.6	5315.84525177319	164.47275060105	5318.3890442962	1.7721714418764	62.3432658425984
24	5011.9	5329.60157711881	153.912661141022	5331.82352278156	1.65417535969688	64.1752998379729
25	3981.1	5346.69813177003	145.927172040066	5348.6891526628	1.56338280973184	65.7673308339535
26	3162.3	5361.04455045951	139.912251192057	5362.8699508794	1.49496281371818	67.6443648292144
27	2511.9	5376.76409231401	136.46312604194	5378.49554142852	1.45386386141656	69.3263968249677
28	1995.3	5391.87649739923	134.752974264268	5393.56009767938	1.43162957484641	71.4384348196353
29	1584.9	5406.11801327315	135.195572557644	5407.80822665482	1.43254762599836	73.0504678155653
30	1258.9	5423.73464653264	137.435428626174	5425.47564855287	1.45154322384051	74.8074988111292
31	1000	5437.88668719016	140.828898008529	5439.70995561659	1.48349878593839	76.3945288071224
32	794.33	5455.85120442154	146.74442314046	5457.8243183993	1.54069625000738	78.1165578027747
33	630.96	5473.46968366571	154.942952680939	5475.66230666146	1.62149561054423	79.8385897984269
34	501.19	5491.93905339028	164.974821531473	5494.41637099816	1.72061621137846	81.6856247937636
35	398.11	5510.35908368234	177.598306709611	5513.22032841665	1.84599807285368	83.5076587891634
36	316.23	5532.4039452786	192.053557698687	5535.73644448135	1.9881847766835	85.0646887852323
37	251.19	5553.57844503175	209.09070941981	5557.51315516994	2.1561520285239	86.8867207806321
38	199.53	5580.11540515384	228.830362604826	5584.80539228405	2.34827973760906	88.5487537764359
39	158.49	5611.68297563727	251.093699770775	5617.29773691245	2.56198001628889	90.2957867720251
40	125.89	5639.83905939089	275.479523325262	5646.56298854469	2.79640591458993	91.9478157678541
41	100	5675.71406372615	302.19918937764	5683.75355581497	3.04779338058952	94.2848577619536
42	79.433	5715.28889219252	332.949166663536	5724.97880072941	3.33404765231299	96.3118947568358
43	63.096	5760.77324750544	366.569997403013	5772.42427167047	3.6409409447585	98.2939337518317
44	50.119	5809.69293055405	401.944907729207	5823.5806559349	3.95771472985714	100.615976745969
45	39.811	5862.65733584158	439.845722885637	5879.13389007581	4.2905763116313	102.573012741028
46	31.623	5916.48078820964	480.215885172341	5935.93734919984	4.64028562014587	104.815053735367
47	25.119	5980.54716126286	529.309748976506	6003.9248128579	5.05779785787314	106.752087730477
48	19.953	6042.47101133781	582.918091345665	6070.52299427947	5.51028093081085	110.069149722102
49	15.849	6120.49200805697	640.277069337621	6153.89121988753	5.97210519907714	112.336191716378
50	12.589	6199.80993976542	707.223031474555	6240.01664304368	6.50769900645893	114.823237710099
51	10	6278.24908898165	781.678937957298	6326.72376395121	7.09713931122231	117.475289703403
52	7.9433	6369.11125762141	867.015307648694	6427.8529662444	7.75191931662519	120.477344695824
53	6.3096	6472.21782183862	966.485810247868	6543.98184248214	8.49312775404558	123.554399688055
54	5.0119	6570.29067340096	1081.08948857559	6658.6390512843	9.34384335916186	126.616455680324
55	3.9811	6686.40291056441	1215.59513808235	6796.00290039179	10.3038968614752	129.353508673414
56	3.1623	6812.30676783415	1374.23254697007	6949.53513497347	11.4050960827746	132.360563665822
57	2.5119	6943.83908026528	1561.60621921123	7117.26879894939	12.674433582129	135.502621657889
58	1.9953	7096.14736944982	1773.25823213062	7314.35248308206	14.0303264568134	138.719682649766
59	1.5849	7262.18523772591	2038.59472228397	7542.89088272979	15.6801573505667	142.036741641392
60	1.2589	7449.78896812218	2335.49826988567	7807.29836999931	17.4061340257941	145.583807632436
61	1	7647.94121853113	2704.41203874501	8112.01882131793	19.4742604594131	149.280875623102
62	0.79433	7872.92766873954	3140.93981757449	8476.34903804873	21.7497499322726	153.18295161325
63	0.63096	8123.07615468279	3661.40243015186	8910.11975061492	24.2630360238643	156.920018603815
64	0.50119	8388.37552008029	4264.64675953922	9410.21019157015	26.9487655085975	161.242099592903
65	0.39811	8703.86462014039	5048.52777776296	10062.0520794009	30.1151433690548	166.049187580766
66	0.31623	9020.60526069058	5954.03651035015	10808.4166294505	33.4267447678484	171.44628856714
67	0.25119	9464.70622157505	7118.08239511061	11842.6247447221	36.9455760833869	177.318395552314
68	0.19953	9880.83142119917	8401.48119118337	12969.8001441797	40.3738753893164	184.130520535115
69	0.15849	10443.1585134453	10004.8410210473	14462.2406145582	43.7720120535308	192.032669515164
70	0.12589	10989.3220838867	12005.884566913	16275.9474101337	47.5312597723825	201.044834492411
71	0.1	11729.1552570379	14541.0607377274	18681.9573498597	51.1095510937806	211.882036465049
