Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	1000000	3887.41601242137	3214.3123237264	5044.18546130984	39.5856650797054	15.4234049610596
2	794330	4423.27078754906	2872.94754349621	5274.38641432971	33.0040259952676	17.2404379564721
3	630960	4982.90990828147	2658.66489417521	5647.82171935069	28.0824491747301	19.0024679520234
4	501190	5529.19821862588	2504.15568172075	6069.82937314962	24.3656157677167	21.0645099468172
5	398110	6161.17980476315	2292.15533345108	6573.74418876256	20.4068057963317	22.7715379425074
6	316230	6560.78486080626	2102.88203139613	6889.5581010507	17.7718464461459	24.5785709379451
7	251190	6772.58051136421	1831.18885205384	7015.775038782	15.1300123253682	26.1856009338877
8	199530	7086.9583013703	1656.76004584087	7278.03763488868	13.1580678048088	27.9976349293128
9	158490	7342.18468847271	1477.22357032441	7489.31675631129	11.3758477884704	29.639668925167
10	125890	7547.29294384041	1301.76910213679	7658.73576874286	9.78617943705366	31.4616989205668
11	100000	7711.9347512359	1137.38212806221	7795.35603500926	8.38969448335723	33.1037289164211
12	79433	7844.5791948565	987.504449629096	7906.49023160168	7.17486276755796	34.9657639117199
13	63096	7951.67691231951	852.772291978867	7997.27367919105	6.1212516940317	36.5827939076373
14	50119	8042.24438995083	733.391805612994	8075.61504581762	5.21052954247783	38.4148299030119
15	39811	8114.34659121138	627.286398322877	8138.55692539068	4.42050655414562	40.0918598987778
16	31623	8162.87337515561	536.038258806866	8180.45467891174	3.75709571944234	41.8538918943291
17	25119	8212.48325719937	466.120285273644	8225.70053977918	3.24848181989684	43.5659228900066
18	19953	8249.66252628634	405.461100451097	8259.62048169237	2.81375522818275	45.4579598852297
19	15849	8282.07489648315	352.958887802717	8289.59254532062	2.44030933987163	47.1899918808567
20	12589	8311.16304709144	310.641711406577	8316.96636209405	2.14051603892318	48.9570228763954
21	10000	8337.78991699178	274.765994474381	8342.31604841301	1.8874590075352	50.5790538723002
22	7943.3	8364.81751435704	246.445282630547	8368.44712750371	1.68756713857841	52.441090867599
23	6309.6	8381.18870791863	222.602453188297	8384.14432186781	1.52140510920062	54.0681168634911
24	5011.9	8405.77070277495	202.951635983032	8408.22041065634	1.38309904323051	55.7251498593075
25	3981.1	8425.59450377015	187.784239088756	8427.686851231	1.27676016430595	57.4071808550608
26	3162.3	8443.47228560402	174.791853530926	8445.2813114676	1.18593452013774	59.0142108510034
27	2511.9	8462.45114922007	164.863252684125	8464.05690818662	1.11608015764383	60.7512408466179
28	1995.3	8480.71114527458	157.497789722832	8482.17348816634	1.06393452865276	62.418273842409
29	1584.9	8496.29698267023	152.510410763422	8497.66567023689	1.02836147963783	64.0503028382885
30	1258.9	8512.12429408983	149.136464275382	8513.43066472094	1.00374659803417	65.6773338341807
31	1000	8530.00858997146	147.33037058098	8531.28084071099	0.98951473139017	67.4493648297067
32	794.33	8543.80647630678	148.684017200292	8545.10011887237	0.996992015254876	69.1263978254726
33	630.96	8563.45314800545	152.62144160729	8564.81308158694	1.02104123444575	70.8884298210239
34	501.19	8581.26608417835	159.220833236496	8582.74308605391	1.06297077824072	72.3754568172695
35	398.11	8597.16608188748	167.16917288901	8598.79120411241	1.11395791463227	74.1374918128208
36	316.23	8616.40570549787	177.979751499356	8618.24367685667	1.18332852574598	75.7095188088518
37	251.19	8635.9276182093	193.063431310071	8638.08539639771	1.28068205425895	77.4915528043526
38	199.53	8656.20576354437	209.809526192697	8658.74807683536	1.38846596613325	79.1185808002448
39	158.49	8683.86976347281	231.276656174286	8686.94900184457	1.52559226723835	80.8356147959097
40	125.89	8702.74782739714	254.785730884922	8706.47664189873	1.67693913985588	82.5476477915872
41	100	8736.99458726372	280.402493581609	8741.49300613358	1.8382026806722	84.2796787872143
42	79.433	8771.65488022873	311.785389841897	8777.19428218148	2.03570131769569	85.981710782917
43	63.096	8807.99669483356	355.657528565289	8815.17430649128	2.3122864235963	87.8787447781275
44	50.119	8848.09277754625	389.724980932506	8856.6715734992	2.52203199113615	89.9157837729845
45	39.811	8902.01768982837	425.543081978882	8912.18300219633	2.73682630422726	91.8478187681065
46	31.623	8952.87535466668	473.090153484997	8965.36621725641	3.02482507258189	93.7798527632286
47	25.119	9022.90104705525	518.154309332912	9037.7667149153	3.2866906248627	95.6968907583886
48	19.953	9073.65476128825	579.931124398667	9092.1686541823	3.65701282947427	97.8139287530436
49	15.849	9140.5172002143	644.812878704537	9163.23296309532	4.03521508802548	100.340973746663
50	12.589	9220.04092712748	716.289992657254	9247.82277357685	4.4422931869021	102.673019740776
51	10	9296.52089774106	796.277985702527	9330.5605101007	4.89562548468628	105.280067734193
52	7.9433	9378.48120057167	897.89909222402	9421.36574012988	5.46884920329813	108.182119726866
53	6.3096	9476.09907438069	1012.33707816228	9530.01993845242	6.09781339225596	110.914172719969
54	5.0119	9577.4588877006	1153.20323842873	9646.63653584594	6.86582048505723	113.371217713765
55	3.9811	9686.17317741168	1309.70291068533	9774.31698570632	7.70047003855972	116.233270706539
56	3.1623	9810.61405560868	1499.02339263272	9924.47576851124	8.68737942908938	119.245326698934
57	2.5119	9945.77388307957	1723.1647477286	10093.9444659242	9.82926086450285	122.14237869162
58	1.9953	10080.8859151044	1985.21761583288	10274.4999788585	11.1406387806718	125.104432684142
59	1.5849	10249.6794445291	2302.70068819506	10505.1586934714	12.6618812572539	128.256492676183
60	1.2589	10429.4223865586	2703.08992108262	10774.0218321065	14.53015977809	131.413551668213
61	1	10631.5463316852	3148.10620756528	11087.8469549719	16.4945435100664	137.217658653559
62	0.79433	10869.0870649707	3699.96726417438	11481.5857520586	18.7991884563404	141.629739642419
63	0.63096	11084.3884926446	4373.58178068078	11916.0348207017	21.5327701670562	145.211804633375
64	0.50119	11355.302324681	5202.85154616546	12490.4985927841	24.616634139194	149.983894621327
65	0.39811	11680.9560593435	6184.02917518196	13216.9191304107	27.8972465659395	154.840983609064
66	0.31623	11966.1120583523	7425.84578025679	14083.0047697642	31.822620369836	160.598091594529
67	0.25119	12401.3166093035	8918.22332427864	15275.0568216912	35.7212413112236	167.235214577772
68	0.19953	12871.1426437042	10726.0734149653	16754.5505418023	39.8058895276824	173.522329561898
69	0.15849	13448.6285421849	12929.2922907063	18655.621372771	43.8720895893422	181.224472542452
70	0.12589	13998.6744203533	15687.4687136111	21025.2124880483	48.2559502802034	190.261640519636
71	0.1	14729.3764487485	19159.6879193619	24167.0886069524	52.4480292606378	201.433848491428
