Time (s)	WE(1).Potential (V)	Corrected time (s)	Index	dWE(1).Potential/dt (V/s)	Cutoffs	OCP value (V)
1.50774199619332	-0.057891845703125	0	1	0	dWE(1).Potential/dt < 1E-06 V/s	-0.0486064237706801
1.60774199594084	-0.057830810546875	0.0999999997475243	2	0.000610352144576609		
1.70774199568837	-0.057769775390625	0.199999999495049	3	0.000610352144576609		
1.80774199543589	-0.057708740234375	0.299999999242573	4	0.000610352144576609		
1.90774199518341	-0.05767822265625	0.399999998990097	5	5.0862679927377E-05		
2.00774199493094	-0.0576171875	0.499999998737621	6	0.000966390885878354		
2.10774199467846	-0.057586669921875	0.599999998485146	7	-5.0862679927377E-05	dWE(1).Potential/dt < 1E-06 V/s	
2.20774199442599	-0.057525634765625	0.69999999823267	8	0.000966390885878354		
2.30774199417351	-0.057464599609375	0.799999997980194	9	0.000508626806549728		
2.40774199392104	-0.057403564453125	0.899999997727718	10	0.000610352144576609		
2.50774199366856	-0.057373046875	0.999999997475243	11	5.0862679927377E-05		
2.60774199341608	-0.05731201171875	1.09999999722277	12	0.000966390885878354		
2.70774199316361	-0.0572509765625	1.19999999697029	13	0.000508626806549728		
2.80774199291113	-0.057220458984375	1.29999999671782	14	5.0862679927377E-05		
2.90774199265866	-0.057159423828125	1.39999999646534	15	0.000966390885878354		
3.00774199240618	-0.05712890625	1.49999999621286	16	-5.0862679927377E-05	dWE(1).Potential/dt < 1E-06 V/s	
3.10774199215371	-0.05706787109375	1.59999999596039	17	0.000966390885878354		
3.20774199190123	-0.0570068359375	1.69999999570791	18	0.000508626806549728		
3.30774199164875	-0.05694580078125	1.79999999545544	19	0.000610352144576609		
3.40774199139628	-0.056884765625	1.89999999520296	20	0.000610352144576609		
3.5077419911438	-0.056854248046875	1.99999999495049	21	5.0862679927377E-05		
3.60774199089133	-0.056793212890625	2.09999999469801	22	0.000966390885878354		
3.70774199063885	-0.056732177734375	2.19999999444553	23	0.000508626806549728		
3.80774199038638	-0.05670166015625	2.29999999419306	24	5.0862679927377E-05		
3.9077419901339	-0.056640625	2.39999999394058	25	0.000966390885878354		
4.00774198988142	-0.05657958984375	2.49999999368811	26	0.000508626806549728		
4.10774198962895	-0.0565185546875	2.59999999343563	27	0.000610352144576609		
4.20774198937647	-0.056488037109375	2.69999999318316	28	5.0862679927377E-05		
4.307741989124	-0.056427001953125	2.79999999293068	29	0.000966390885878354		
4.40774198887152	-0.056365966796875	2.8999999926782	30	0.000508626806549728		
4.50774198861905	-0.056304931640625	2.99999999242573	31	0.000610352144576609		
4.60774198836657	-0.0562744140625	3.09999999217325	32	5.0862679927377E-05		
4.70774198811409	-0.05621337890625	3.19999999192078	33	0.000966390885878354		
4.80774198786162	-0.05615234375	3.2999999916683	34	0.000508626806549728		
4.90774198760914	-0.056121826171875	3.39999999141583	35	5.0862679927377E-05		
5.00774198735667	-0.056060791015625	3.49999999116335	36	0.000966390885878354		
5.10774198710419	-0.055999755859375	3.59999999091087	37	0.000508626806549728		
5.20774198685172	-0.05596923828125	3.6999999906584	38	5.0862679927377E-05		
5.30774198659924	-0.055908203125	3.79999999040592	39	0.000966390885878354		
5.40774198634676	-0.055877685546875	3.89999999015345	40	-5.0862679927377E-05	dWE(1).Potential/dt < 1E-06 V/s	
5.50774198609429	-0.055816650390625	3.99999998990097	41	0.000966390885878354		
5.60774198584181	-0.055755615234375	4.0999999896485	42	0.000508626806549728		
5.70774198558934	-0.05572509765625	4.19999998939602	43	5.0862679927377E-05		
5.80774198533686	-0.0556640625	4.29999998914354	44	0.000966390885878354		
5.90774198508439	-0.05560302734375	4.39999998889107	45	0.000508626806549728		
6.00774198483191	-0.055572509765625	4.49999998863859	46	5.0862679927377E-05		
6.10774198457943	-0.055511474609375	4.59999998838612	47	0.000966390885878354		
6.20774198432696	-0.05548095703125	4.69999998813364	48	-5.0862679927377E-05	dWE(1).Potential/dt < 1E-06 V/s	
6.30774198407448	-0.055419921875	4.79999998788116	49	0.000966390885878354		
6.40774198382201	-0.055389404296875	4.89999998762869	50	-5.0862679927377E-05	dWE(1).Potential/dt < 1E-06 V/s	
6.50774198356953	-0.055328369140625	4.99999998737621	51	0.000966390885878354		
6.60774198331706	-0.055267333984375	5.09999998712374	52	0.000508626806549728		
6.70774198306458	-0.05523681640625	5.19999998687126	53	5.0862679927377E-05		
6.8077419828121	-0.05517578125	5.29999998661879	54	0.000966390885878354		
6.90774198255963	-0.055145263671875	5.39999998636631	55	-5.0862679927377E-05	dWE(1).Potential/dt < 1E-06 V/s	
7.00774198230715	-0.055084228515625	5.49999998611383	56	0.000966390885878354		
7.10774198205468	-0.0550537109375	5.59999998586136	57	-5.0862679927377E-05	dWE(1).Potential/dt < 1E-06 V/s	
7.2077419818022	-0.05499267578125	5.69999998560888	58	0.000966390885878354		
7.30774198154973	-0.054962158203125	5.79999998535641	59	-5.0862679927377E-05	dWE(1).Potential/dt < 1E-06 V/s	
7.40774198129725	-0.054901123046875	5.89999998510393	60	0.000966390885878354		
7.50774198104477	-0.054840087890625	5.99999998485146	61	0.000508626806549728		
7.6077419807923	-0.0548095703125	6.09999998459898	62	5.0862679927377E-05		
7.70774198053982	-0.05474853515625	6.1999999843465	63	0.000966390885878354		
7.80774198028735	-0.054718017578125	6.29999998409403	64	-5.0862679927377E-05	dWE(1).Potential/dt < 1E-06 V/s	
7.90774198003487	-0.054656982421875	6.39999998384155	65	0.000966390885878354		
8.00774197978239	-0.05462646484375	6.49999998358908	66	-5.0862679927377E-05	dWE(1).Potential/dt < 1E-06 V/s	
