Time (s)	WE(1).Potential (V)	Corrected time (s)	Index	dWE(1).Potential/dt (V/s)	Cutoffs	OCP value (V)
1.41273999643317	0.0082672119140625	0	1	0	dWE(1).Potential/dt < 1E-06 V/s	0.0112354951746324
1.5127399961807	0.00826110839843749	0.0999999997475243	2	-6.10295537626371E-05	dWE(1).Potential/dt < 1E-06 V/s	
1.61273999592822	0.0084197998046875	0.199999999495049	3	0.00241087237372994		
1.71273999567575	0.00867309570312499	0.299999999242573	4	0.00277204066514969		
1.81273999542327	0.0084381103515625	0.399999998990097	5	-0.00673422450199723	dWE(1).Potential/dt < 1E-06 V/s	
1.9127399951708	0.00844421386718749	0.499999998737621	6	0.00369772547855973		
2.01273999491832	0.00844421386718749	0.599999998485146	7	-0.000854488287586719	dWE(1).Potential/dt < 1E-06 V/s	
2.11273999466584	0.00841064453125	0.69999999823267	8	-0.000595090154092759	dWE(1).Potential/dt < 1E-06 V/s	
2.21273999441337	0.0085906982421875	0.799999997980194	9	0.00369261251762509		
2.31273999416089	0.008984375	0.899999997727718	10	0.0050048828125		
2.41273999390842	0.00867919921875	0.999999997475243	11	-0.00958759430795908	dWE(1).Potential/dt < 1E-06 V/s	
2.51273999365594	0.00864257812499999	1.09999999722277	12	0.00420126970857382		
2.61273999340347	0.00862731933593749	1.19999999697029	13	-0.000869752606377006	dWE(1).Potential/dt < 1E-06 V/s	
2.71273999315099	0.008624267578125	1.29999999671782	14	3.10440784190291E-09	dWE(1).Potential/dt < 1E-06 V/s	
2.81273999289851	0.00861511230468751	1.39999999646534	15	-0.000183129013748839	dWE(1).Potential/dt < 1E-06 V/s	
2.91273999264604	0.0086181640625	1.49999999621286	16	0.000152594060637057		
3.01273999239356	0.008587646484375	1.59999999596039	17	-0.00062560336664319	dWE(1).Potential/dt < 1E-06 V/s	
3.11273999214109	0.00856933593750001	1.69999999570791	18	3.05163284792798E-05		
3.21273999188861	0.0085418701171875	1.79999999545544	19	-0.000391648994991556	dWE(1).Potential/dt < 1E-06 V/s	
3.31273999163614	0.008514404296875	1.89999999520296	20	-0.000244127528276294	dWE(1).Potential/dt < 1E-06 V/s	
3.41273999138366	0.00852050781249999	1.99999999495049	21	0.000340783270075917		
3.51273999113118	0.00850830078125001	2.09999999469801	22	-0.000386570172850043	dWE(1).Potential/dt < 1E-06 V/s	
3.61273999087871	0.00850830078125001	2.19999999444553	23	0.000162757889484055		
3.71273999062623	0.00848999023437499	2.29999999419306	24	-0.000376372190658003	dWE(1).Potential/dt < 1E-06 V/s	
3.81273999037376	0.008544921875	2.39999999394058	25	0.00122069660574198		
3.91273999012128	0.00860595703125	2.49999999368811	26	0.000417077186284587		
4.01273998986881	0.00872192382812501	2.59999999343563	27	0.0015970750246197		
4.11273998961633	0.008819580078125	2.69999999318316	28	0.000640873971860856		
4.21273998936385	0.0088165283203125	2.79999999293068	29	-0.000808723096270114	dWE(1).Potential/dt < 1E-06 V/s	
4.31273998911138	0.00877990722656249	2.8999999926782	30	-0.00031023588962853	dWE(1).Potential/dt < 1E-06 V/s	
4.4127399888589	0.008709716796875	2.99999999242573	31	-0.000869768147822469	dWE(1).Potential/dt < 1E-06 V/s	
4.51273998860643	0.008685302734375	3.09999999217325	32	0.00024924980243668		
4.61273998835395	0.00859375	3.19999999192078	33	-0.00162762240506709	dWE(1).Potential/dt < 1E-06 V/s	
4.71273998810148	0.00855407714843751	3.2999999916683	34	0.000259382592048496		
4.812739987849	0.0084686279296875	3.39999999141583	35	-0.00140888267196715	dWE(1).Potential/dt < 1E-06 V/s	
4.91273998759652	0.008563232421875	3.49999999116335	36	0.00259908172301948		
5.01273998734405	0.00839843749999999	3.59999999091087	37	-0.00440979283303022	dWE(1).Potential/dt < 1E-06 V/s	
5.11273998709157	0.008258056640625	3.6999999906584	38	-0.000335685821482912	dWE(1).Potential/dt < 1E-06 V/s	
5.2127399868391	0.0082550048828125	3.79999999040592	39	0.00103249808307737		
5.31273998658662	0.00819091796875	3.89999999015345	40	-0.00160725752357394	dWE(1).Potential/dt < 1E-06 V/s	
