Time (s)	WE(1).Potential (V)	Corrected time (s)	Index	dWE(1).Potential/dt (V/s)	Cutoffs	OCP value (V)
1.42121499641178	0.045648193359375	0	1	0	dWE(1).Potential/dt < 1E-06 V/s	0.0418918385225184
1.5212149961593	0.0456268310546875	0.0999999997475243	2	-0.000213645602343604	dWE(1).Potential/dt < 1E-06 V/s	
1.62121499590683	0.0456146240234375	0.199999999495049	3	-7.63312709750608E-05	dWE(1).Potential/dt < 1E-06 V/s	
1.72121499565435	0.0456024169921875	0.299999999242573	4	-0.000152563196024857	dWE(1).Potential/dt < 1E-06 V/s	
1.82121499540187	0.04559326171875	0.399999998990097	5	-6.61488011246547E-05	dWE(1).Potential/dt < 1E-06 V/s	
1.9212149951494	0.0455841064453125	0.499999998737621	6	-0.000101750192698091	dWE(1).Potential/dt < 1E-06 V/s	
2.02121499489692	0.0455718994140625	0.599999998485146	7	-0.000147447135532275	dWE(1).Potential/dt < 1E-06 V/s	
2.12121499464445	0.045556640625	0.69999999823267	8	-0.000167836900800467	dWE(1).Potential/dt < 1E-06 V/s	
2.22121499439197	0.0455352783203125	0.799999997980194	9	-0.000254338228842244	dWE(1).Potential/dt < 1E-06 V/s	
2.3212149941395	0.0455169677734375	0.899999997727718	10	-0.000137264665681869	dWE(1).Potential/dt < 1E-06 V/s	
2.42121499388702	0.04549560546875	0.999999997475243	11	-0.000249222153797746	dWE(1).Potential/dt < 1E-06 V/s	
2.52121499363454	0.0454803466796875	1.09999999722277	12	-9.15304699447006E-05	dWE(1).Potential/dt < 1E-06 V/s	
2.62121499338207	0.045465087890625	1.19999999697029	13	-0.00017290331015829	dWE(1).Potential/dt < 1E-06 V/s	
2.72121499312959	0.0454437255859375	1.29999999671782	14	-0.00026452069869265	dWE(1).Potential/dt < 1E-06 V/s	
2.82121499287712	0.0454254150390625	1.39999999646534	15	-0.000137264665681869	dWE(1).Potential/dt < 1E-06 V/s	
2.92121499262464	0.0454071044921875	1.49999999621286	16	-0.000193293075426482	dWE(1).Potential/dt < 1E-06 V/s	
3.02121499237217	0.0453948974609375	1.59999999596039	17	-7.12648688931949E-05	dWE(1).Potential/dt < 1E-06 V/s	
3.12121499211969	0.045379638671875	1.69999999570791	18	-0.00019833464466501	dWE(1).Potential/dt < 1E-06 V/s	
3.22121499186721	0.0453582763671875	1.79999999545544	19	-0.000254276150371879	dWE(1).Potential/dt < 1E-06 V/s	
3.32121499161474	0.0453399658203125	1.89999999520296	20	-0.000137388837174512	dWE(1).Potential/dt < 1E-06 V/s	
3.42121499136226	0.045318603515625	1.99999999495049	21	-0.000249197328230366	dWE(1).Potential/dt < 1E-06 V/s	
3.52121499110979	0.0452972412109375	2.09999999469801	22	-0.000203425879590213	dWE(1).Potential/dt < 1E-06 V/s	
3.62121499085731	0.04527587890625	2.19999999444553	23	-0.000213658015127294	dWE(1).Potential/dt < 1E-06 V/s	
3.72121499060484	0.045257568359375	2.29999999419306	24	-0.000157604765263386	dWE(1).Potential/dt < 1E-06 V/s	
