Time (s)	WE(1).Potential (V)	Corrected time (s)	Index	dWE(1).Potential/dt (V/s)	Cutoffs	OCP value (V)
1.52775699614278	0.00517883300781249	0	1	0	dWE(1).Potential/dt < 1E-06 V/s	0.0127261591892616
1.62775699589031	0.00511474609375	0.0999999997475243	2	-0.000640866928733885	dWE(1).Potential/dt < 1E-06 V/s	
1.72775699563783	0.005078125	0.199999999495049	3	-0.000228889039135538	dWE(1).Potential/dt < 1E-06 V/s	
1.82775699538536	0.005084228515625	0.299999999242573	4	0.000325530156260356		
1.92775699513288	0.0050537109375	0.399999998990097	5	-0.000752767024096102	dWE(1).Potential/dt < 1E-06 V/s	
2.02775699488041	0.00502624511718749	0.499999998737621	6	-0.000127159801195376	dWE(1).Potential/dt < 1E-06 V/s	
2.12775699462793	0.00499877929687501	0.599999998485146	7	-0.000284820445813239	dWE(1).Potential/dt < 1E-06 V/s	
2.22775699437545	0.00496826171875001	0.69999999823267	8	-0.000330616720020771	dWE(1).Potential/dt < 1E-06 V/s	
2.32775699412298	0.0049407958984375	0.799999997980194	9	-0.000239062967011705	dWE(1).Potential/dt < 1E-06 V/s	
2.4277569938705	0.00493469238281249	0.899999997727718	10	0.000106815037725028		
2.52775699361803	0.004925537109375	0.999999997475243	11	-0.000188190984772518	dWE(1).Potential/dt < 1E-06 V/s	
2.62775699336555	0.0049163818359375	1.09999999722277	12	-8.1375939771533E-05	dWE(1).Potential/dt < 1E-06 V/s	
2.72775699311308	0.00489501953125	1.19999999697029	13	-0.000315356999635696	dWE(1).Potential/dt < 1E-06 V/s	
2.8277569928606	0.00487365722656249	1.29999999671782	14	-0.000172931249835528	dWE(1).Potential/dt < 1E-06 V/s	
2.92775699260812	0.004864501953125	1.39999999646534	15	1.01731566246599E-05		
3.02775699235565	0.004840087890625	1.49999999621286	16	-0.000411983346566558	dWE(1).Potential/dt < 1E-06 V/s	
3.12775699210317	0.00486145019531251	1.59999999596039	17	0.000645955093204975		
3.2277569918507	0.00483093261718751	1.69999999570791	18	-0.000890099967364222	dWE(1).Potential/dt < 1E-06 V/s	
3.32775699159822	0.004852294921875	1.79999999545544	19	0.000818884756881744		
3.42775699134575	0.0048370361328125	1.89999999520296	20	-0.000630693801213056	dWE(1).Potential/dt < 1E-06 V/s	
3.52775699109327	0.00482177734375	1.99999999495049	21	-3.05179164570291E-05	dWE(1).Potential/dt < 1E-06 V/s	
3.62775699084079	0.0048187255859375	2.09999999469801	22	7.12027831468731E-05		
3.72775699058832	0.00479736328124999	2.19999999444553	23	-0.000406901439419016	dWE(1).Potential/dt < 1E-06 V/s	
3.82775699033584	0.0047760009765625	2.29999999419306	24	-0.00015258182247635	dWE(1).Potential/dt < 1E-06 V/s	
3.92775699008337	0.0046539306640625	2.39999999394058	25	-0.00205994164571166	dWE(1).Potential/dt < 1E-06 V/s	
4.02775698983089	0.00462951660156249	2.49999999368811	26	0.00090535351773724		
4.12775698957842	0.004656982421875	2.59999999343563	27	0.000381482503144071		
4.22775698932594	0.0047119140625	2.69999999318316	28	0.000605254725087434		
4.32775698907346	0.00476989746093751	2.79999999293068	29	0.00051371956942603		
4.42775698882099	0.00480041503906251	2.8999999926782	30	6.61146550555713E-05		
4.52775698856851	0.00483093261718751	2.99999999242573	31	0.000396728282794356		
4.62775698831604	0.004864501953125	3.09999999217325	32	0.000361116020940244		
4.72775698806356	0.00487670898437501	3.19999999192078	33	-6.61130980006419E-05	dWE(1).Potential/dt < 1E-06 V/s	
4.82775698781109	0.00489501953125	3.2999999916683	34	0.000305162102449685		
4.92775698755861	0.0049285888671875	3.39999999141583	35	0.000442512129666284		
5.02775698730613	0.00489501953125	3.49999999116335	36	-0.000946052372455597	dWE(1).Potential/dt < 1E-06 V/s	
5.12775698705366	0.004901123046875	3.59999999091087	37	0.000615446479059756		
5.22775698680118	0.0049591064453125	3.6999999906584	38	0.000879920611623675		
5.32775698654871	0.005023193359375	3.79999999040592	39	0.000518806162290275		
5.42775698629623	0.00516662597656251	3.89999999015345	40	0.00207519670948386		
5.52775698604376	0.005279541015625	3.99999998990097	41	0.000610345916356891		
5.62775698579128	0.0053558349609375	4.0999999896485	42	0.000559492560569197		
5.7277569855388	0.00530395507812501	4.19999998939602	43	-0.00146484293509275	dWE(1).Potential/dt < 1E-06 V/s	
5.82775698528633	0.00508728027343749	4.29999998914354	44	-0.0031128057744354	dWE(1).Potential/dt < 1E-06 V/s	
5.92775698503385	0.00517883300781249	4.39999998889107	45	0.00403341930359602		
6.02775698478138	0.00567626953125	4.49999998863859	46	0.00732931541278958		
6.1277569845289	0.00551452636718749	4.59999998838612	47	-0.00846355594694614	dWE(1).Potential/dt < 1E-06 V/s	
6.22775698427643	0.00535888671875	4.69999998813364	48	0.00069174513919279		
6.32775698402395	0.00542602539062501	4.79999998788116	49	0.0025075264275074		
6.42775698377147	0.00557861328125001	4.89999998762869	50	0.00149535934906453		
6.527756983519	0.00424804687499999	4.99999998737621	51	-0.0259501449763775	dWE(1).Potential/dt < 1E-06 V/s	
6.62775698326652	0.00499267578125	5.09999998712374	52	0.0296834763139486		
6.72775698301405	0.0053863525390625	5.19999998687126	53	-0.00590516347438097	dWE(1).Potential/dt < 1E-06 V/s	
6.82775698276157	0.005352783203125	5.29999998661879	54	-0.00272624311037362	dWE(1).Potential/dt < 1E-06 V/s	
6.92775698250909	0.005401611328125	5.39999998636631	55	0.00259908474981785		
7.02775698225662	0.005474853515625	5.49999998611383	56	0.000661208585370332		
7.12775698200414	0.005535888671875	5.59999998586136	57	0.000427244638558477		
