Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	1000000	2922.86631235303	1832.22054444295	3449.66369424137	32.081849277351	372.312478060001
2	794330	3163.55763903457	1636.12270646332	3561.59998400983	27.3470150079962	373.717502056454
3	630960	3442.13587455879	1495.17687174949	3752.84602092055	23.4789088238637	375.17253105278
4	501190	3710.37997596493	1376.50609542852	3957.48513538502	20.354244667634	376.707557048905
5	398110	3983.86337770796	1244.13357449178	4173.61183669737	17.3432311228679	379.112603042833
6	316230	4190.9176346258	1125.28177476395	4339.36051657769	15.0297008567331	380.437626039487
7	251190	4291.15947340043	948.21971802262	4394.67521664584	12.4604470137801	382.762671033617
8	199530	4451.72249277776	853.661777746882	4532.83262248777	10.8552561097288	384.087695030272
9	158490	4579.91287560917	761.121097676729	4642.72627596106	9.43556928040426	385.48272102675
10	125890	4681.57813957887	670.147847722846	4729.29931541559	8.14630495696016	386.812744023392
11	100000	4765.79736255894	589.334179122473	4802.09738298337	7.04935756693797	388.18777001992
12	79433	4834.16092775601	516.307411660822	4861.65457625064	6.09630448460791	389.487794016638
13	63096	4890.33860997279	451.749970171113	4911.15971596731	5.27777719884568	390.892820013091
14	50119	4940.38884561857	394.626081284977	4956.12466448764	4.56694906695184	392.402853009278
15	39811	4978.11906837002	344.618885889333	4990.03322988743	3.96008128851141	393.677872006059
16	31623	5010.88102353059	301.314135132653	5019.93215492099	3.44116436432257	394.957895002827
17	25119	5035.4285497506	266.903184997293	5042.49719779844	3.03412677592791	396.257921999545
18	19953	5062.29679003294	238.445626536505	5067.9093428348	2.69676759036304	397.56294399625
19	15849	5085.76996856782	214.207139973692	5090.2790563978	2.4118108580079	398.847967993006
20	12589	5104.31868747769	193.534616504701	5107.98638517368	2.17137843748437	400.167995989673
21	10000	5126.60462500458	177.296387719743	5129.66948157645	1.9807042892749	401.478018986365
22	7943.3	5146.20291045877	163.029857302609	5148.78462649065	1.81450283869965	402.793041983045
23	6309.6	5163.10161015445	151.982977225547	5165.33803948452	1.68609296529172	404.138064979649
24	5011.9	5181.63520735125	142.662290062575	5183.5987451835	1.57708568248833	405.438088976367
25	3981.1	5196.74255253637	134.51555034911	5198.48320095659	1.48274666833965	406.818114972883
26	3162.3	5212.29139310347	128.070390740999	5213.86455439773	1.40752236558911	408.078139969702
27	2511.9	5227.03565869488	122.838363643186	5228.47884578779	1.3462361887914	409.403164966356
28	1995.3	5242.68496339314	118.49692519883	5244.02394604278	1.29479798011642	410.738187962986
29	1584.9	5258.0999575092	114.946929360651	5259.35623054074	1.25233927246508	412.008210959779
30	1258.9	5273.28932817458	111.700756347052	5274.47223877503	1.21347882849715	413.253235956636
31	1000	5287.00158446352	110.447887340006	5288.15511212915	1.19676103269905	414.563259953328
32	794.33	5303.27038941098	109.444385079705	5304.39957927651	1.18225376225615	416.023286949642
33	630.96	5313.12255513704	109.29745148122	5314.24662758572	1.17847828516617	417.343310946309
34	501.19	5329.9334374906	109.901801782727	5331.06638995571	1.18125625364823	418.678336942939
35	398.11	5344.95049578583	111.727844438805	5346.11811631806	1.19750441064813	419.973359939669
36	316.23	5355.4743054445	114.752537019479	5356.70357412361	1.22749727532897	421.258383936425
37	251.19	5372.02303412759	119.218510331859	5373.34574845163	1.27132671986371	422.613409933004
