Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	1000000	3967.446698	8741.577492	9599.781786	65.58863311	53.04480887
2	794328.25	5252.327144	10049.40247	11339.19885	62.40615042	63.38999884
3	630957.375	6806.830134	11569.55232	13423.39292	59.52999932	68.79509983
4	501187.2188	8619.248546	13160.49523	15731.81745	56.77786955	71.50514882
5	398107.1563	10563.31825	14843.21791	18218.25486	54.5620791	80.0953078
6	316227.7813	12931.3684	16811.16911	21209.33039	52.43205065	82.28034879
7	251188.6406	15773.70283	18789.47002	24532.7105	49.98664365	88.96047178
8	199526.2344	18694.13026	20869.21222	28017.75374	48.14679394	91.12551277
9	158489.3125	22458.89194	22890.53184	32068.33758	45.54532993	93.50555676
10	125892.5391	26330.93837	24952.25842	36275.79793	43.46005074	95.14058776
11	100000	30671.40899	26869.27816	40776.1381	41.21954768	96.87061776
12	79432.82031	35654.45192	28505.7337	45648.84222	38.64233517	102.2307187
13	63095.73438	40882.49272	29492.55145	50410.20534	35.80660759	106.8458037
14	50118.72266	46262.2467	30232.74983	55264.9494	33.16493848	114.0909387
15	39810.71875	51818.98471	30629.90464	60194.66949	30.58709005	116.8159867
16	31622.77734	57137.53418	30813.01795	64916.40692	28.33701065	125.3511447
17	25118.86523	62396.78104	30760.09702	69566.81574	26.24217736	128.9412137
18	19952.62305	67526.60266	30466.18838	74081.24393	24.28361694	131.5612597
19	15848.93164	72457.2473	29977.05085	78413.49542	22.47588411	139.6914116
20	12589.25391	77205.49908	29399.25178	82613.58903	20.84644299	150.1966036
21	10000	81829.45687	28656.25589	86702.02428	19.29999229	158.5167636
22	7943.282227	86176.76298	28077.51283	90635.43018	18.04628478	164.8318776
23	6309.573242	90466.96896	27075.44524	94431.73305	16.66167525	171.4169996
24	5011.872559	94447.54611	26020.33238	97966.30372	15.4029004	183.3172205
25	3981.071777	98292.75068	24966.50405	101413.9594	14.25182099	185.4222575
26	3162.277588	101851.6911	23960.71673	104632.1315	13.23818145	187.3272915
27	2511.886475	105207.4532	22995.94504	107691.326	12.3296355	189.1523255
28	1995.262329	108427.3798	22137.28319	110664.1586	11.53931129	191.0023615
29	1584.893188	111423.7247	21338.82956	113448.6319	10.84148185	192.7323945
30	1258.925415	114302.7425	20646.51868	116152.4674	10.23894034	194.4824275
31	1000	117175.9206	20163.27629	118898.0827	9.76366404	196.5674655
32	794.3282471	119731.5119	19568.68315	121320.1068	9.282241248	198.7475035
33	630.9573364	122326.3449	19286.01924	123837.3336	8.959525661	200.7725415
34	501.1872253	124863.1742	19020.08045	126303.5064	8.661135712	202.5675735
35	398.1071777	127383.5874	18960.72454	128786.9847	8.466172634	204.3676095
36	316.2277832	129919.4242	19016.47055	131303.7811	8.327322067	206.3876465
37	251.1886444	132464.9948	19211.51986	133850.8772	8.252122242	208.4176835
38	199.5262299	135055.7664	19526.78149	136460.0866	8.226991155	210.4727225
39	158.4893188	137688.7734	19952.69738	139126.9508	8.245425267	212.5127585
40	125.89254	140408.6256	20490.90042	141895.9447	8.302995551	214.5827975
41	100	143231.2366	21138.0155	144782.6054	8.395093292	216.6578365
42	79.43282318	146125.6077	22004.12106	147773.0508	8.563465213	218.6628714
43	63.09573364	149219.6887	22830.39354	150956.0941	8.698714054	220.8729124
44	50.11872482	152419.4108	23735.61829	154256.463	8.851332133	222.9679544
45	39.81071854	155818.0761	24732.30048	157768.69	9.019061506	232.8781354
46	31.62277603	159335.1787	25795.08196	161409.682	9.195940284	235.1181824
47	25.11886406	163077.5093	26949.42519	165289.2784	9.383625289	237.4032214
48	19.95262337	166979.6899	28139.71342	169334.1676	9.565708068	240.1782734
49	15.84893227	171078.8684	29411.36062	173588.6152	9.754760608	242.8183204
50	12.58925438	175375.7857	30742.93568	178049.977	9.942783306	245.6133744
51	10	179911.1212	32134.69381	182758.4474	10.12705049	248.4134234
52	7.943282604	184530.8283	33791.46317	187599.2793	10.37708518	251.4484814
53	6.30957365	189412.4846	35237.44295	192662.3127	10.53857294	254.6135404
54	5.011872292	194584.3827	36778.92422	198029.7231	10.70336138	257.6735973
55	3.981071711	200046.9706	38365.20631	203692.6103	10.85642271	260.8586533
56	3.162277699	205596.2526	40021.80291	209455.3981	11.01555803	264.0187123
57	2.511886358	211469.9674	41753.51217	215552.5525	11.16905748	267.2837753
58	1.995262384	217402.5266	43552.2838	221722.0331	11.32812075	270.8038373
59	1.584893227	223775.922	45450.18774	228344.8769	11.48093488	274.1038983
60	1.258925438	230258.6472	47359.58026	235078.6559	11.62250667	277.4939643
61	1	237061.432	49335.6971	242140.7309	11.75621978	283.8790813
62	0.794328272	243921.1413	51960.10738	249394.0174	12.02540866	287.8241543
63	0.630957365	251034.0396	54003.88613	256777.1577	12.14076662	291.9092283
64	0.501187265	258187.2518	56238.26374	264241.1764	12.288208	296.4843153
65	0.398107171	265530.0412	58808.42978	271964.3988	12.48803701	301.4444072
66	0.316227764	272795.1703	61795.5494	279706.8016	12.76364663	306.6845052
67	0.251188636	279966.9485	65491.78693	287525.0709	13.16626834	312.7996142
68	0.199526235	287488.9474	69461.00734	295761.2659	13.58307473	319.4997392
69	0.158489317	294846.1828	75185.46507	304281.3265	14.305495	327.2948832
70	0.12589255	302652.8493	82125.31759	313597.3772	15.18172661	336.4600552
71	0.100000001	311000.3405	90453.14415	323887.3	16.2168505	347.1502511
