Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	1000000	550.8894314	179.4054471	579.3664471	18.03862035	53.04480887
2	794328.25	583.2426134	175.9592203	609.2073484	16.7881057	63.38999884
3	630957.375	613.9748001	169.9721313	637.067956	15.4741606	68.79509983
4	501187.2188	642.0565124	162.637593	662.3349242	14.2144511	71.50514882
5	398107.1563	667.7332531	154.5765485	685.3915718	13.03406209	80.0953078
6	316227.7813	690.8766345	146.3608917	706.2096252	11.96115638	82.28034879
7	251188.6406	712.4495315	138.0348491	725.6982531	10.96502247	88.96047178
8	199526.2344	732.0968466	130.0010366	743.5496368	10.06925473	91.12551277
9	158489.3125	750.2594054	122.2402539	760.152521	9.253924331	93.50555676
10	125892.5391	767.0576512	114.6500634	775.5785436	8.500915433	95.14058776
11	100000	782.5132132	107.7166958	789.8922808	7.837780851	96.87061776
12	79432.82031	796.9654544	99.79350251	803.1890678	7.137249376	102.2307187
13	63095.73438	810.5256266	94.59426226	816.0268781	6.656722226	106.8458037
14	50118.72266	823.1019153	89.59054221	827.9633012	6.211905828	114.0909387
15	39810.71875	834.8556381	84.95499801	839.1670204	5.810423788	116.8159867
16	31622.77734	845.7712259	80.82340132	849.6242633	5.458710369	125.3511447
17	25118.86523	856.0709143	77.09258493	859.5351517	5.145831984	128.9412137
18	19952.62305	865.8075874	73.93909673	868.9590142	4.881158827	131.5612597
19	15848.93164	875.0529427	71.47740636	877.9673526	4.669753645	139.6914116
20	12589.25391	883.9923625	69.70849812	886.7365853	4.508811355	150.1966036
21	10000	892.7744184	68.48526992	895.3973389	4.38660329	158.5167636
22	7943.282227	901.4523105	68.0746454	904.0190404	4.318587642	164.8318776
23	6309.573242	910.2330207	68.08575735	912.7758884	4.277778594	171.4169996
24	5011.872559	919.1149392	68.73584188	921.6815543	4.276892977	183.3172205
25	3981.071777	928.3621435	69.8879023	930.9890378	4.305155181	185.4222575
26	3162.277588	937.8794062	71.3250145	940.5876027	4.348929292	187.3272915
27	2511.886475	947.7332599	73.25213804	950.5599443	4.419714486	189.1523255
28	1995.262329	958.0459153	75.40512089	961.0087971	4.500313358	191.0023615
29	1584.893188	968.7409683	77.67666757	971.8501574	4.584346052	192.7323945
30	1258.925415	979.7988808	80.21655367	983.0770785	4.680391423	194.4824275
31	1000	991.3976657	82.76060271	994.8460428	4.771913873	196.5674655
32	794.3282471	1003.128235	85.45744531	1006.761755	4.86932478	198.7475035
33	630.9573364	1015.31323	88.19006016	1019.136125	4.964249266	200.7725415
34	501.1872253	1027.24827	91.49580732	1031.314932	5.089837064	202.5675735
35	398.1071777	1039.495844	95.01475537	1043.829207	5.222588446	204.3676095
36	316.2277832	1051.762887	99.1862392	1056.429401	5.387331493	206.3876465
37	251.1886444	1064.056873	104.1663544	1069.143423	5.591181967	208.4176835
38	199.5262299	1076.454022	110.3509139	1082.095461	5.853136248	210.4727225
39	158.4893188	1088.949921	118.1055926	1095.335958	6.190003715	212.5127585
40	125.89254	1101.802908	127.8910892	1109.200513	6.620942926	214.5827975
41	100	1115.376782	140.0813927	1124.138854	7.158360199	216.6578365
42	79.43282318	1129.73629	156.2837673	1140.494936	7.876109941	218.6628714
43	63.09573364	1145.935455	174.7372228	1159.181248	8.669925141	220.8729124
44	50.11872482	1164.010988	196.6235625	1180.500913	9.587837079	222.9679544
45	39.81071854	1184.888466	223.0556774	1205.700839	10.66118183	232.8781354
46	31.62277603	1208.524834	253.567465	1234.839558	11.84966428	235.1181824
47	25.11886406	1236.193675	289.3634599	1269.608607	13.17437856	237.4032214
48	19.95262337	1267.998717	329.7900604	1310.184045	14.57888851	240.1782734
49	15.84893227	1304.435677	376.5399996	1357.694666	16.10137806	242.8183204
50	12.58925438	1346.087081	429.5502891	1412.962802	17.69842014	245.6133744
51	10	1394.236783	489.9084616	1477.804624	19.3605116	248.4134234
52	7.943282604	1447.263808	558.8285752	1551.406428	21.11295348	251.4484814
53	6.30957365	1508.56397	634.2082707	1636.455127	22.80214217	254.6135404
54	5.011872292	1579.157811	719.4885331	1735.339489	24.49473796	257.6735973
55	3.981071711	1659.599015	815.9307062	1849.327394	26.1807285	260.8586533
56	3.162277699	1747.528811	922.0241586	1975.850575	27.81684607	264.0187123
57	2.511886358	1847.369714	1042.081921	2121.016169	29.42689004	267.2837753
58	1.995262384	1953.943462	1170.882965	2277.907367	30.93176824	270.8038373
59	1.584893227	2075.525659	1320.029291	2459.732525	32.45626153	274.1038983
60	1.258925438	2205.368781	1482.716725	2657.461259	33.91378667	277.4939643
61	1	2348.156405	1668.11427	2880.35479	35.38972608	283.8790813
62	0.794328272	2514.676556	1866.23737	3131.523607	36.58051901	287.8241543
63	0.630957365	2676.073211	2106.019009	3405.390418	38.20207646	291.9092283
64	0.501187265	2847.175646	2379.442232	3710.546388	39.88618606	296.4843153
65	0.398107171	3034.062142	2703.72283	4063.945155	41.70496924	301.4444072
66	0.316227764	3237.313912	3086.639287	4472.97926	43.63512794	306.6845052
67	0.251188636	3455.332653	3529.174014	4939.068026	45.6057179	312.7996142
68	0.199526235	3700.622777	4056.712282	5491.040291	47.62823681	319.4997392
69	0.158489317	3979.02519	4681.784136	6144.2448	49.63895437	327.2948832
70	0.12589255	4300.491884	5425.133099	6922.882318	51.5962097	336.4600552
71	0.100000001	4675.526587	6309.858848	7853.334804	53.46201626	347.1502511
