Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	1000000	704.6881293	210.3952457	735.4260799	16.62378636	53.04480887
2	794328.25	743.4803303	202.4289016	770.5455611	15.23083839	63.38999884
3	630957.375	778.5415528	191.6444186	801.782098	13.82888835	68.79509983
4	501187.2188	809.6146127	179.2953572	829.2301528	12.48705621	71.50514882
5	398107.1563	836.4419767	166.7592455	852.9031752	11.27507588	80.0953078
6	316227.7813	860.2951278	154.6294794	874.0812221	10.18954581	82.28034879
7	251188.6406	881.2691382	143.213173	892.8299428	9.230325716	88.96047178
8	199526.2344	900.23774	132.8434652	909.9864696	8.394264625	91.12551277
9	158489.3125	917.5266936	123.4613919	925.7958461	7.663626083	93.50555676
10	125892.5391	933.2269231	114.8955714	940.2730892	7.018731792	95.14058776
11	100000	947.7397302	107.3816455	953.8036559	6.464209649	96.87061776
12	79432.82031	961.4113458	99.35530135	966.5315576	5.900182997	102.2307187
13	63095.73438	974.3268988	94.16730394	978.8668892	5.520409293	106.8458037
14	50118.72266	986.453002	89.55596072	990.5098663	5.187424744	114.0909387
15	39810.71875	997.8507315	85.39304539	1001.497905	4.891282319	116.8159867
16	31622.77734	1008.677114	81.78310079	1011.987152	4.635377082	125.3511447
17	25118.86523	1019.101371	78.72034139	1022.13722	4.417033188	128.9412137
18	19952.62305	1029.193402	76.23854319	1032.013263	4.236505248	131.5612597
19	15848.93164	1039.033106	74.321826	1041.687827	4.091387032	139.6914116
20	12589.25391	1048.780736	72.96484173	1051.315795	3.979718544	150.1966036
21	10000	1058.510768	72.0393721	1060.959338	3.893391639	158.5167636
22	7943.282227	1068.286796	71.65427222	1070.687169	3.837309614	164.8318776
23	6309.573242	1078.158209	71.38858808	1080.519067	3.788222266	171.4169996
24	5011.872559	1088.179083	71.47989936	1090.524228	3.758224465	183.3172205
25	3981.071777	1098.462171	71.66356605	1100.797351	3.732681387	185.4222575
26	3162.277588	1109.011306	71.9027996	1111.339772	3.709582498	187.3272915
27	2511.886475	1119.693735	72.08223677	1122.011546	3.683432836	189.1523255
28	1995.262329	1130.641808	72.12034725	1132.939647	3.64978615	191.0023615
29	1584.893188	1141.449379	72.01750745	1143.719024	3.610179405	192.7323945
30	1258.925415	1152.542121	71.62707692	1154.765682	3.556189287	194.4824275
31	1000	1163.321044	70.80636652	1165.473892	3.483051652	196.5674655
32	794.3282471	1173.928165	69.6760172	1175.994083	3.396684678	198.7475035
33	630.9573364	1184.207005	68.41242137	1186.181475	3.306340071	200.7725415
34	501.1872253	1193.77442	67.16241074	1195.662224	3.220097715	202.5675735
35	398.1071777	1202.664373	65.92719327	1204.470003	3.137677653	204.3676095
36	316.2277832	1210.829099	65.08024938	1212.576821	3.07660189	206.3876465
37	251.1886444	1218.19406	64.94551093	1219.92405	3.051717567	208.4176835
38	199.5262299	1224.897898	65.8228383	1226.665197	3.075968134	210.4727225
39	158.4893188	1230.983072	68.17628188	1232.86955	3.170008377	212.5127585
40	125.89254	1236.635952	72.30599595	1238.748011	3.346269356	214.5827975
41	100	1242.416666	78.61866284	1244.901629	3.620781784	216.6578365
42	79.43282318	1248.251746	88.55695187	1251.38913	4.058037625	218.6628714
43	63.09573364	1254.945488	100.3028229	1258.94751	4.569710571	220.8729124
44	50.11872482	1262.784716	114.951371	1268.005938	5.201303151	222.9679544
45	39.81071854	1272.262587	133.5008261	1279.247654	5.990228974	232.8781354
46	31.62277603	1283.399182	155.652965	1292.803661	6.915161671	235.1181824
47	25.11886406	1297.157127	182.456409	1309.926316	8.006621141	237.4032214
48	19.95262337	1314.034334	213.6583667	1331.291151	9.235314725	240.1782734
49	15.84893227	1333.765238	250.6117206	1357.105724	10.64167879	242.8183204
50	12.58925438	1356.767314	293.5921505	1388.16926	12.21003205	245.6133744
51	10	1384.771912	343.6224421	1426.768948	13.93609866	248.4134234
52	7.943282604	1416.168144	402.0870505	1472.143407	15.85062643	251.4484814
53	6.30957365	1452.300556	467.1598838	1525.586858	17.83136705	254.6135404
54	5.011872292	1495.83222	543.0022054	1591.340763	19.95140858	257.6735973
55	3.981071711	1547.418837	631.2426129	1671.218805	22.19214956	260.8586533
56	3.162277699	1602.326088	729.7131354	1760.66185	24.48492942	264.0187123
57	2.511886358	1665.490247	844.8462105	1867.517839	26.89712121	267.2837753
58	1.995262384	1734.319499	971.9082519	1988.081934	29.26615981	270.8038373
59	1.584893227	1815.709911	1122.747555	2134.798481	31.73065031	274.1038983
60	1.258925438	1906.259195	1291.372171	2302.491304	34.11520013	277.4939643
61	1	2010.565371	1487.775858	2501.16975	36.50065821	283.8790813
62	0.794328272	2125.283105	1718.884153	2733.384534	38.9652015	287.8241543
63	0.630957365	2257.388231	1975.96256	3000.038277	41.1966741	291.9092283
64	0.501187265	2416.787381	2258.375994	3307.736896	43.05935493	296.4843153
65	0.398107171	2582.009275	2608.635397	3670.388335	45.29390397	301.4444072
66	0.316227764	2767.397275	3018.459862	4095.068696	47.48464627	306.6845052
67	0.251188636	2972.506517	3488.123019	4582.880883	49.56304825	312.7996142
68	0.199526235	3206.372581	4041.998662	5159.319559	51.57629333	319.4997392
69	0.158489317	3473.454276	4693.355814	5838.87604	53.49563266	327.2948832
70	0.12589255	3782.765221	5464.127424	6645.750614	55.30550022	336.4600552
71	0.100000001	4144.476074	6381.615925	7609.316904	56.99869764	347.1502511
