Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	1000000	525.4125811	186.9598849	557.6848384	19.5873095	53.04480887
2	794328.25	557.4218648	181.7878003	586.3155633	18.06231158	63.38999884
3	630957.375	587.7775919	174.534782	613.1434479	16.53826968	68.79509983
4	501187.2188	615.6711356	166.0816346	637.6786468	15.09660059	71.50514882
5	398107.1563	640.9687502	157.4889401	660.033109	13.80437651	80.0953078
6	316227.7813	664.3528572	148.6182973	680.773176	12.60967887	82.28034879
7	251188.6406	685.8459068	139.9118474	699.9713801	11.53007283	88.96047178
8	199526.2344	705.6243493	131.4015744	717.7548997	10.54880736	91.12551277
9	158489.3125	724.1117355	122.9124276	734.4693802	9.633697087	93.50555676
10	125892.5391	741.0975833	114.9809032	749.9641566	8.819096322	95.14058776
11	100000	756.7017211	107.3851813	764.2833715	8.077035103	96.87061776
12	79432.82031	771.1075336	100.2581299	777.5979173	7.407946079	102.2307187
13	63095.73438	784.7317389	93.76648282	790.3138967	6.813885541	106.8458037
14	50118.72266	797.1486658	87.44659936	801.9307347	6.260271427	114.0909387
15	39810.71875	808.4873581	81.42056934	812.5768378	5.750713714	116.8159867
16	31622.77734	818.8044194	75.82922337	822.3081833	5.291052481	125.3511447
17	25118.86523	828.2058582	70.68871445	831.2170823	4.878464343	128.9412137
18	19952.62305	836.7816971	66.17022872	839.3938931	4.521372609	131.5612597
19	15848.93164	844.6302572	62.34286738	846.9279217	4.221394517	139.6914116
20	12589.25391	851.9558327	59.25380453	854.0139076	3.978533255	150.1966036
21	10000	858.8664946	57.01018836	860.7565377	3.797631446	158.5167636
22	7943.282227	865.4904978	55.53631496	867.2704792	3.671490298	164.8318776
23	6309.573242	872.1253269	54.70519202	873.8393696	3.589249588	171.4169996
24	5011.872559	878.7437606	54.64124164	880.4409476	3.558132706	183.3172205
25	3981.071777	885.5818397	55.17163834	887.2987684	3.564912559	185.4222575
26	3162.277588	892.6686552	56.16956601	894.4340938	3.600486814	187.3272915
27	2511.886475	900.2330722	57.54133434	902.0701688	3.657271474	189.1523255
28	1995.262329	908.075114	59.37258964	910.0140202	3.740840015	191.0023615
29	1584.893188	916.4712414	61.27393637	918.5173006	3.825020032	192.7323945
30	1258.925415	925.1881757	63.38311597	927.3567706	3.919115691	194.4824275
31	1000	934.3055935	65.63038506	936.6078632	4.018147129	196.5674655
32	794.3282471	943.7269735	67.71419283	946.1531654	4.104047041	198.7475035
33	630.9573364	953.323752	70.04848858	955.8938052	4.202437073	200.7725415
34	501.1872253	962.8764971	72.53057865	965.6043876	4.307782656	202.5675735
35	398.1071777	972.6348862	75.27423502	975.5433523	4.425418111	204.3676095
36	316.2277832	982.3501485	78.47307165	985.4794961	4.567259917	206.3876465
37	251.1886444	992.0063735	82.29957197	995.4144185	4.742554343	208.4176835
38	199.5262299	1001.634167	87.07087496	1005.411528	4.968165373	210.4727225
39	158.4893188	1011.210034	93.13227197	1015.489711	5.262086708	212.5127585
40	125.89254	1020.905501	100.8497563	1025.87461	5.641637876	214.5827975
41	100	1031.042998	110.6371823	1036.962029	6.124749242	216.6578365
42	79.43282318	1041.588419	123.8524603	1048.926053	6.781046762	218.6628714
43	63.09573364	1053.348837	139.1490395	1062.499989	7.525290356	220.8729124
44	50.11872482	1066.449148	157.5777027	1078.028069	8.405162873	222.9679544
45	39.81071854	1081.577185	180.1451711	1096.476853	9.456255904	232.8781354
46	31.62277603	1098.691929	206.6994453	1117.966286	10.65464928	235.1181824
47	25.11886406	1118.97616	238.287546	1144.066694	12.02164322	237.4032214
48	19.95262337	1142.746864	274.625747	1175.282815	13.51310701	240.1782734
49	15.84893227	1169.979022	317.2736195	1212.234904	15.17251268	242.8183204
50	12.58925438	1201.224174	366.2421769	1255.815611	16.95598053	245.6133744
51	10	1237.811714	422.968357	1308.082593	18.86563325	248.4134234
52	7.943282604	1278.394328	488.4560076	1368.532546	20.91113453	251.4484814
53	6.30957365	1325.026762	561.5210932	1439.097584	22.96630527	254.6135404
54	5.011872292	1379.680998	646.203213	1523.515096	25.09705099	257.6735973
55	3.981071711	1443.00649	743.8881985	1623.464623	27.27168107	260.8586533
56	3.162277699	1512.313605	853.3232303	1736.448379	29.43387228	264.0187123
57	2.511886358	1591.522441	980.3627497	1869.239097	31.63267591	267.2837753
58	1.995262384	1678.403704	1120.32317	2017.960108	33.72284315	270.8038373
59	1.584893227	1780.302505	1286.206596	2196.316101	35.84680099	274.1038983
60	1.258925438	1893.38244	1472.185267	2398.379979	37.86658244	277.4939643
61	1	2023.967273	1688.777631	2635.984334	39.84127552	283.8790813
62	0.794328272	2165.0633	1946.966408	2911.730978	41.96394859	287.8241543
63	0.630957365	2350.561508	2216.144063	3230.546999	43.31402984	291.9092283
64	0.501187265	2535.648218	2545.581183	3592.978631	45.11200365	296.4843153
65	0.398107171	2748.698862	2933.76945	4020.242358	46.86538951	301.4444072
66	0.316227764	2987.789238	3385.568188	4515.413213	48.57135641	306.6845052
67	0.251188636	3252.917007	3901.004793	5079.301866	50.17640698	312.7996142
68	0.199526235	3552.850599	4506.992743	5738.966019	51.75137983	319.4997392
69	0.158489317	3891.853836	5217.534526	6509.16222	53.28007348	327.2948832
70	0.12589255	4278.900486	6057.054974	7415.989774	54.76137416	336.4600552
71	0.100000001	4723.866486	7053.085593	8488.871006	56.18745202	347.1502511
