Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	1000000	3099.970701	7785.26503	8379.747606	68.28832683	53.04480887
2	794328.25	4246.711302	9078.110237	10022.30724	64.92995542	63.38999884
3	630957.375	5523.788968	10459.69736	11828.67336	62.16136813	68.79509983
4	501187.2188	7092.955276	12010.35647	13948.4292	59.43517888	71.50514882
5	398107.1563	8796.651436	13686.42795	16269.58471	57.27000679	80.0953078
6	316227.7813	10773.588	15557.34164	18923.55878	55.2970778	82.28034879
7	251188.6406	13241.37715	17723.2436	22123.45887	53.23588218	88.96047178
8	199526.2344	15868.67987	19829.3593	25397.21424	51.3310446	91.12551277
9	158489.3125	18974.86955	22190.39028	29196.90215	49.46644634	93.50555676
10	125892.5391	22505.64481	24620.52296	33356.77141	47.56953515	95.14058776
11	100000	26560.39395	27185.82546	38006.88929	45.66670677	96.87061776
12	79432.82031	31055.58477	29690.55545	42964.85108	43.71272053	102.2307187
13	63095.73438	36207.52766	31736.14458	48147.35644	41.23478573	106.8458037
14	50118.72266	41746.94206	33699.13463	53651.08429	38.91130221	114.0909387
15	39810.71875	47768.30564	35427.10414	59471.76415	36.56227881	116.8159867
16	31622.77734	53879.89616	36997.01896	65359.18163	34.47571999	125.3511447
17	25118.86523	60250.37244	38348.84122	71419.47215	32.47640052	128.9412137
18	19952.62305	66830.74623	39331.79813	77545.7219	30.47802371	131.5612597
19	15848.93164	73489.66416	40051.18106	83694.84956	28.58997176	139.6914116
20	12589.25391	80240.80529	40455.32023	89862.22659	26.75604935	150.1966036
21	10000	87005.39884	40504.36472	95971.57385	24.96379191	158.5167636
22	7943.282227	93686.41008	40310.48219	101990.58	23.28077512	164.8318776
23	6309.573242	100307.89	39496.84538	107803.8663	21.49234352	171.4169996
24	5011.872559	106600.8851	38550.49652	113357.353	19.88170943	183.3172205
25	3981.071777	112703.9184	37401.66589	118747.875	18.35882363	185.4222575
26	3162.277588	118436.2301	36059.45701	123803.9783	16.93355555	187.3272915
27	2511.886475	123876.5363	34657.98535	128633.4801	15.63047476	189.1523255
28	1995.262329	128875.2665	33175.69613	133076.8993	14.43592701	191.0023615
29	1584.893188	133654.3677	32022.51457	137437.009	13.47362663	192.7323945
30	1258.925415	138152.799	30554.36681	141491.2195	12.47099311	194.4824275
31	1000	142217.3525	29337.33086	145211.7569	11.65577349	196.5674655
32	794.3282471	146359.3691	28356.13126	149080.9683	10.96482069	198.7475035
33	630.9573364	150166.0046	27591.77632	152679.845	10.41150016	200.7725415
34	501.1872253	153727.3858	26758.37088	156038.8399	9.874190118	202.5675735
35	398.1071777	157225.0492	26229.25747	159397.8985	9.471215506	204.3676095
36	316.2277832	160618.8363	25888.96537	162691.884	9.156332679	206.3876465
37	251.1886444	164004.1877	25751.98698	166013.6693	8.923737265	208.4176835
38	199.5262299	167354.9451	25790.96231	169330.598	8.760893201	210.4727225
39	158.4893188	170716.1921	26048.13403	172691.9904	8.675365323	212.5127585
40	125.89254	174136.2882	26494.11794	176140.2428	8.650971683	214.5827975
41	100	177646.0856	27147.60065	179708.4415	8.688632139	216.6578365
42	79.43282318	181244.7831	28174.38596	183421.5566	8.83587379	218.6628714
43	63.09573364	185065.8397	29178.141	187351.8854	8.959703451	220.8729124
44	50.11872482	189005.3081	30330.88258	191423.5328	9.116886712	222.9679544
45	39.81071854	193211.1067	31683.22683	195791.6203	9.312618602	232.8781354
46	31.62277603	197591.7532	33192.9255	200360.3535	9.535933819	235.1181824
47	25.11886406	202272.2809	34871.02844	205256.0943	9.781443481	237.4032214
48	19.95262337	207221.3442	36652.9719	210437.9382	10.03063631	240.1782734
49	15.84893227	212509.5903	38592.04302	215985.3508	10.29282381	242.8183204
50	12.58925438	218081.5072	40670.4448	221841.4498	10.56384946	245.6133744
51	10	224076.5911	42862.71812	228139.2804	10.82906622	248.4134234
52	7.943282604	230205.1258	45469.7243	234652.7131	11.17314521	251.4484814
53	6.30957365	236864.2253	47722.16175	241623.8108	11.39115673	254.6135404
54	5.011872292	244001.8929	50096.46031	249091.5075	11.60226781	257.6735973
55	3.981071711	251642.1981	52557.10413	257072.062	11.79701327	260.8586533
56	3.162277699	259498.2957	54887.50174	265239.5207	11.94283128	264.0187123
57	2.511886358	267860.8665	57363.64502	273934.3564	12.08757609	267.2837753
58	1.995262384	276368.1491	59682.44521	282739.0105	12.18604334	270.8038373
59	1.584893227	285519.579	61835.34542	292138.7341	12.21990328	274.1038983
60	1.258925438	294824.2229	63992.97529	301689.2827	12.24635526	277.4939643
61	1	304586.1616	66027.0982	311660.5646	12.23112907	283.8790813
62	0.794328272	315215.6431	66360.60268	322125.1795	11.88855616	287.8241543
63	0.630957365	325215.1293	68371.45808	332324.4448	11.87264991	291.9092283
64	0.501187265	335235.0209	70231.17172	342512.6812	11.83224595	296.4843153
65	0.398107171	345432.92	72133.89224	352884.1178	11.79510414	301.4444072
66	0.316227764	355476.2536	74083.41786	363113.9211	11.77228439	306.6845052
67	0.251188636	365231.4799	76419.65602	373140.7211	11.81785994	312.7996142
68	0.199526235	374886.1748	79386.13603	383199.4294	11.95636124	319.4997392
69	0.158489317	384303.0216	83230.3991	393212.5529	12.22010201	327.2948832
70	0.12589255	393754.2465	88247.74122	403522.0817	12.6323199	336.4600552
71	0.100000001	403235.3468	94714.91693	414209.6817	13.21843915	347.1502511
