Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	1000000	5339.263307	8384.990755	9940.613795	57.51246855	53.04480887
2	794328.25	6640.850811	9507.92563	11597.4803	55.06746357	63.38999884
3	630957.375	8093.146294	10736.82588	13445.38757	52.99194216	68.79509983
4	501187.2188	9862.434849	12093.82257	15605.38899	50.80297656	71.50514882
5	398107.1563	11865.63128	13451.67081	17937.13057	48.5846936	80.0953078
6	316227.7813	14224.65338	14970.69161	20650.96538	46.4637793	82.28034879
7	251188.6406	16878.96063	16391.75996	23528.47438	44.16104771	88.96047178
8	199526.2344	19755.39173	17845.93272	26622.41193	42.09292037	91.12551277
9	158489.3125	23100.04158	19182.49313	30026.32118	39.70656136	93.50555676
10	125892.5391	26589.03754	20267.99947	33433.04832	37.31715077	95.14058776
11	100000	30428.04644	21051.41307	37000.37841	34.67712842	96.87061776
12	79432.82031	34186.0164	21568.98189	40421.58702	32.24905524	102.2307187
13	63095.73438	38158.48857	21500.3329	43798.79639	29.39900802	106.8458037
14	50118.72266	42012.82492	21187.5897	47053.07019	26.7623771	114.0909387
15	39810.71875	45778.8192	20660.50344	50225.06038	24.29019968	116.8159867
16	31622.77734	49113.26731	20076.14067	53058.12332	22.23338147	125.3511447
17	25118.86523	52293.01639	19441.23082	55789.97239	20.39387062	128.9412137
18	19952.62305	55236.31311	18780.81227	58341.83058	18.77846634	131.5612597
19	15848.93164	58050.6009	18147.10858	60820.96526	17.35968556	139.6914116
20	12589.25391	60656.22428	17550.13873	63144.15978	16.13715509	150.1966036
21	10000	63220.64646	17004.88125	65467.67236	15.05491439	158.5167636
22	7943.282227	65730.83953	16478.71793	67764.97185	14.07398215	164.8318776
23	6309.573242	68081.63916	15873.8025	69907.70484	13.12451368	171.4169996
24	5011.872559	70334.42263	15295.47921	71978.34877	12.26896424	183.3172205
25	3981.071777	72531.51379	14857.03782	74037.50445	11.57608766	185.4222575
26	3162.277588	74628.17595	14268.8383	75980.02627	10.82426076	187.3272915
27	2511.886475	76605.70763	13694.21742	77820.08759	10.13527305	189.1523255
28	1995.262329	78451.54295	13211.34996	79556.17109	9.55900173	191.0023615
29	1584.893188	80215.49528	12776.98347	81226.70121	9.050229849	192.7323945
30	1258.925415	81899.67357	12466.53656	82843.05079	8.65496414	194.4824275
31	1000	83526.33169	12167.40006	84407.90075	8.288061481	196.5674655
32	794.3282471	85151.26878	11891.48322	85977.5898	7.950013053	198.7475035
33	630.9573364	86716.14705	11736.6882	87506.79979	7.707919341	200.7725415
34	501.1872253	88271.54433	11763.06018	89051.8676	7.590511323	202.5675735
35	398.1071777	89837.50568	11849.1095	90615.55509	7.513652003	204.3676095
36	316.2277832	91434.37316	12021.8464	92221.30657	7.490318675	206.3876465
37	251.1886444	93056.6409	12277.70685	93863.09446	7.516078651	208.4176835
38	199.5262299	94719.48844	12610.88228	95555.30253	7.583717547	210.4727225
39	158.4893188	96440.48484	13000.87423	97312.84523	7.677600045	212.5127585
40	125.89254	98242.8404	13478.2152	99163.08776	7.811803905	214.5827975
41	100	100138.9347	14001.80323	101113.0888	7.959706942	216.6578365
42	79.43282318	102109.8124	14673.75246	103158.7747	8.177737775	218.6628714
43	63.09573364	104222.4021	15295.13876	105338.7411	8.348835382	220.8729124
44	50.11872482	106429.4929	15942.18416	107616.8676	8.519056036	222.9679544
45	39.81071854	108780.6201	16630.30612	110044.4927	8.692039168	232.8781354
46	31.62277603	111220.2135	17326.31013	112561.7027	8.854583917	235.1181824
47	25.11886406	113816.0714	18041.59	115237.1341	9.007314714	237.4032214
48	19.95262337	116516.5052	18736.36774	118013.3359	9.135210075	240.1782734
49	15.84893227	119344.5312	19451.10007	120919.2393	9.256832209	242.8183204
50	12.58925438	122288.3675	20141.45672	123935.9637	9.352907747	245.6133744
51	10	125357.0545	20820.73	127074.3637	9.430250274	248.4134234
52	7.943282604	128459.5827	21618.33032	130265.9457	9.552737053	251.4484814
53	6.30957365	131683.9395	22222.44076	133545.8603	9.578751193	254.6135404
54	5.011872292	135038.219	22818.75852	136952.6061	9.591235704	257.6735973
55	3.981071711	138498.0266	23400.37473	140460.9587	9.590020185	260.8586533
56	3.162277699	141944.1534	23966.49107	143953.2403	9.583687945	264.0187123
57	2.511886358	145494.126	24541.93758	147549.4745	9.574518776	267.2837753
58	1.995262384	148971.8351	25103.0748	151072.0756	9.564988893	270.8038373
59	1.584893227	152604.8826	25714.9063	154756.2813	9.564854098	274.1038983
60	1.258925438	156159.7371	26351.92167	158367.5701	9.578410802	277.4939643
61	1	159763.7812	27070.50105	162040.9758	9.616901937	283.8790813
62	0.794328272	163322.1408	28117.58607	165724.8331	9.768300723	287.8241543
63	0.630957365	166834.6616	29118.97007	169356.7794	9.900553384	291.9092283
64	0.501187265	170256.1965	30395.90369	172948.2102	10.12239249	296.4843153
65	0.398107171	173659.595	32102.71868	176601.9238	10.47346388	301.4444072
66	0.316227764	176983.7819	34284.04163	180273.8321	10.9631479	306.6845052
67	0.251188636	180148.5161	37247.04539	183958.7733	11.68172544	312.7996142
68	0.199526235	183404.7116	41095.64461	187952.4947	12.62970078	319.4997392
69	0.158489317	186782.2458	45972.17947	192356.5664	13.82720809	327.2948832
70	0.12589255	190424.2832	52059.19881	197412.1774	15.2902046	336.4600552
71	0.100000001	194511.6626	59498.49557	203408.1067	17.00816528	347.1502511
