Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	1000000	703.0016924	215.1935278	735.200404	17.01970055	53.04480887
2	794328.25	743.7648178	209.2555639	772.6409226	15.71375685	63.38999884
3	630957.375	781.2481553	199.1050258	806.220498	14.2977528	68.79509983
4	501187.2188	814.528175	186.9075931	835.6976704	12.92377395	71.50514882
5	398107.1563	843.7289784	174.3153305	861.5476908	11.67313467	80.0953078
6	316227.7813	869.1331368	161.3954333	883.9914566	10.51982803	82.28034879
7	251188.6406	891.5424404	149.2963157	903.9564773	9.506456302	88.96047178
8	199526.2344	911.3366695	138.0282959	921.7300774	8.612389736	91.12551277
9	158489.3125	929.3115007	127.8692834	938.0673851	7.834458927	93.50555676
10	125892.5391	945.5074033	118.7259812	952.9323734	7.15708771	95.14058776
11	100000	960.3169335	110.5506117	966.6592215	6.566918838	96.87061776
12	79432.82031	974.192816	101.251396	979.4403953	5.933654059	102.2307187
13	63095.73438	987.2394357	96.07769366	991.903537	5.558495008	106.8458037
14	50118.72266	999.4983351	91.43313527	1003.671729	5.226814514	114.0909387
15	39810.71875	1011.07717	87.35604431	1014.843891	4.93803461	116.8159867
16	31622.77734	1022.122434	83.8784858	1025.558321	4.691354277	125.3511447
17	25118.86523	1032.79675	81.02947118	1035.970512	4.486028794	128.9412137
18	19952.62305	1043.220139	78.70317297	1046.18471	4.314366118	131.5612597
19	15848.93164	1053.415231	76.94708809	1056.221806	4.177770684	139.6914116
20	12589.25391	1063.520632	75.76549612	1066.215993	4.07488248	150.1966036
21	10000	1073.642455	75.07709249	1076.26423	4.00003709	158.5167636
22	7943.282227	1083.807205	74.80709519	1086.385824	3.948436286	164.8318776
23	6309.573242	1094.105248	74.78646218	1096.658246	3.910312855	171.4169996
24	5011.872559	1104.598136	75.10556333	1107.148539	3.889757308	183.3172205
25	3981.071777	1115.366293	75.59344043	1117.925013	3.877265913	185.4222575
26	3162.277588	1126.431751	76.1371833	1129.001931	3.866824725	187.3272915
27	2511.886475	1137.636736	76.7439703	1140.222338	3.859275635	189.1523255
28	1995.262329	1149.077012	77.20051899	1151.667443	3.843629796	191.0023615
29	1584.893188	1160.74337	77.57488143	1163.332727	3.823509673	192.7323945
30	1258.925415	1172.404412	77.74669583	1174.979427	3.793951119	194.4824275
31	1000	1184.187282	77.52212564	1186.72204	3.745490146	196.5674655
32	794.3282471	1195.733387	77.22569815	1198.224579	3.695280191	198.7475035
33	630.9573364	1207.124077	76.56944273	1209.550088	3.629482896	200.7725415
34	501.1872253	1217.87888	75.98199064	1220.24679	3.569987305	202.5675735
35	398.1071777	1228.220465	75.52170394	1230.540141	3.518614124	204.3676095
36	316.2277832	1237.94308	75.30275443	1240.231258	3.4809519	206.3876465
37	251.1886444	1247.041623	75.70744301	1249.337595	3.474141936	208.4176835
38	199.5262299	1255.585748	77.06105113	1257.94832	3.512099132	210.4727225
39	158.4893188	1263.545649	79.75294161	1266.060085	3.611625134	212.5127585
40	125.89254	1271.320332	84.15529482	1274.102626	3.787180075	214.5827975
41	100	1279.131244	90.55595678	1282.332687	4.049492234	216.6578365
42	79.43282318	1287.159412	100.4378913	1291.072082	4.461786213	218.6628714
43	63.09573364	1296.135265	111.876653	1300.954653	4.933290438	220.8729124
44	50.11872482	1306.291929	125.8650721	1312.341656	5.503627263	222.9679544
45	39.81071854	1317.934314	143.3909304	1325.711815	6.209342836	232.8781354
46	31.62277603	1331.222223	164.2038971	1341.311122	7.031813694	235.1181824
47	25.11886406	1347.039876	189.2550108	1360.269785	7.997534973	237.4032214
48	19.95262337	1365.76709	218.1158736	1383.074213	9.073633827	240.1782734
49	15.84893227	1387.141717	252.1862782	1409.87945	10.30399456	242.8183204
50	12.58925438	1411.65738	291.6014557	1441.46036	11.67124658	245.6133744
51	10	1440.460349	337.5191902	1479.474644	13.18726609	248.4134234
52	7.943282604	1472.18123	391.4225547	1523.328326	14.88929263	251.4484814
53	6.30957365	1508.055005	451.1559748	1574.093901	16.65529708	254.6135404
54	5.011872292	1550.629152	520.849621	1635.767433	18.56697717	257.6735973
55	3.981071711	1600.516183	601.8103449	1709.920391	20.60677059	260.8586533
56	3.162277699	1653.003762	693.6182497	1792.631505	22.76344792	264.0187123
57	2.511886358	1712.265501	801.933699	1890.754031	25.09588179	267.2837753
58	1.995262384	1777.396336	921.5266733	2002.086198	27.4053844	270.8038373
59	1.584893227	1853.977137	1064.290218	2137.742944	29.85831905	274.1038983
60	1.258925438	1939.343148	1224.317071	2293.46989	32.26442354	277.4939643
61	1	2038.130984	1410.200162	2478.435475	34.67968933	283.8790813
62	0.794328272	2147.841011	1630.077799	2696.363225	37.19623806	287.8241543
63	0.630957365	2275.394382	1873.126995	2947.206191	39.46154682	291.9092283
64	0.501187265	2430.209314	2138.116902	3236.890668	41.34156768	296.4843153
65	0.398107171	2592.543176	2464.42527	3576.96408	43.54872629	301.4444072
66	0.316227764	2774.033428	2843.377961	3972.412326	45.70725588	306.6845052
67	0.251188636	2973.517335	3273.751996	4422.584931	47.75143472	312.7996142
68	0.199526235	3198.205436	3779.271511	4950.900036	49.76045851	319.4997392
69	0.158489317	3451.95324	4370.676609	5569.451965	51.6983785	327.2948832
70	0.12589255	3742.359927	5067.038147	6299.216889	53.55155488	336.4600552
71	0.100000001	4077.965819	5894.677251	7167.77686	55.32433035	347.1502511
