Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	1000000	2961.020506	7772.814029	8317.708841	69.1458735	53.04480887
2	794328.25	4189.510718	9128.212442	10043.71756	65.34663357	63.38999884
3	630957.375	5437.8961	10504.91972	11828.94976	62.63155169	68.79509983
4	501187.2188	6931.848633	12074.60209	13922.87833	60.14051053	71.50514882
5	398107.1563	8670.037885	13849.15883	16339.17859	57.95205334	80.0953078
6	316227.7813	11037.22465	15934.17081	19383.44983	55.29056675	82.28034879
7	251188.6406	13034.22987	17908.9109	22149.94894	53.95261184	88.96047178
8	199526.2344	15809.05865	20201.38612	25651.94606	51.95422707	91.12551277
9	158489.3125	18972.38525	22655.82346	29550.59624	50.05660112	93.50555676
10	125892.5391	22717.26409	25127.32884	33874.13087	47.88370981	95.14058776
11	100000	26638.06783	27732.20562	38453.37288	46.15285455	96.87061776
12	79432.82031	31290.8953	30338.32322	43583.64354	44.11447824	102.2307187
13	63095.73438	36611.11262	32415.8285	48899.48368	41.52198469	106.8458037
14	50118.72266	42311.92355	34409.26587	54537.11078	39.11899517	114.0909387
15	39810.71875	48497.2058	36189.88073	60511.87023	36.7312605	116.8159867
16	31622.77734	54731.24526	37748.78157	66486.68827	34.59448445	125.3511447
17	25118.86523	61291.00737	39085.14121	72692.74963	32.52556853	128.9412137
18	19952.62305	68023.96226	40064.06813	78945.48117	30.49680587	131.5612597
19	15848.93164	74836.69882	40752.09343	85213.05422	28.5703653	139.6914116
20	12589.25391	81716.91078	41038.84494	91443.09871	26.66614585	150.1966036
21	10000	88544.24284	41071.31058	97606.02181	24.88426173	158.5167636
22	7943.282227	95360.66732	40697.89765	103682.0898	23.11175507	164.8318776
23	6309.573242	102056.6952	39812.33934	109547.2108	21.3107676	171.4169996
24	5011.872559	108372.4874	38727.2942	115084.3141	19.66453008	183.3172205
25	3981.071777	114426.7202	37469.83007	120405.4088	18.13139613	185.4222575
26	3162.277588	120145.1305	36064.85638	125441.3259	16.70857033	187.3272915
27	2511.886475	125581.8706	34674.06364	130280.8386	15.43521435	189.1523255
28	1995.262329	130604.5309	33260.49379	134773.1573	14.28756567	191.0023615
29	1584.893188	135230.5214	31825.81871	138925.0757	13.24327894	192.7323945
30	1258.925415	139645.46	30581.56103	142954.8403	12.35244525	194.4824275
31	1000	143920.3613	29280.39113	146868.6887	11.49979459	196.5674655
32	794.3282471	147818.4205	28410.50861	150523.8933	10.87950498	198.7475035
33	630.9573364	151688.0718	27387.39775	154140.6523	10.23453708	200.7725415
34	501.1872253	155187.1324	26817.11252	157487.1537	9.804173079	202.5675735
35	398.1071777	158699.1844	26288.79261	160861.8406	9.405732344	204.3676095
36	316.2277832	162129.0986	25973.38708	164196.4112	9.101554954	206.3876465
37	251.1886444	165481.3395	25881.37179	167493.042	8.88907902	208.4176835
38	199.5262299	168907.9916	25934.70954	170887.4447	8.729216788	210.4727225
39	158.4893188	172279.8791	26232.73499	174265.6395	8.657817763	212.5127585
40	125.89254	175713.5675	26715.08278	177732.8148	8.644912603	214.5827975
41	100	179246.5847	27368.52771	181323.9489	8.681242109	216.6578365
42	79.43282318	182893.0995	28412.44895	185086.8798	8.830316807	218.6628714
43	63.09573364	186746.8906	29435.84432	189052.559	8.957506925	220.8729124
44	50.11872482	190721.5285	30611.60097	193162.5521	9.118440572	222.9679544
45	39.81071854	194961.7441	31992.37678	197569.2127	9.318936392	232.8781354
46	31.62277603	199409.8595	33513.14219	202206.3865	9.540068866	235.1181824
47	25.11886406	204135.9123	35201.96257	207148.8568	9.78407397	237.4032214
48	19.95262337	209145.1489	37022.45175	212396.6931	10.03839297	240.1782734
49	15.84893227	214469.5389	39024.47499	217991.0382	10.31260781	242.8183204
50	12.58925438	220100.3432	41127.44006	223909.8644	10.58409895	245.6133744
51	10	226144.6747	43348.2977	230261.7832	10.85105813	248.4134234
52	7.943282604	232357.6735	45954.45136	236858.3966	11.18727951	251.4484814
53	6.30957365	239067.7703	48295.71648	243897.2633	11.42100142	254.6135404
54	5.011872292	246267.6979	50722.12102	251436.8958	11.63808622	257.6735973
55	3.981071711	253945.8194	53257.06843	259470.219	11.84431605	260.8586533
56	3.162277699	261908.2675	55694.03116	267764.3847	12.00496263	264.0187123
57	2.511886358	270379.3203	58274.58771	276587.9687	12.16284798	267.2837753
58	1.995262384	278973.7394	60657.75661	285492.0502	12.26698812	270.8038373
59	1.584893227	288201.4081	62927.58355	294991.4107	12.31698718	274.1038983
60	1.258925438	297628.3323	65280.33595	304703.3745	12.37107547	277.4939643
61	1	307541.1686	67480.48024	314857.4052	12.3756812	283.8790813
62	0.794328272	318408.1997	67916.25514	325570.8822	12.0407116	287.8241543
63	0.630957365	328617.0863	70165.6742	336024.4206	12.05269667	291.9092283
64	0.501187265	338876.6394	72345.39256	346512.9616	12.05093712	296.4843153
65	0.398107171	349388.3364	74477.1088	357238.0849	12.03330973	301.4444072
66	0.316227764	359774.1299	76756.5961	367870.9007	12.0433035	306.6845052
67	0.251188636	369893.1215	79435.92252	378326.5615	12.12039194	312.7996142
68	0.199526235	379941.0862	82586.47348	388813.2644	12.26341802	319.4997392
69	0.158489317	389833.7209	86648.90599	399347.4212	12.53149544	327.2948832
70	0.12589255	399708.2412	91965.01522	410151.4867	12.95713729	336.4600552
71	0.100000001	409918.1352	98716.67077	421637.1173	13.54017324	347.1502511
