Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	1000000	473.8224459	162.0536476	500.7685043	18.8813777	53.04480887
2	794328.25	500.7210074	154.0067459	523.869836	17.09632561	63.38999884
3	630957.375	524.2474776	146.9821688	544.4622812	15.6617917	68.79509983
4	501187.2188	546.1577275	140.0543782	563.8293112	14.3827663	71.50514882
5	398107.1563	566.07937	133.5612117	581.6222575	13.27562256	80.0953078
6	316227.7813	584.9821326	127.5976777	598.7363884	12.30476335	82.28034879
7	251188.6406	602.8619064	121.8093868	615.0447178	11.42293058	88.96047178
8	199526.2344	619.8184977	116.5193388	630.675611	10.64674391	91.12551277
9	158489.3125	636.2504241	111.8339389	646.0042043	9.969064332	93.50555676
10	125892.5391	651.773961	107.0608795	660.5083862	9.328146864	95.14058776
11	100000	666.8048462	102.6542051	674.6603507	8.75194089	96.87061776
12	79432.82031	680.9306499	99.47912724	688.1588819	8.311706298	102.2307187
13	63095.73438	694.9400608	95.60844378	701.4860388	7.833460998	106.8458037
14	50118.72266	708.205336	91.72396552	714.1204967	7.379643593	114.0909387
15	39810.71875	720.8333686	87.86456192	726.1686626	6.949672171	116.8159867
16	31622.77734	732.7138156	84.23034667	737.539346	6.557746658	125.3511447
17	25118.86523	744.0360113	80.80266565	748.4107541	6.19805838	128.9412137
18	19952.62305	754.78195	77.72739299	758.773576	5.879589775	131.5612597
19	15848.93164	764.9929669	75.08515892	768.6689928	5.605707856	139.6914116
20	12589.25391	774.7940772	72.91619858	778.2176008	5.376295171	150.1966036
21	10000	784.3348594	71.29366404	787.5683832	5.193740257	158.5167636
22	7943.282227	793.5987258	70.25982008	796.7028178	5.059386467	164.8318776
23	6309.573242	802.8780109	69.53647928	805.8836283	4.949979286	171.4169996
24	5011.872559	812.0887377	69.4498854	815.0530071	4.888045669	183.3172205
25	3981.071777	821.4235305	69.74588725	824.3792242	4.853261204	185.4222575
26	3162.277588	830.9722791	70.38502848	833.9478286	4.841511819	187.3272915
27	2511.886475	840.6872997	71.29114973	843.7046663	4.847144418	189.1523255
28	1995.262329	850.6416121	72.5884138	853.7331141	4.877446018	191.0023615
29	1584.893188	860.8765526	73.97131993	864.0487225	4.911110401	192.7323945
30	1258.925415	871.4278342	75.57027227	874.6984259	4.956293752	194.4824275
31	1000	882.0749072	77.21649549	885.448208	5.002896969	196.5674655
32	794.3282471	893.0225054	78.97309594	896.507638	5.053718879	198.7475035
33	630.9573364	904.10542	80.99790435	907.7264296	5.119404591	200.7725415
34	501.1872253	915.1597171	83.40040959	918.9520858	5.207100327	202.5675735
35	398.1071777	926.3225872	86.10273489	930.3156543	5.310448816	204.3676095
36	316.2277832	937.5535182	89.26104057	941.7930414	5.438529033	206.3876465
37	251.1886444	948.7459172	93.12742297	953.3055818	5.606105502	208.4176835
38	199.5262299	960.0101652	97.97546242	964.9967402	5.827242303	210.4727225
39	158.4893188	971.320222	104.0669716	976.8791677	6.115325571	212.5127585
40	125.89254	982.7963703	111.7913681	989.1339724	6.489402554	214.5827975
41	100	994.8051581	121.4399078	1002.190079	6.959892654	216.6578365
42	79.43282318	1007.205194	134.3664396	1016.128261	7.598690697	218.6628714
43	63.09573364	1020.826932	149.2759775	1031.683548	8.319422764	220.8729124
44	50.11872482	1035.705757	167.0690239	1049.094121	9.163409668	222.9679544
45	39.81071854	1052.526093	188.8634408	1069.336512	10.17279489	232.8781354
46	31.62277603	1071.108354	214.4344108	1092.362222	11.32087426	235.1181824
47	25.11886406	1092.532524	244.9133226	1119.6472	12.63512676	237.4032214
48	19.95262337	1117.098155	280.1936011	1151.701672	14.08060057	240.1782734
49	15.84893227	1144.768953	321.6309902	1189.093121	15.69308604	242.8183204
50	12.58925438	1175.952475	369.53853	1232.648753	17.44512496	245.6133744
51	10	1211.851248	425.582409	1284.40797	19.35044368	248.4134234
52	7.943282604	1251.295585	490.5369983	1344.011603	21.40633555	251.4484814
53	6.30957365	1296.225228	563.8531517	1413.55234	23.50886098	254.6135404
54	5.011872292	1348.543284	649.4417711	1496.77774	25.71489109	257.6735973
55	3.981071711	1409.156216	749.8191277	1596.229923	28.01766807	260.8586533
56	3.162277699	1475.531281	862.2774917	1709.009957	30.3013497	264.0187123
57	2.511886358	1551.689279	994.2591984	1842.902865	32.65009197	267.2837753
58	1.995262384	1635.447067	1140.224916	1993.690038	34.88400161	270.8038373
59	1.584893227	1734.398226	1314.783038	2176.417157	37.16441796	274.1038983
60	1.258925438	1844.926022	1511.113171	2384.788259	39.31968363	277.4939643
61	1	1973.12863	1741.066162	2631.453585	41.42481358	283.8790813
62	0.794328272	2112.598626	2015.519767	2919.827544	43.65285262	287.8241543
63	0.630957365	2298.078552	2306.160772	3255.693864	45.10057615	291.9092283
64	0.501187265	2483.812743	2661.913423	3640.756626	46.98229464	296.4843153
65	0.398107171	2700.718569	3084.884992	4100.048318	48.79888643	301.4444072
66	0.316227764	2948.834729	3581.447944	4639.223602	50.53319345	306.6845052
67	0.251188636	3228.828629	4150.905351	5258.83538	52.12203478	312.7996142
68	0.199526235	3552.481915	4822.485394	5989.698918	53.62279755	319.4997392
69	0.158489317	3924.934635	5610.670033	6847.242518	55.02535329	327.2948832
70	0.12589255	4356.601244	6540.705548	7858.8042	56.33340329	336.4600552
71	0.100000001	4860.148711	7642.41324	9056.904859	57.54591424	347.1502511
