Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	1000000	2219.35897	6616.07976	6978.399934	71.45601092	53.04480887
2	794328.25	3250.227278	7717.02123	8373.553249	67.1603222	63.38999884
3	630957.375	4523.616897	8915.835728	9997.761578	63.0981843	68.79509983
4	501187.2188	5893.425992	10122.33031	11712.98599	59.79116799	71.50514882
5	398107.1563	7543.305248	11438.82393	13702.12199	56.59724018	80.0953078
6	316227.7813	9345.057395	12824.77594	15868.36398	53.9202178	82.28034879
7	251188.6406	11545.88923	14328.86825	18401.73969	51.13889122	88.96047178
8	199526.2344	14053.80533	15797.60308	21144.11756	48.34318684	91.12551277
9	158489.3125	16696.60263	17106.49523	23904.15693	45.6947282	93.50555676
10	125892.5391	19812.92744	18557.32799	27146.39048	43.1257647	95.14058776
11	100000	22970.79736	19613.79365	30205.27161	40.49261389	96.87061776
12	79432.82031	26516.91056	20592.66872	33573.86708	37.83242271	102.2307187
13	63095.73438	30329.87763	21028.29053	36906.50999	34.73431779	106.8458037
14	50118.72266	34170.41847	21235.5943	40231.43005	31.85935362	114.0909387
15	39810.71875	38051.90434	21152.68236	43536.00114	29.06925553	116.8159867
16	31622.77734	41655.79296	20879.87839	46595.86257	26.62222175	125.3511447
17	25118.86523	45139.1604	20446.4888	49554.03824	24.36889301	128.9412137
18	19952.62305	48437.17701	19867.16672	52353.26571	22.30165317	131.5612597
19	15848.93164	51536.47138	19237.51607	55009.90735	20.46957997	139.6914116
20	12589.25391	54470.10705	18547.05033	57541.16473	18.80368875	150.1966036
21	10000	57244.02372	17772.64857	59939.51358	17.24808908	158.5167636
22	7943.282227	59831.07826	17066.59668	62217.57507	15.92060554	164.8318776
23	6309.573242	62250.00964	16352.19195	64361.92883	14.71826134	171.4169996
24	5011.872559	64547.91024	15701.21887	66430.12111	13.6716221	183.3172205
25	3981.071777	66806.52159	15025.87663	68475.45761	12.67581964	185.4222575
26	3162.277588	68822.83998	14355.3458	70304.04864	11.78205499	187.3272915
27	2511.886475	70724.62873	13833.92953	72064.90627	11.06747334	189.1523255
28	1995.262329	72499.89431	13309.00792	73711.35846	10.402131	191.0023615
29	1584.893188	74339.07595	12859.48929	75443.12214	9.814145204	192.7323945
30	1258.925415	75993.48543	12537.68109	77020.79768	9.368472026	194.4824275
31	1000	77623.72931	12238.89487	78582.65648	8.960035169	196.5674655
32	794.3282471	79303.41838	11975.80605	80202.56915	8.587491594	198.7475035
33	630.9573364	80936.55821	11840.19922	81798.02426	8.322756645	200.7725415
34	501.1872253	82526.50799	11803.32315	83366.31789	8.139506429	202.5675735
35	398.1071777	84128.43461	11831.4561	84956.32327	8.005326567	204.3676095
36	316.2277832	85742.08296	11916.03798	86566.1409	7.912024053	206.3876465
37	251.1886444	87359.21254	12065.53929	88188.48708	7.863606279	208.4176835
38	199.5262299	89004.13981	12275.67637	89846.69796	7.852835272	210.4727225
39	158.4893188	90682.29869	12559.40757	91547.90011	7.885245246	212.5127585
40	125.89254	92400.52578	12912.84625	93298.43923	7.95548394	214.5827975
41	100	94183.16602	13323.52576	95120.89728	8.051861387	216.6578365
42	79.43282318	96020.58458	13892.2251	97020.34107	8.232409982	218.6628714
43	63.09573364	97968.61604	14432.10739	99025.93323	8.380172991	220.8729124
44	50.11872482	99989.37599	15016.25164	101110.6479	8.540765989	222.9679544
45	39.81071854	102138.4016	15668.83674	103333.2741	8.721630609	232.8781354
46	31.62277603	104371.1275	16364.11303	105646.1853	8.910732544	235.1181824
47	25.11886406	106748.7768	17111.69705	108111.5698	9.106966817	237.4032214
48	19.95262337	109231.0458	17875.20405	110683.9839	9.293836276	240.1782734
49	15.84893227	111854.7345	18687.8464	113405.1023	9.484942951	242.8183204
50	12.58925438	114598.329	19534.15716	116251.2809	9.673526009	245.6133744
51	10	117492.8236	20407.32158	119251.9282	9.853398911	248.4134234
52	7.943282604	120445.4523	21418.83459	122335.0868	10.08350754	251.4484814
53	6.30957365	123556.9965	22316.16586	125556.1334	10.23806472	254.6135404
54	5.011872292	126839.9458	23257.11415	128954.5083	10.39022312	257.6735973
55	3.981071711	130304.1549	24242.54157	132540.083	10.53914467	260.8586533
56	3.162277699	133782.7844	25228.98089	136140.8641	10.67951383	264.0187123
57	2.511886358	137443.3066	26334.71446	139943.4876	10.84665219	267.2837753
58	1.995262384	141124.4918	27457.95563	143770.8646	11.01022333	270.8038373
59	1.584893227	145051.701	28709.36559	147865.5593	11.19557381	274.1038983
60	1.258925438	149028.5214	30018.12045	152021.6686	11.38843582	277.4939643
61	1	153198.9855	31450.74672	156393.9853	11.60126009	283.8790813
62	0.794328272	157478.7303	33275.72793	160955.9709	11.93126339	287.8241543
63	0.630957365	161940.3956	34967.5987	165672.6431	12.18473668	291.9092283
64	0.501187265	166553.2969	36863.31973	170584.0117	12.48010937	296.4843153
65	0.398107171	171411.6103	39030.71867	175799.1386	12.82763618	301.4444072
66	0.316227764	176410.1883	41437.47148	181211.5299	13.21872682	306.6845052
67	0.251188636	181512.161	44224.83608	186822.1098	13.69312927	312.7996142
68	0.199526235	186843.8345	47452.49421	192775.4074	14.25005914	319.4997392
69	0.158489317	192358.6814	51183.14521	199051.6934	14.90012728	327.2948832
70	0.12589255	198128.1162	55533.60744	205763.7771	15.65772757	336.4600552
71	0.100000001	204208.1228	60629.29109	213018.4695	16.5361283	347.1502511
