Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	1000000	767.8110469	258.5878488	810.1860769	18.61279405	53.04480887
2	794328.25	815.4206464	249.7540636	852.8117745	17.02923028	63.38999884
3	630957.375	859.1982237	236.7834796	891.2283679	15.4074909	68.79509983
4	501187.2188	898.4750293	221.6716866	925.4165089	13.85922761	71.50514882
5	398107.1563	932.0007265	205.7002625	954.4306953	12.44611989	80.0953078
6	316227.7813	961.7998128	189.8141144	980.3510993	11.1640318	82.28034879
7	251188.6406	987.5953386	175.1889408	1003.013319	10.05902566	88.96047178
8	199526.2344	1010.787681	161.8177151	1023.658492	9.095344289	91.12551277
9	158489.3125	1031.609485	149.1779617	1042.339768	8.228332922	93.50555676
10	125892.5391	1050.139103	138.1993382	1059.193652	7.497098699	95.14058776
11	100000	1067.289558	128.3291967	1074.976923	6.856238862	96.87061776
12	79432.82031	1083.204633	118.510739	1089.668331	6.24375591	102.2307187
13	63095.73438	1098.277413	111.8578697	1103.958993	5.815434523	106.8458037
14	50118.72266	1112.359526	105.803031	1117.37997	5.433391244	114.0909387
15	39810.71875	1125.656719	100.5404256	1130.13779	5.103950903	116.8159867
16	31622.77734	1138.279159	95.99412806	1142.319709	4.82050023	125.3511447
17	25118.86523	1150.37639	92.15181473	1154.061435	4.579944242	128.9412137
18	19952.62305	1162.102823	88.99981828	1165.505872	4.37945693	131.5612597
19	15848.93164	1173.468416	86.5635602	1176.656863	4.218911691	139.6914116
20	12589.25391	1184.749388	84.69697439	1187.772996	4.08908196	150.1966036
21	10000	1195.993119	83.44428381	1198.900534	3.991051516	158.5167636
22	7943.282227	1207.163262	82.77423126	1209.997816	3.922586373	164.8318776
23	6309.573242	1218.479264	82.35146384	1221.258974	3.86648084	171.4169996
24	5011.872559	1229.941736	82.32912998	1232.694106	3.829519096	183.3172205
25	3981.071777	1241.627861	82.49421057	1244.365316	3.801165989	185.4222575
26	3162.277588	1253.549884	82.84605138	1256.284514	3.781130951	187.3272915
27	2511.886475	1265.78027	83.30804755	1268.518791	3.765523517	189.1523255
28	1995.262329	1278.151019	83.47818005	1280.874168	3.73677597	191.0023615
29	1584.893188	1290.714668	83.67822748	1293.424293	3.709347412	192.7323945
30	1258.925415	1303.160416	83.63881875	1305.841691	3.672293466	194.4824275
31	1000	1316.100261	83.26429594	1318.731527	3.620045603	196.5674655
32	794.3282471	1328.538889	82.39747853	1331.091628	3.549002894	198.7475035
33	630.9573364	1340.890091	81.40953378	1343.359128	3.474337109	200.7725415
34	501.1872253	1352.314803	80.28613549	1354.695976	3.397628615	202.5675735
35	398.1071777	1363.389136	79.08333159	1365.680822	3.319719555	204.3676095
36	316.2277832	1373.711296	78.17427569	1375.933844	3.257038351	206.3876465
37	251.1886444	1383.166152	77.85034526	1385.355291	3.221445953	208.4176835
38	199.5262299	1391.916842	78.38667616	1394.122292	3.223243439	210.4727225
39	158.4893188	1399.830797	80.35345667	1402.135135	3.285302236	212.5127585
40	125.89254	1407.401454	84.10673022	1409.912336	3.419945514	214.5827975
41	100	1414.83588	89.99162817	1417.694981	3.63943551	216.6578365
42	79.43282318	1422.241156	99.69091965	1425.730754	4.009546401	218.6628714
43	63.09573364	1430.410947	111.0026981	1434.711496	4.43737187	220.8729124
44	50.11872482	1439.803326	125.2868227	1445.244064	4.973158398	222.9679544
45	39.81071854	1450.778271	143.4784658	1457.855843	5.648047933	232.8781354
46	31.62277603	1463.394377	165.2310752	1472.692911	6.441953042	235.1181824
47	25.11886406	1478.769121	191.64235	1491.135441	7.384140032	237.4032214
48	19.95262337	1497.34159	222.3276861	1513.75739	8.445663602	240.1782734
49	15.84893227	1518.747691	258.4341632	1540.578711	9.657103627	242.8183204
50	12.58925438	1543.620163	300.4374458	1572.585727	11.01387962	245.6133744
51	10	1573.425453	349.0850524	1611.684842	12.50919845	248.4134234
52	7.943282604	1606.687485	406.161728	1657.230226	14.18683769	251.4484814
53	6.30957365	1644.260163	469.2584752	1709.910816	15.92831534	254.6135404
54	5.011872292	1689.265632	542.7725731	1774.32253	17.81256623	257.6735973
55	3.981071711	1742.405746	628.0782927	1852.150136	19.82251704	260.8586533
56	3.162277699	1796.86905	723.6371895	1937.108454	21.9356893	264.0187123
57	2.511886358	1858.135292	836.1582845	2037.603357	24.22767873	267.2837753
58	1.995262384	1923.862799	960.8694648	2150.469297	26.53974467	270.8038373
59	1.584893227	1999.562495	1110.098731	2287.043805	29.0377562	274.1038983
60	1.258925438	2082.546977	1279.281426	2444.087331	31.56186315	277.4939643
61	1	2177.86988	1478.219469	2632.156913	34.16652465	283.8790813
62	0.794328272	2281.902253	1717.154583	2855.818228	36.96183186	287.8241543
63	0.630957365	2420.238759	1968.843983	3119.920236	39.12806584	291.9092283
64	0.501187265	2558.320982	2280.711877	3427.339042	41.71661356	296.4843153
65	0.398107171	2720.217792	2651.912927	3798.9771	44.27154237	301.4444072
66	0.316227764	2903.936073	3083.922645	4235.967847	46.72171176	306.6845052
67	0.251188636	3111.763884	3581.12015	4744.206572	49.01145134	312.7996142
68	0.199526235	3351.257449	4166.516209	5347.035049	51.18920716	319.4997392
69	0.158489317	3626.620277	4853.329265	6058.645029	53.2313035	327.2948832
70	0.12589255	3946.64597	5664.751907	6904.015395	55.13498265	336.4600552
71	0.100000001	4321.311189	6626.681736	7911.171925	56.89131368	347.1502511
