Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	1000000	2006.256297	6068.039832	6391.10098	71.70473247	53.04480887
2	794328.25	2974.704186	7022.916045	7626.940066	67.04388883	63.38999884
3	630957.375	4090.766536	8055.737065	9034.891837	63.0781821	68.79509983
4	501187.2188	5353.359706	9160.177323	10609.77421	59.69727581	71.50514882
5	398107.1563	6791.971101	10302.02628	12339.47393	56.60373549	80.0953078
6	316227.7813	8543.611594	11474.58681	14305.9233	53.32980526	82.28034879
7	251188.6406	10521.63761	12731.75386	16516.73134	50.42936201	88.96047178
8	199526.2344	12621.25073	13958.10915	18818.20345	47.87937154	91.12551277
9	158489.3125	14976.12739	15162.79623	21311.84603	45.35486337	93.50555676
10	125892.5391	17749.27669	16370.22716	24145.83112	42.68546655	95.14058776
11	100000	20551.06854	17297.22719	26861.50566	40.08632826	96.87061776
12	79432.82031	23602.9462	18092.3791	29739.4225	37.47126704	102.2307187
13	63095.73438	26907.96806	18465.71658	32634.66614	34.46004036	106.8458037
14	50118.72266	30228.7672	18651.78728	35519.95968	31.67546153	114.0909387
15	39810.71875	33608.74094	18589.62227	38407.31081	28.94780073	116.8159867
16	31622.77734	36775.95982	18373.34359	41110.22957	26.54680594	125.3511447
17	25118.86523	39839.35523	18001.61917	43717.64538	24.31607826	128.9412137
18	19952.62305	42735.4859	17494.69014	46177.76454	22.26279438	131.5612597
19	15848.93164	45463.28073	16912.11838	48507.00612	20.40495521	139.6914116
20	12589.25391	48027.90488	16311.47904	50722.22388	18.75877348	150.1966036
21	10000	50440.91287	15651.88967	52813.51476	17.23919367	158.5167636
22	7943.282227	52714.00044	15012.02115	54809.91354	15.89602191	164.8318776
23	6309.573242	54891.92462	14370.28766	56741.77082	14.67036735	171.4169996
24	5011.872559	56907.722	13734.48622	58541.65128	13.56866434	183.3172205
25	3981.071777	58808.09648	13166.36988	60263.96525	12.61967311	185.4222575
26	3162.277588	60579.69032	12644.06197	61885.14508	11.78940138	187.3272915
27	2511.886475	62290.94906	12081.55567	63451.76375	10.97644126	189.1523255
28	1995.262329	63883.54454	11726.01402	64950.8019	10.40103211	191.0023615
29	1584.893188	65396.07484	11296.8776	66364.64456	9.800862715	192.7323945
30	1258.925415	66896.19449	11053.52863	67803.25459	9.38243884	194.4824275
31	1000	68320.92469	10785.38789	69166.99605	8.970886618	196.5674655
32	794.3282471	69830.31623	10722.819	70648.79271	8.729885242	198.7475035
33	630.9573364	71315.84199	10485.99932	72082.62967	8.364608612	200.7725415
34	501.1872253	72718.63596	10454.05681	73466.23251	8.180811083	202.5675735
35	398.1071777	74143.38906	10474.36331	74879.59955	8.041060788	204.3676095
36	316.2277832	75562.28392	10558.5909	76296.41271	7.954640371	206.3876465
37	251.1886444	76999.20762	10697.96909	77738.82245	7.909816114	208.4176835
38	199.5262299	78454.61644	10908.75646	79209.39217	7.915962335	210.4727225
39	158.4893188	79943.92548	11159.93982	80719.1147	7.946968193	212.5127585
40	125.89254	81461.24477	11486.84108	82267.13753	8.026352582	214.5827975
41	100	83049.02754	11873.46912	83893.50537	8.136405127	216.6578365
42	79.43282318	84693.20165	12384.33044	85593.86687	8.319161665	218.6628714
43	63.09573364	86434.35904	12872.83664	87387.68989	8.47090743	220.8729124
44	50.11872482	88239.90073	13404.33118	89252.20543	8.637640393	222.9679544
45	39.81071854	90165.56567	13990.08472	91244.46122	8.819682256	232.8781354
46	31.62277603	92167.78804	14611.2707	93318.75687	9.008081868	235.1181824
47	25.11886406	94294.59171	15271.459	95523.23008	9.199447988	237.4032214
48	19.95262337	96512.64729	15951.79813	97822.03714	9.385110539	240.1782734
49	15.84893227	98854.11842	16673.71273	100250.4335	9.57395967	242.8183204
50	12.58925438	101304.3847	17409.71117	102789.4762	9.751337246	245.6133744
51	10	103878.924	18181.17141	105457.9814	9.927508357	248.4134234
52	7.943282604	106516.9371	19050.61956	108207.1347	10.14017271	251.4484814
53	6.30957365	109280.03	19842.01193	111066.7835	10.29109985	254.6135404
54	5.011872292	112202.7768	20668.7859	114090.5861	10.43740291	257.6735973
55	3.981071711	115267.6693	21544.94261	117263.8911	10.58712145	260.8586533
56	3.162277699	118348.5412	22442.00219	120457.5472	10.73730317	264.0187123
57	2.511886358	121611.4651	23422.59405	123846.5436	10.90177949	267.2837753
58	1.995262384	124862.5207	24422.08353	127228.4844	11.06687017	270.8038373
59	1.584893227	128335.0325	25542.62393	130852.2305	11.25652716	274.1038983
60	1.258925438	131856.1328	26715.66746	134535.3732	11.45377412	277.4939643
61	1	135547.9187	28022.62289	138414.2538	11.68054285	283.8790813
62	0.794328272	139381.4232	29546.68371	142478.727	11.96862956	287.8241543
63	0.630957365	143308.8013	31154.45224	146656.1026	12.26491307	291.9092283
64	0.501187265	147391.2139	32866.61213	151011.2053	12.5706639	296.4843153
65	0.398107171	151675.7275	34887.74032	155636.3734	12.95359794	301.4444072
66	0.316227764	156086.8385	37129.48686	160442.2013	13.38067012	306.6845052
67	0.251188636	160588.4079	39722.21311	165428.2049	13.8934776	312.7996142
68	0.199526235	165296.639	42743.09482	170733.5673	14.49820571	319.4997392
69	0.158489317	170163.7785	46251.29888	176337.4441	15.20590219	327.2948832
70	0.12589255	175273.3051	50337.61924	182358.4585	16.02380167	336.4600552
71	0.100000001	180648.3831	55130.08742	188873.4096	16.9710869	347.1502511
