Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	1000000	3995.201438	9093.670838	9932.597034	66.28225775	53.04480887
2	794328.25	5347.934311	10516.69731	11798.36106	63.04582506	63.38999884
3	630957.375	6930.570961	12041.14041	13893.23131	60.07637534	68.79509983
4	501187.2188	8758.830945	13766.59483	16316.74761	57.53393105	71.50514882
5	398107.1563	10829.82238	15614.39903	19002.48694	55.25562783	80.0953078
6	316227.7813	13294.33667	17701.14986	22137.52682	53.09185064	82.28034879
7	251188.6406	15956.69453	19930.90263	25531.48997	51.31921168	88.96047178
8	199526.2344	19139.57806	22251.6897	29350.6583	49.29984389	91.12551277
9	158489.3125	23072.57572	24542.36375	33684.88339	46.76805683	93.50555676
10	125892.5391	27503.73806	27131.52161	38633.85914	44.60966413	95.14058776
11	100000	32163.72181	29233.58369	43463.86334	42.2676771	96.87061776
12	79432.82031	37369.21851	31286.88006	48737.33021	39.93730501	102.2307187
13	63095.73438	43055.14143	32599.04837	54004.10316	37.13105604	106.8458037
14	50118.72266	49057.32747	33691.02109	59512.2364	34.48004837	114.0909387
15	39810.71875	55326.20516	34388.55521	65142.62588	31.86343036	116.8159867
16	31622.77734	61275.1131	34845.2309	70489.92554	29.62552899	125.3511447
17	25118.86523	67307.88848	35025.36229	75875.73957	27.49135503	128.9412137
18	19952.62305	73211.74664	34918.42792	81112.61588	25.49886263	131.5612597
19	15848.93164	78882.80406	34577.55719	86128.41713	23.66980356	139.6914116
20	12589.25391	84477.71228	34067.21943	91088.19524	21.9626792	150.1966036
21	10000	89915.17281	33364.48474	95905.82435	20.35818962	158.5167636
22	7943.282227	95072.2842	32701.68465	100539.2431	18.98150278	164.8318776
23	6309.573242	100107.2534	31606.38612	104978.216	17.52222147	171.4169996
24	5011.872559	104861.7523	30504.22616	109208.4928	16.21968446	183.3172205
25	3981.071777	109380.3114	29366.72329	113253.949	15.02851723	185.4222575
26	3162.277588	113682.6512	28264.82596	117143.6963	13.96229834	187.3272915
27	2511.886475	117731.7468	27210.36001	120835.2924	13.01378855	189.1523255
28	1995.262329	121538.7549	26234.59718	124337.9388	12.18062751	191.0023615
29	1584.893188	125104.1488	25199.60042	127616.8794	11.388636	192.7323945
30	1258.925415	128579.9405	24296.76333	130855.3927	10.70057281	194.4824275
31	1000	131943.3981	23713.95098	134057.4943	10.18888939	196.5674655
32	794.3282471	135169.3532	23253.2105	137154.8973	9.76106172	198.7475035
33	630.9573364	138320.2079	22737.58901	140176.5953	9.335006771	200.7725415
34	501.1872253	141247.8635	22377.50348	143009.4808	9.002389962	202.5675735
35	398.1071777	144277.3192	22196.0306	145974.6848	8.745976035	204.3676095
36	316.2277832	147210.2801	22165.59115	148869.6746	8.562755884	206.3876465
37	251.1886444	150151.8513	22273.4948	151794.8847	8.437713439	208.4176835
38	199.5262299	153171.1901	22509.61601	154816.3308	8.360189182	210.4727225
39	158.4893188	156214.8907	22890.53795	157883.0859	8.336358762	212.5127585
40	125.89254	159281.9762	23385.17993	160989.486	8.352280533	214.5827975
41	100	162492.5199	24005.23775	164256.1124	8.403599167	216.6578365
42	79.43282318	165777.5464	24947.7425	167644.2207	8.558180073	218.6628714
43	63.09573364	169247.5355	25796.67488	171202.21	8.666310507	220.8729124
44	50.11872482	172839.8315	26761.19484	174899.3107	8.801351681	222.9679544
45	39.81071854	176644.7625	27854.53284	178827.4227	8.96099755	232.8781354
46	31.62277603	180582.0467	29002.66675	182896.2282	9.124161241	235.1181824
47	25.11886406	184762.1607	30279.62624	187226.8993	9.307145972	237.4032214
48	19.95262337	189116.7649	31604.8819	191739.4569	9.487500519	240.1782734
49	15.84893227	193712.143	33033.03177	196508.4617	9.677355359	242.8183204
50	12.58925438	198530.0161	34520.01605	201508.8058	9.86386193	245.6133744
51	10	203602.9816	36100.53465	206778.6805	10.05453073	248.4134234
52	7.943282604	208780.2865	38032.6071	212216.1333	10.32411947	251.4484814
53	6.30957365	214271.3327	39664.13655	217911.5595	10.48740769	254.6135404
54	5.011872292	220093.3383	41382.21306	223949.9166	10.64850078	257.6735973
55	3.981071711	226243.5047	43171.77161	230325.6939	10.80330241	260.8586533
56	3.162277699	232501.7974	45040.11263	236824.1912	10.96350779	264.0187123
57	2.511886358	239123.3855	47053.14529	243708.8263	11.13206799	267.2837753
58	1.995262384	245822.6744	49052.78625	250669.031	11.28488595	270.8038373
59	1.584893227	253027.3923	51172.52539	258150.1281	11.43334321	274.1038983
60	1.258925438	260363.9896	53297.2185	265763.0535	11.56877966	277.4939643
61	1	268086.9246	55508.67707	273773.2864	11.69806214	283.8790813
62	0.794328272	275823.8212	58566.64823	281973.1063	11.98777358	287.8241543
63	0.630957365	283987.971	60724.56888	290407.715	12.06967886	291.9092283
64	0.501187265	292681.7401	61454.83845	299064.0368	11.85821787	296.4843153
65	0.398107171	301018.3122	64329.6005	307815.4021	12.06302931	301.4444072
66	0.316227764	309325.5067	67446.30343	316593.2295	12.30043074	306.6845052
67	0.251188636	317495.6241	71198.43038	325380.835	12.63948202	312.7996142
68	0.199526235	325765.7863	75759.21528	334458.9754	13.09184803	319.4997392
69	0.158489317	334138.3344	81315.17536	343890.3666	13.67750481	327.2948832
70	0.12589255	342826.4622	88123.6412	353971.4103	14.4157982	336.4600552
71	0.100000001	351975.3655	96368.40228	364929.482	15.31193931	347.1502511
