Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	1000000	379.0915778	117.8977972	435.3592093	15.71222202	53.04480887
2	794328.25	403.8326294	111.5650277	447.948106	14.4217723	63.38999884
3	630957.375	428.0491453	105.6763473	460.3428364	13.27117436	68.79509983
4	501187.2188	452.2202721	100.4284215	473.0047016	12.25835276	71.50514882
5	398107.1563	475.9576476	96.71750574	485.6850402	11.48645482	80.0953078
6	316227.7813	489.5205738	93.65525647	498.3991364	10.83096504	82.28034879
7	251188.6406	502.7023873	90.39009085	510.764191	10.19333769	88.96047178
8	199526.2344	515.4451889	87.51343167	522.8215216	9.635917834	91.12551277
9	158489.3125	528.043572	84.59671085	534.7771661	9.101886676	93.50555676
10	125892.5391	540.3492961	81.53713107	546.4665273	8.581026866	95.14058776
11	100000	552.0517295	78.89631512	557.6609549	8.133334948	96.87061776
12	79432.82031	563.4772405	76.68978359	568.6720702	7.750389027	102.2307187
13	63095.73438	574.6109451	74.02251383	579.3591898	7.34052773	106.8458037
14	50118.72266	585.1890176	71.20964665	589.5057252	6.93801612	114.0909387
15	39810.71875	595.1501551	68.29720707	599.0561039	6.546413134	116.8159867
16	31622.77734	604.4737917	65.46973756	608.0089237	6.181532057	125.3511447
17	25118.86523	613.2867164	62.79150341	616.4927976	5.84587162	128.9412137
18	19952.62305	621.5840361	60.3985434	624.5115675	5.549935935	131.5612597
19	15848.93164	629.4933815	58.39200728	632.1958113	5.299609421	139.6914116
20	12589.25391	637.0474338	56.86045345	639.5799747	5.100489389	150.1966036
21	10000	644.4465914	55.74785187	646.8533312	4.944063542	158.5167636
22	7943.282227	651.7399177	55.1157427	654.0662546	4.833835541	164.8318776
23	6309.573242	659.011268	54.76679092	661.2830353	4.750619732	171.4169996
24	5011.872559	666.3654373	54.86566772	668.6203239	4.706871305	183.3172205
25	3981.071777	673.836875	55.23625204	676.0970179	4.686214147	185.4222575
26	3162.277588	681.4427096	55.86668164	683.7289321	4.686795316	187.3272915
27	2511.886475	689.2342485	56.65884871	691.5591619	4.699461515	189.1523255
28	1995.262329	697.2468548	57.60613285	699.6225004	4.723017347	191.0023615
29	1584.893188	705.4297544	58.66669514	707.8650433	4.754033407	192.7323945
30	1258.925415	713.7025608	59.91242656	716.2128484	4.798497167	194.4824275
31	1000	722.3011033	61.2462724	724.8930885	4.846702916	196.5674655
32	794.3282471	730.9058016	62.42902747	733.5670892	4.881968765	198.7475035
33	630.9573364	739.6539156	64.10731174	742.4268733	4.953562897	200.7725415
34	501.1872253	748.1013945	65.94287506	751.0021034	5.037429821	202.5675735
35	398.1071777	756.7016237	68.18465428	759.7673949	5.148886528	204.3676095
36	316.2277832	765.3084996	70.88710962	768.5844663	5.291952647	206.3876465
37	251.1886444	773.8283085	74.3348663	777.3904575	5.487064201	208.4176835
38	199.5262299	782.4116971	78.70123577	786.3599355	5.743948126	210.4727225
39	158.4893188	790.9915388	84.26806822	795.467612	6.081053549	212.5127585
40	125.89254	799.8177751	91.37830438	805.0207872	6.517719874	214.5827975
41	100	809.0671146	100.3574663	815.2675738	7.070906729	216.6578365
42	79.43282318	818.7889839	112.2976841	826.4539733	7.809447391	218.6628714
43	63.09573364	829.627487	126.0607154	839.1502078	8.639922724	220.8729124
44	50.11872482	841.6758795	142.5357385	853.659606	9.611708151	222.9679544
45	39.81071854	855.4695916	162.575149	870.7806275	10.76028945	232.8781354
46	31.62277603	870.8679381	185.9495343	890.4988461	12.05291843	235.1181824
47	25.11886406	888.8130687	213.7831376	914.1618572	13.52425566	237.4032214
48	19.95262337	909.4113138	245.8710063	942.0623596	15.12894887	240.1782734
49	15.84893227	932.6389668	283.5257964	974.7832168	16.90947148	242.8183204
50	12.58925438	958.9373245	327.1201643	1013.197115	18.83593482	245.6133744
51	10	989.3352664	377.9172361	1059.058878	20.90641035	248.4134234
52	7.943282604	1022.805425	436.6955564	1112.130364	23.12047514	251.4484814
53	6.30957365	1061.027584	503.2922984	1174.343507	25.37705362	254.6135404
54	5.011872292	1105.627813	581.1839312	1249.074706	27.72909359	257.6735973
55	3.981071711	1157.699552	671.8450448	1338.523073	30.12777798	260.8586533
56	3.162277699	1215.050066	774.5180161	1440.911107	32.51494892	264.0187123
57	2.511886358	1281.099204	894.3807051	1562.412242	34.9202569	267.2837753
58	1.995262384	1354.322378	1027.017332	1699.692238	37.17397358	270.8038373
59	1.584893227	1441.637311	1185.72242	1866.616134	39.43672142	274.1038983
60	1.258925438	1539.594645	1364.275415	2057.085093	41.54499911	277.4939643
61	1	1653.738553	1573.68506	2282.835051	43.57911837	283.8790813
62	0.794328272	1781.268408	1821.878672	2547.971553	45.64574056	287.8241543
63	0.630957365	1931.063184	2101.523905	2854.016072	47.420498	291.9092283
64	0.501187265	2115.312445	2414.200677	3209.814893	48.77529392	296.4843153
65	0.398107171	2313.767398	2800.281586	3632.505545	50.43435755	301.4444072
66	0.316227764	2543.860768	3255.218847	4131.304557	51.99338737	306.6845052
67	0.251188636	2805.715029	3775.012951	4703.483773	53.37904246	312.7996142
68	0.199526235	3110.052677	4385.454326	5376.303312	54.65670365	319.4997392
69	0.158489317	3462.236799	5098.706243	6163.10709	55.82183977	327.2948832
70	0.12589255	3871.718251	5937.382549	7088.209488	56.89196047	336.4600552
71	0.100000001	4348.699951	6925.905398	8177.979998	57.87573949	347.1502511
