Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	1000000	4834.995185	8184.45057	9505.914452	59.42736883	53.04480887
2	794328.25	6144.206087	9327.066251	11168.94952	56.62510073	63.38999884
3	630957.375	7612.640391	10505.82766	12974.00126	54.07249245	68.79509983
4	501187.2188	9311.607283	11783.40826	15018.47996	51.68313759	71.50514882
5	398107.1563	11193.23144	13063.19766	17202.77778	49.40830243	80.0953078
6	316227.7813	13413.36236	14547.06921	19787.25631	47.32189033	82.28034879
7	251188.6406	15939.39018	15983.9589	22573.23861	45.07999154	88.96047178
8	199526.2344	18714.58953	17361.31533	25527.45838	42.85173614	91.12551277
9	158489.3125	21959.65064	18657.71395	28815.56083	40.35243301	93.50555676
10	125892.5391	25193.90359	19819.30016	32055.2248	38.19108468	95.14058776
11	100000	29079.01785	20881.3722	35799.73441	35.68177577	96.87061776
12	79432.82031	32605.88848	21449.05088	39028.26856	33.33801955	102.2307187
13	63095.73438	36542.86761	21571.56149	42434.814	30.55371018	106.8458037
14	50118.72266	40429.01192	21482.28316	45782.02152	27.9843048	114.0909387
15	39810.71875	44364.7557	21095.61713	49124.90825	25.43127285	116.8159867
16	31622.77734	47885.05723	20611.26002	52132.54977	23.28858993	125.3511447
17	25118.86523	51263.995	20000.97842	55027.59599	21.31356383	128.9412137
18	19952.62305	54481.55538	19266.01305	57787.70747	19.47484237	131.5612597
19	15848.93164	57412.35439	18471.25591	60310.57728	17.834522	139.6914116
20	12589.25391	60189.36409	17621.3243	62715.79243	16.31817068	150.1966036
21	10000	62801.82356	16835.42069	65019.23125	15.00657353	158.5167636
22	7943.282227	65201.63472	16001.60762	67136.46265	13.78885287	164.8318776
23	6309.573242	67378.5491	15201.1398	69072.01698	12.7135365	171.4169996
24	5011.872559	69500.33556	14467.28886	70990.13375	11.75884868	183.3172205
25	3981.071777	71415.14853	13961.25625	72767.02629	11.06149168	185.4222575
26	3162.277588	73241.73011	13359.63658	74450.19086	10.33737335	187.3272915
27	2511.886475	74975.61685	12823.38033	76064.32939	9.705615743	189.1523255
28	1995.262329	76675.55839	12363.74942	77665.97424	9.159961014	191.0023615
29	1584.893188	78292.85998	12010.00644	79208.66227	8.721104333	192.7323945
30	1258.925415	79847.34024	11728.56591	80704.13249	8.356270345	194.4824275
31	1000	81411.56029	11573.73609	82230.12535	8.091139409	196.5674655
32	794.3282471	82944.09687	11330.98774	83714.48195	7.779019855	198.7475035
33	630.9573364	84466.14186	11245.02909	85211.38304	7.583230824	200.7725415
34	501.1872253	85974.63037	11241.05276	86706.39154	7.449080465	202.5675735
35	398.1071777	87483.34141	11334.75172	88214.57714	7.382383658	204.3676095
36	316.2277832	89003.8548	11509.47316	89744.93937	7.368275209	206.3876465
37	251.1886444	90569.36725	11750.26239	91328.41261	7.39213333	208.4176835
38	199.5262299	92157.07256	12061.37836	92943.00873	7.456403739	210.4727225
39	158.4893188	93818.3653	12459.15935	94642.04308	7.564665557	212.5127585
40	125.89254	95523.78234	12915.07977	96392.90575	7.699857261	214.5827975
41	100	97341.02157	13428.57621	98262.91844	7.854600472	216.6578365
42	79.43282318	99217.60341	14084.15648	100212.2562	8.07928317	218.6628714
43	63.09573364	101231.5221	14697.67839	102292.9265	8.26097896	220.8729124
44	50.11872482	103330.5857	15339.31036	104462.9331	8.443829246	222.9679544
45	39.81071854	105574.8456	16033.31533	106785.3699	8.635343703	232.8781354
46	31.62277603	107904.3255	16743.71806	109195.6755	8.820350215	235.1181824
47	25.11886406	110393.7965	17485.06453	111769.9324	9.000204985	237.4032214
48	19.95262337	112979.1469	18224.43026	114439.5801	9.163329272	240.1782734
49	15.84893227	115702.0088	18996.12614	117251.0454	9.323723878	242.8183204
50	12.58925438	118542.6806	19763.70885	120178.9138	9.465423815	245.6133744
51	10	121526.2768	20539.69286	123249.807	9.593152803	248.4134234
52	7.943282604	124544.4031	21428.87928	126374.4642	9.762617116	251.4484814
53	6.30957365	127710.5409	22177.06941	129621.7754	9.85123582	254.6135404
54	5.011872292	131025.2644	22913.86386	133013.7778	9.919644453	257.6735973
55	3.981071711	134476.2813	23671.49399	136543.802	9.983345333	260.8586533
56	3.162277699	137929.4041	24410.68174	140072.845	10.03625712	264.0187123
57	2.511886358	141537.5315	25193.40104	143762.2353	10.09283013	267.2837753
58	1.995262384	145058.6417	25973.71707	147365.6795	10.15161242	270.8038373
59	1.584893227	148777.3299	26826.09428	151176.497	10.22119718	274.1038983
60	1.258925438	152437.6674	27729.58498	154939.2537	10.3098111	277.4939643
61	1	156174.8125	28751.79869	158799.3639	10.43135596	283.8790813
62	0.794328272	159907.2021	30104.80091	162716.3555	10.6619476	287.8241543
63	0.630957365	163612.342	31496.13402	166616.3405	10.89640816	291.9092283
64	0.501187265	167265.5365	33217.89134	170532.0733	11.2324387	296.4843153
65	0.398107171	170988.1062	35447.464	174623.7532	11.71205795	301.4444072
66	0.316227764	174726.2153	38186.91524	178850.4706	12.32830773	306.6845052
67	0.251188636	178453.2455	41728.35408	183267.063	13.16119922	312.7996142
68	0.199526235	182357.8417	46126.24904	188101.072	14.19486814	319.4997392
69	0.158489317	186590.8841	51486.59616	193564.0142	15.42594182	327.2948832
70	0.12589255	191240.0056	57947.42433	199826.5341	16.85727576	336.4600552
71	0.100000001	196471.946	65578.76093	207127.4957	18.45807173	347.1502511
