Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	1000000	5249.572282	7769.145287	9376.44003	55.95330422	53.04480887
2	794328.25	6446.822944	8749.839041	10868.35817	53.61745988	63.38999884
3	630957.375	7851.488661	9837.990282	12586.9745	51.40738461	68.79509983
4	501187.2188	9477.354682	10961.93055	14490.83066	49.15429508	71.50514882
5	398107.1563	11379.83082	12078.73014	16595.06768	46.70650449	80.0953078
6	316227.7813	13541.61882	13253.37463	18948.01782	44.38367073	82.28034879
7	251188.6406	15894.08078	14366.01181	21424.38096	42.10914314	88.96047178
8	199526.2344	18593.82504	15447.72218	24173.58993	39.71975198	91.12551277
9	158489.3125	21465.5417	16260.89567	26929.28162	37.1451971	93.50555676
10	125892.5391	24576.82382	17035.20491	29903.48601	34.72741764	95.14058776
11	100000	27531.94658	17488.32083	32616.70504	32.42375494	96.87061776
12	79432.82031	30618.19666	17617.23166	35324.79042	29.9154496	102.2307187
13	63095.73438	33783.68578	17357.67682	37981.92161	27.1935877	106.8458037
14	50118.72266	36787.45712	16952.49398	40505.60521	24.7413213	114.0909387
15	39810.71875	39699.359	16403.48027	42954.78169	22.45005046	116.8159867
16	31622.77734	42258.65451	15882.96079	45144.90364	20.59878446	125.3511447
17	25118.86523	44683.29496	15327.65184	47239.1126	18.93343868	128.9412137
18	19952.62305	46958.2943	14786.11954	49231.19676	17.47805218	131.5612597
19	15848.93164	49107.98848	14297.46582	51146.96532	16.23256937	139.6914116
20	12589.25391	51172.09633	13865.78336	53017.38763	15.16102975	150.1966036
21	10000	53205.57597	13416.39865	54871.05855	14.15274471	158.5167636
22	7943.282227	55116.69364	12996.68477	56628.29445	13.26814707	164.8318776
23	6309.573242	57029.25472	12532.5767	58390.0794	12.39413655	171.4169996
24	5011.872559	58808.45201	12106.6356	60041.69096	11.63271161	183.3172205
25	3981.071777	60478.7216	11651.07537	61590.77304	10.90430185	185.4222575
26	3162.277588	62081.78208	11180.49359	63080.51287	10.20913422	187.3272915
27	2511.886475	63669.81343	10801.37684	64579.52372	9.628372864	189.1523255
28	1995.262329	65090.01476	10428.55136	65920.13884	9.102420343	191.0023615
29	1584.893188	66400.84161	10178.17947	67176.38799	8.714689264	192.7323945
30	1258.925415	67867.46085	9962.833933	68594.82709	8.351279661	194.4824275
31	1000	69228.07594	9875.20845	69928.86558	8.118327741	196.5674655
32	794.3282471	70375.37934	9764.530397	71049.56066	7.899312686	198.7475035
33	630.9573364	71677.50117	9705.673205	72331.62701	7.711378201	200.7725415
34	501.1872253	73010.7913	9616.721867	73641.4081	7.503601456	202.5675735
35	398.1071777	74289.88199	9734.679698	74924.96616	7.465299615	204.3676095
36	316.2277832	75596.10213	9929.539653	76245.43537	7.482956553	206.3876465
37	251.1886444	76946.71367	10179.23405	77617.09574	7.535866754	208.4176835
38	199.5262299	78352.82105	10493.14206	79052.32822	7.62776223	210.4727225
39	158.4893188	79797.66403	10867.22834	80534.24015	7.755105859	212.5127585
40	125.89254	81318.07866	11289.01224	82097.93977	7.903592099	214.5827975
41	100	82928.55426	11746.24579	83756.30963	8.061914519	216.6578365
42	79.43282318	84601.8501	12322.30063	85494.51522	8.286886519	218.6628714
43	63.09573364	86398.92587	12844.37678	87348.45394	8.45586673	220.8729124
44	50.11872482	88265.97349	13383.72968	89274.89175	8.62205543	222.9679544
45	39.81071854	90256.57006	13946.89605	91327.7852	8.784153822	232.8781354
46	31.62277603	92321.93469	14511.77491	93455.50404	8.933038323	235.1181824
47	25.11886406	94509.46119	15078.45927	95704.74486	9.064825095	237.4032214
48	19.95262337	96774.6642	15633.96602	98029.36562	9.176858607	240.1782734
49	15.84893227	99146.06829	16186.35533	100458.653	9.272175185	242.8183204
50	12.58925438	101596.5126	16725.6345	102964.0628	9.348636815	245.6133744
51	10	104155.581	17243.20462	105573.2597	9.400192755	248.4134234
52	7.943282604	106726.0912	17834.77645	108205.997	9.486919805	251.4484814
53	6.30957365	109391.0485	18286.75205	110909.0023	9.49030317	254.6135404
54	5.011872292	112144.7347	18734.56063	113698.8359	9.484079688	257.6735973
55	3.981071711	114979.8835	19168.14444	116566.6821	9.464664238	260.8586533
56	3.162277699	117799.0563	19575.41917	119414.466	9.434987165	264.0187123
57	2.511886358	120686.9824	19993.10621	122331.8112	9.406240698	267.2837753
58	1.995262384	123494.4431	20418.88516	125171.1163	9.388490096	270.8038373
59	1.584893227	126406.2636	20879.1104	128119.01	9.379126342	274.1038983
60	1.258925438	129246.7706	21388.42906	131004.5519	9.396446698	277.4939643
61	1	132097.2211	21978.00369	133913.0631	9.446200485	283.8790813
62	0.794328272	134919.6296	22773.16729	136828.0805	9.580685551	287.8241543
63	0.630957365	137631.4423	23701.53218	139657.354	9.771075937	291.9092283
64	0.501187265	140240.3024	24933.56252	142439.5485	10.08137153	296.4843153
65	0.398107171	142828.1947	26611.40055	145286.1309	10.5541933	301.4444072
66	0.316227764	145362.711	28797.18962	148187.7048	11.20553664	306.6845052
67	0.251188636	147807.9066	31727.80025	151174.8344	12.11502	312.7996142
68	0.199526235	150381.7087	35478.89092	154510.2262	13.27479691	319.4997392
69	0.158489317	153152.9122	40174.61211	158334.5003	14.69849412	327.2948832
70	0.12589255	156232.2427	45962.98712	162853.0314	16.39370123	336.4600552
71	0.100000001	159765.5559	52872.08728	168286.9289	18.31121064	347.1502511
