Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	1000000	4881.444389	8940.283123	10186.12594	61.36521385	53.04480887
2	794328.25	6198.891398	10258.6029	11986.04139	58.85699553	63.38999884
3	630957.375	7711.743875	11695.28457	14008.94981	56.59957468	68.79509983
4	501187.2188	9552.558158	13283.76011	16361.83517	54.27950172	71.50514882
5	398107.1563	11596.04666	15051.27644	19000.24264	52.388046	80.0953078
6	316227.7813	14097.28545	16838.41164	21960.54561	50.06359568	82.28034879
7	251188.6406	16868.33414	18736.08336	25210.74208	48.00288992	88.96047178
8	199526.2344	19924.37497	20752.15389	28768.60457	46.16582447	91.12551277
9	158489.3125	23726.06611	22670.70884	32815.96033	43.69695487	93.50555676
10	125892.5391	27851.10407	24641.96239	37187.50204	41.50160048	95.14058776
11	100000	32305.1179	26099.55539	41530.80103	38.93501355	96.87061776
12	79432.82031	37068.58184	27432.13541	46115.09311	36.50282422	102.2307187
13	63095.73438	42259.8554	28030.14745	50710.79317	33.55554968	106.8458037
14	50118.72266	47445.07007	28294.2223	55241.268	30.81005315	114.0909387
15	39810.71875	52751.92418	28156.14537	59795.76931	28.09090602	116.8159867
16	31622.77734	57705.2696	27824.09019	64063.07935	25.74224437	125.3511447
17	25118.86523	62459.70961	27168.33582	68112.65518	23.50777682	128.9412137
18	19952.62305	66934.86104	26303.6331	71917.70809	21.45351632	131.5612597
19	15848.93164	71121.95112	25313.70043	75492.48546	19.59164385	139.6914116
20	12589.25391	75103.37926	24298.8172	78936.36737	17.92837907	150.1966036
21	10000	78721.9671	23158.84811	82057.78665	16.39310962	158.5167636
22	7943.282227	82007.77109	22307.74101	84987.70398	15.2173853	164.8318776
23	6309.573242	85201.37987	21023.02652	87756.72496	13.86058981	171.4169996
24	5011.872559	88117.72036	19901.39337	90337.13577	12.72673361	183.3172205
25	3981.071777	90842.20071	18864.67171	92780.28491	11.73153955	185.4222575
26	3162.277588	93343.13036	17906.55097	95045.17112	10.85944974	187.3272915
27	2511.886475	95665.86503	17103.37748	97182.73125	10.13638809	189.1523255
28	1995.262329	97862.79791	16380.12878	99224.16961	9.502000632	191.0023615
29	1584.893188	100003.7545	15850.61805	101252.1259	9.006471771	192.7323945
30	1258.925415	102076.878	15423.73432	103235.5588	8.592349163	194.4824275
31	1000	104109.204	14984.95944	105182.1058	8.190615355	196.5674655
32	794.3282471	106035.2753	14730.83424	107053.6178	7.909130855	198.7475035
33	630.9573364	108018.3409	14551.35733	108994.0547	7.672236414	200.7725415
34	501.1872253	109940.742	14497.5993	110892.5026	7.51210263	202.5675735
35	398.1071777	111877.2715	14562.54879	112821.0605	7.416230655	204.3676095
36	316.2277832	113831.5461	14712.40129	114778.3762	7.364488987	206.3876465
37	251.1886444	115833.3864	14967.7395	116796.4324	7.362837803	208.4176835
38	199.5262299	117841.9713	15286.59701	118829.3324	7.39120063	210.4727225
39	158.4893188	119924.1162	15722.47063	120950.3606	7.469078121	212.5127585
40	125.89254	122084.1463	16245.90985	123160.336	7.579898061	214.5827975
41	100	124333.2044	16838.21343	125468.2077	7.712537412	216.6578365
42	79.43282318	126659.4469	17634.3097	127881.1338	7.926120896	218.6628714
43	63.09573364	129159.4413	18372.57653	130459.6215	8.095854554	220.8729124
44	50.11872482	131757.913	19160.02573	133143.7352	8.2738651	222.9679544
45	39.81071854	134544.387	20022.48031	136026.0703	8.464459848	232.8781354
46	31.62277603	137426.9834	20923.01373	139010.6048	8.656702914	235.1181824
47	25.11886406	140512.3	21870.95085	142204.2368	8.84718205	237.4032214
48	19.95262337	143726.0555	22833.89846	145528.5743	9.027192113	240.1782734
49	15.84893227	147119.7165	23833.60993	149037.7535	9.202055079	242.8183204
50	12.58925438	150657.2205	24852.68694	152693.3336	9.367254638	245.6133744
51	10	154398.8366	25889.97044	156554.4357	9.518938267	248.4134234
52	7.943282604	158191.1854	27100.11263	160495.6923	9.721112671	251.4484814
53	6.30957365	162169.0486	28112.38221	164587.6859	9.834620567	254.6135404
54	5.011872292	166364.8023	29139.12551	168897.4128	9.934694682	257.6735973
55	3.981071711	170763.3028	30190.17081	173411.5106	10.02602851	260.8586533
56	3.162277699	175140.0852	31205.64376	177898.4025	10.1026771	264.0187123
57	2.511886358	179770.8671	32330.91917	182655.0109	10.19537987	267.2837753
58	1.995262384	184315.4685	33403.43283	187317.8616	10.27220325	270.8038373
59	1.584893227	189144.5939	34582.99147	192280.162	10.36144826	274.1038983
60	1.258925438	193940.7919	35801.01404	197217.5027	10.45892635	277.4939643
61	1	198870.4666	37166.69433	202313.6813	10.58583045	283.8790813
62	0.794328272	203733.235	39132.69765	207457.4633	10.87284233	287.8241543
63	0.630957365	208734.901	40789.51891	212682.9653	11.05700507	291.9092283
64	0.501187265	213716.861	42785.75662	217957.6052	11.32085794	296.4843153
65	0.398107171	218789.4717	45295.45079	223428.9837	11.69656716	301.4444072
66	0.316227764	223853.4463	48340.71213	229013.5146	12.18578858	306.6845052
67	0.251188636	228830.8216	52243.41474	234718.809	12.86053959	312.7996142
68	0.199526235	233976.7872	57143.19098	240853.651	13.72445195	319.4997392
69	0.158489317	239359.0009	63176.75036	247556.1211	14.78553892	327.2948832
70	0.12589255	245141.765	70552.91262	255092.5291	16.05605865	336.4600552
71	0.100000001	251522.3772	79401.17419	263757.5642	17.51998685	347.1502511
