Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	1000000	2292.272692	5609.330421	6059.628855	67.77244681	53.04480887
2	794328.25	3219.578352	6472.242859	7228.804354	63.55222715	63.38999884
3	630957.375	4277.226809	7326.707158	8483.826197	59.72422868	68.79509983
4	501187.2188	5483.240844	8247.673007	9904.041609	56.38313516	71.50514882
5	398107.1563	6827.62806	9139.179174	11407.94026	53.23760819	80.0953078
6	316227.7813	8357.434913	10104.35729	13112.77067	50.40544201	82.28034879
7	251188.6406	10139.97492	11029.6439	14982.3942	47.40648166	88.96047178
8	199526.2344	12063.31866	11887.71699	16936.39491	44.57993239	91.12551277
9	158489.3125	14213.3013	12769.45799	19106.98802	41.9370328	93.50555676
10	125892.5391	16620.25729	13424.59894	21364.75624	38.92868056	95.14058776
11	100000	19069.23914	14009.21885	23662.08136	36.30286891	96.87061776
12	79432.82031	21507.09392	14346.13693	25852.78967	33.70495669	102.2307187
13	63095.73438	24160.35765	14291.19552	28070.64572	30.60491898	106.8458037
14	50118.72266	26739.44423	14048.93161	30205.46899	27.71748256	114.0909387
15	39810.71875	29285.13825	13606.63535	32291.79227	24.92080409	116.8159867
16	31622.77734	31564.33291	13055.98337	34157.95389	22.47149894	125.3511447
17	25118.86523	33676.91696	12381.4508	35880.8453	20.18614972	128.9412137
18	19952.62305	35590.93676	11644.26823	37447.34654	18.1165167	131.5612597
19	15848.93164	37309.78731	10856.95299	38857.3501	16.22471963	139.6914116
20	12589.25391	38826.67961	10101.82846	40119.29695	14.58374186	150.1966036
21	10000	40195.12019	9414.240597	41282.87312	13.18184006	158.5167636
22	7943.282227	41388.46117	8750.469947	42303.37389	11.93784138	164.8318776
23	6309.573242	42477.51592	8188.363073	43259.54979	10.9110325	171.4169996
24	5011.872559	43442.21286	7724.410333	44123.60336	10.08232428	183.3172205
25	3981.071777	44367.41903	7312.83403	44966.04733	9.359591354	185.4222575
26	3162.277588	45244.71312	7025.392233	45786.89988	8.826143013	187.3272915
27	2511.886475	46046.87517	6850.796374	46553.71225	8.462320457	189.1523255
28	1995.262329	46844.9021	6695.992539	47321.04361	8.134733422	191.0023615
29	1584.893188	47685.72536	6702.405758	48154.44575	8.000723581	192.7323945
30	1258.925415	48562.49246	6736.361515	49027.48454	7.89740572	194.4824275
31	1000	49503.51536	6832.125468	49972.75229	7.85791822	196.5674655
32	794.3282471	50424.97121	6871.945574	50891.07346	7.760495457	198.7475035
33	630.9573364	51283.62615	7102.571964	51773.12855	7.88507105	200.7725415
34	501.1872253	52344.04207	7241.962772	52842.64154	7.877045489	202.5675735
35	398.1071777	53370.74091	7429.957737	53885.43641	7.925440455	204.3676095
36	316.2277832	54425.92837	7609.188298	54955.26749	7.958829159	206.3876465
37	251.1886444	55508.29502	7803.304335	56054.10221	8.002148119	208.4176835
38	199.5262299	56623.67388	8024.418525	57189.43728	8.065955584	210.4727225
39	158.4893188	57747.34373	8265.437793	58335.86521	8.145481467	212.5127585
40	125.89254	58910.14446	8541.237065	59526.11066	8.249688156	214.5827975
41	100	60111.14727	8855.350433	60759.91489	8.38032434	216.6578365
42	79.43282318	61342.45242	9253.273888	62036.43725	8.578174735	218.6628714
43	63.09573364	62675.0862	9630.489657	63410.66757	8.735596205	220.8729124
44	50.11872482	64052.34332	10011.16574	64829.97859	8.883267457	222.9679544
45	39.81071854	65505.08753	10460.88316	66335.10812	9.073278211	232.8781354
46	31.62277603	67014.07535	10934.07836	67900.2236	9.266776227	235.1181824
47	25.11886406	68624.50121	11435.22346	69570.73021	9.46054038	237.4032214
48	19.95262337	70301.7414	11944.96389	71309.30519	9.643029507	240.1782734
49	15.84893227	72081.31891	12478.96713	73153.54507	9.821889282	242.8183204
50	12.58925438	73939.97435	13022.95544	75078.07386	9.988984457	245.6133744
51	10	75906.61127	13574.77819	77110.88274	10.13932001	248.4134234
52	7.943282604	77923.62729	14160.7569	79199.86569	10.29973932	251.4484814
53	6.30957365	80032.05877	14708.16457	81372.35732	10.41352768	254.6135404
54	5.011872292	82252.3607	15259.77072	83655.91099	10.51023393	257.6735973
55	3.981071711	84582.74049	15820.31379	86049.53409	10.59416472	260.8586533
56	3.162277699	86930.51524	16357.09658	88456.02913	10.6563415	264.0187123
57	2.511886358	89397.5255	16917.02723	90984.08309	10.71558683	267.2837753
58	1.995262384	91843.65158	17459.938	93488.53283	10.76377379	270.8038373
59	1.584893227	94459.99082	18021.36007	96163.71085	10.80126014	274.1038983
60	1.258925438	97085.3757	18567.29651	98844.90212	10.82691523	277.4939643
61	1	99808.19459	19125.20366	101624.0578	10.84750197	283.8790813
62	0.794328272	102626.7201	19668.96855	104494.5549	10.84948383	287.8241543
63	0.630957365	105428.3958	20262.20068	107357.8288	10.87898078	291.9092283
64	0.501187265	108226.4693	20884.68461	110223.1315	10.92223039	296.4843153
65	0.398107171	111087.3906	21591.90098	113166.3313	10.99935373	301.4444072
66	0.316227764	113851.7041	22400.17509	116034.3844	11.13070022	306.6845052
67	0.251188636	116548.1121	23436.68645	118881.2042	11.36998282	312.7996142
68	0.199526235	119206.5866	24783.57744	121755.6405	11.74473479	319.4997392
69	0.158489317	121825.341	26546.61165	124684.1462	12.2929922	327.2948832
70	0.12589255	124469.2121	28841.07768	127766.9461	13.04592124	336.4600552
71	0.100000001	127190.8339	31732.5016	131089.511	14.0085942	347.1502511
