Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	1000000	4933.278341	8335.167552	9685.672579	59.38027466	53.04480887
2	794328.25	6224.182874	9431.216083	11299.9243	56.5769651	63.38999884
3	630957.375	7682.272336	10618.67115	13106.23841	54.11545264	68.79509983
4	501187.2188	9361.616544	11944.21901	15175.77781	51.91143104	71.50514882
5	398107.1563	11323.29579	13320.02476	17482.56523	49.63228024	80.0953078
6	316227.7813	13577.24148	14754.60242	20050.92962	47.37961998	82.28034879
7	251188.6406	16165.90265	16238.39114	22913.35321	45.12817059	88.96047178
8	199526.2344	18885.18773	17719.78015	25896.73578	43.17646641	91.12551277
9	158489.3125	22106.40011	18938.96218	29109.74431	40.58727583	93.50555676
10	125892.5391	25589.4305	20240.67081	32626.73303	38.34321359	95.14058776
11	100000	29072.36807	21255.10101	36013.63497	36.17091366	96.87061776
12	79432.82031	33089.03339	22055.295	39765.81658	33.68519952	102.2307187
13	63095.73438	37142.79399	22266.71689	43305.81746	30.94224685	106.8458037
14	50118.72266	41164.5147	22232.98637	46784.85816	28.3735166	114.0909387
15	39810.71875	45228.91185	21920.61416	50260.99673	25.85758121	116.8159867
16	31622.77734	48919.8623	21496.68354	53434.63606	23.72195892	125.3511447
17	25118.86523	52497.34032	20908.10811	56507.69617	21.71590163	128.9412137
18	19952.62305	55863.64509	20188.51312	59399.68774	19.86930396	131.5612597
19	15848.93164	58981.96724	19401.77284	62091.07222	18.20831787	139.6914116
20	12589.25391	61904.41027	18598.11152	64637.80445	16.72198841	150.1966036
21	10000	64676.18646	17791.33004	67078.61447	15.38068111	158.5167636
22	7943.282227	67187.6302	16957.84496	69294.63296	14.16534041	164.8318776
23	6309.573242	69618.44519	16058.2059	71446.44069	12.98868661	171.4169996
24	5011.872559	71749.72667	15481.7768	73401.01286	12.17630011	183.3172205
25	3981.071777	73854.81919	14725.07299	75308.44635	11.27569605	185.4222575
26	3162.277588	75788.69371	14086.16844	77086.61515	10.52891437	187.3272915
27	2511.886475	77660.93086	13492.04668	78824.20635	9.855636325	189.1523255
28	1995.262329	79407.17294	13013.04368	80466.38068	9.306760145	191.0023615
29	1584.893188	81101.63058	12661.31048	82084.00127	8.873197661	192.7323945
30	1258.925415	82731.26015	12336.60615	83645.99965	8.481259197	194.4824275
31	1000	84412.05012	12132.34594	85279.47011	8.178975472	196.5674655
32	794.3282471	86045.26283	11815.31074	86852.68461	7.818676792	198.7475035
33	630.9573364	87602.50344	11751.98712	88387.26045	7.640684171	200.7725415
34	501.1872253	89168.12143	11751.28702	89939.12734	7.507630449	202.5675735
35	398.1071777	90748.46127	11834.09277	91516.82345	7.429754725	204.3676095
36	316.2277832	92340.10388	11994.46357	93115.85225	7.400962886	206.3876465
37	251.1886444	93954.26944	12221.86893	94745.86443	7.411598011	208.4176835
38	199.5262299	95621.36706	12553.00663	96441.81569	7.478922025	210.4727225
39	158.4893188	97334.83609	12928.4551	98189.69023	7.56599911	212.5127585
40	125.89254	99099.2589	13391.45234	99999.97055	7.695859013	214.5827975
41	100	100978.2189	13919.69686	101933.1087	7.848673139	216.6578365
42	79.43282318	102920.0033	14596.20901	103949.8745	8.071909864	218.6628714
43	63.09573364	105007.3809	15224.37742	106105.286	8.249482586	220.8729124
44	50.11872482	107174.589	15890.09282	108346.1471	8.433443019	222.9679544
45	39.81071854	109495.1643	16601.44719	110746.5532	8.62141343	232.8781354
46	31.62277603	111906.786	17344.10765	113242.8665	8.810010918	235.1181824
47	25.11886406	114475.2656	18113.47484	115899.4582	8.991393712	237.4032214
48	19.95262337	117151.6218	18899.48587	118666.3097	9.164283756	240.1782734
49	15.84893227	119972.2279	19694.80046	121578.0434	9.322600086	242.8183204
50	12.58925438	122914.3461	20509.85322	124613.7655	9.473265399	245.6133744
51	10	126000.7273	21312.61305	127790.4956	9.600523963	248.4134234
52	7.943282604	129138.2017	22268.86142	131044.1809	9.783981518	251.4484814
53	6.30957365	132431.8616	23045.75745	134422.1146	9.871740342	254.6135404
54	5.011872292	135882.1994	23826.56602	137955.3456	9.945547493	257.6735973
55	3.981071711	139460.8281	24625.87031	141618.3465	10.0140103	260.8586533
56	3.162277699	143071.3806	25400.36727	145308.6322	10.0671871	264.0187123
57	2.511886358	146815.3901	26204.38986	149135.6054	10.11988962	267.2837753
58	1.995262384	150497.6138	27039.62005	152907.3994	10.18555288	270.8038373
59	1.584893227	154381.8327	27931.92588	156888.313	10.25544192	274.1038983
60	1.258925438	158207.4558	28854.31096	160817.1954	10.33615565	277.4939643
61	1	162123.0953	29902.70836	164857.7265	10.45043887	283.8790813
62	0.794328272	166016.6696	31302.84466	168942.0097	10.67789543	287.8241543
63	0.630957365	169902.3047	32714.30581	173023.1746	10.89879001	291.9092283
64	0.501187265	173742.6955	34437.72696	177122.7859	11.21134319	296.4843153
65	0.398107171	177643.2086	36660.16881	181386.5418	11.66041677	301.4444072
66	0.316227764	181552.992	39403.8808	185779.8556	12.24543768	306.6845052
67	0.251188636	185433.5861	42938.39786	190340.0138	13.0374493	312.7996142
68	0.199526235	189501.0519	47355.67312	195328.463	14.03066874	319.4997392
69	0.158489317	193840.5491	52784.84322	200898.975	15.23289748	327.2948832
70	0.12589255	198613.1115	59306.17477	207278.5334	16.62570437	336.4600552
71	0.100000001	204051.0542	67039.36682	214781.5389	18.18753028	347.1502511
