Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	1000000	2339.30938	5885.744253	6333.589329	68.32448221	53.04480887
2	794328.25	3266.515035	6734.908114	7485.259366	64.12603212	63.38999884
3	630957.375	4374.685518	7701.7951	8857.512131	60.40305429	68.79509983
4	501187.2188	5659.821952	8731.155427	10405.1266	57.04736674	71.50514882
5	398107.1563	6982.726075	9715.945577	11964.86782	54.29567982	80.0953078
6	316227.7813	8612.434044	10845.98038	13849.52384	51.54807387	82.28034879
7	251188.6406	10448.27059	11919.97156	15850.93311	48.76430543	88.96047178
8	199526.2344	12551.84411	12932.66296	18022.27959	45.85611579	91.12551277
9	158489.3125	14870.70407	14105.0106	20496.07678	43.48629111	93.50555676
10	125892.5391	17457.32095	14915.83133	22961.70897	40.51113918	95.14058776
11	100000	20262.433	15572.11588	25554.97963	37.54305309	96.87061776
12	79432.82031	22931.62157	16153.84096	28050.05964	35.16221345	102.2307187
13	63095.73438	25926.93112	16231.70215	30588.78736	32.04885759	106.8458037
14	50118.72266	28900.15276	16111.1843	33087.59721	29.13868229	114.0909387
15	39810.71875	31855.23373	15714.65618	35520.50584	26.25780251	116.8159867
16	31622.77734	34546.74383	15189.30605	37738.47543	23.73384519	125.3511447
17	25118.86523	37067.5118	14503.90818	39804.06743	21.36958964	128.9412137
18	19952.62305	39371.34185	13694.65752	41685.08371	19.1793686	131.5612597
19	15848.93164	41421.08457	12848.73279	43368.14708	17.23377948	139.6914116
20	12589.25391	43260.22763	11994.75318	44892.33118	15.49708554	150.1966036
21	10000	44951.85018	11183.68678	46322.17271	13.97111434	158.5167636
22	7943.282227	46425.79985	10447.15155	47586.74046	12.68196528	164.8318776
23	6309.573242	47727.91822	9726.798355	48708.98053	11.51895415	171.4169996
24	5011.872559	48866.88711	9146.589822	49715.51831	10.60158647	183.3172205
25	3981.071777	50042.30017	8662.16607	50786.46402	9.820410873	185.4222575
26	3162.277588	51040.78827	8237.06722	51701.17353	9.167469502	187.3272915
27	2511.886475	52060.24054	7977.94137	52667.98072	8.712479566	189.1523255
28	1995.262329	52947.40893	7839.51581	53524.63097	8.422156566	191.0023615
29	1584.893188	53877.96509	7743.818847	54431.62548	8.179043529	192.7323945
30	1258.925415	54920.8146	7738.931056	55463.38369	8.020780836	194.4824275
31	1000	55902.73253	7817.893531	56446.74449	7.961076908	196.5674655
32	794.3282471	56984.37783	7981.102952	57540.57109	7.972854812	198.7475035
33	630.9573364	58106.2741	7984.859923	58652.34077	7.824476947	200.7725415
34	501.1872253	59247.97238	8165.561618	59808.01475	7.84707593	202.5675735
35	398.1071777	60427.58835	8361.500873	61003.34524	7.878119183	204.3676095
36	316.2277832	61636.5921	8572.201622	62229.83309	7.917708437	206.3876465
37	251.1886444	62874.44701	8794.238988	63486.49247	7.962296134	208.4176835
38	199.5262299	64133.14063	9034.565044	64766.37316	8.018607108	210.4727225
39	158.4893188	65417.85171	9302.434851	66075.94582	8.093214508	212.5127585
40	125.89254	66733.22349	9597.37342	67419.82419	8.183992137	214.5827975
41	100	68086.87797	9933.203451	68807.64117	8.300331363	216.6578365
42	79.43282318	69472.93058	10357.08395	70240.7095	8.479254447	218.6628714
43	63.09573364	70946.93029	10767.51983	71759.36455	8.629846089	220.8729124
44	50.11872482	72469.63492	11209.59945	73331.46054	8.792824785	222.9679544
45	39.81071854	74086.94133	11698.73251	75004.90129	8.97322603	232.8781354
46	31.62277603	75766.85772	12219.38771	76745.88044	9.161556048	235.1181824
47	25.11886406	77558.49466	12775.15514	78603.59205	9.35356531	237.4032214
48	19.95262337	79423.0052	13342.56914	80535.94171	9.53628795	240.1782734
49	15.84893227	81403.4108	13941.65079	82588.64884	9.718539308	242.8183204
50	12.58925438	83478.94847	14556.36062	84738.55364	9.891308867	245.6133744
51	10	85666.46839	15183.64278	87001.64835	10.05080328	248.4134234
52	7.943282604	87920.80519	15873.93814	89342.31863	10.23439148	251.4484814
53	6.30957365	90279.46541	16495.66733	91774.11898	10.35473471	254.6135404
54	5.011872292	92766.37337	17123.99425	94333.61653	10.45865155	257.6735973
55	3.981071711	95386.7109	17746.46916	97023.5115	10.53924431	260.8586533
56	3.162277699	98020.21456	18363.73148	99725.56892	10.61115169	264.0187123
57	2.511886358	100797.6115	19013.11013	102575.1278	10.68199937	267.2837753
58	1.995262384	103549.9766	19629.13496	105394.0254	10.73374093	270.8038373
59	1.584893227	106497.3962	20263.50395	108408.0485	10.77302409	274.1038983
60	1.258925438	109464.5631	20883.11294	111438.7499	10.80082359	277.4939643
61	1	112548.3893	21519.45231	114587.2015	10.82441018	283.8790813
62	0.794328272	115711.0318	22204.0167	117822.1594	10.86255508	287.8241543
63	0.630957365	118907.0622	22834.7407	121079.787	10.87065596	291.9092283
64	0.501187265	122118.3144	23485.68259	124356.182	10.88615657	296.4843153
65	0.398107171	125401.5035	24216.55533	127718.3566	10.92996926	301.4444072
66	0.316227764	128593.8996	25011.54449	131003.696	11.00662127	306.6845052
67	0.251188636	131717.8505	26018.40948	134262.9873	11.17386698	312.7996142
68	0.199526235	134799.1977	27320.2029	137539.8749	11.45713608	319.4997392
69	0.158489317	137789.4556	29023.71173	140813.0318	11.89479188	327.2948832
70	0.12589255	140788.2561	31234.11084	144211.3128	12.50857458	336.4600552
71	0.100000001	143817.8905	34106.984	147806.874	13.34144964	347.1502511
