Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	1000000	2186.539074	6279.790468	6649.565508	70.80256598	53.04480887
2	794328.25	3130.214571	7337.90633	7977.663352	66.89780487	63.38999884
3	630957.375	4238.389916	8505.821027	9503.312076	63.51325162	68.79509983
4	501187.2188	5554.848671	9715.070671	11191.02059	60.24009508	71.50514882
5	398107.1563	7040.907406	11017.49969	13075.15493	57.41874474	80.0953078
6	316227.7813	8841.491959	12411.46862	15238.65261	54.53527049	82.28034879
7	251188.6406	10854.64968	13840.75935	17589.48661	51.89459623	88.96047178
8	199526.2344	13165.78793	15368.46415	20236.78982	49.41414279	91.12551277
9	158489.3125	15770.9222	16780.20284	23028.18261	46.77594479	93.50555676
10	125892.5391	18871.16166	18223.2619	26233.71908	43.99936043	95.14058776
11	100000	22274.85313	19426.14327	29555.77988	41.09203903	96.87061776
12	79432.82031	25483.62441	20513.88122	32714.43772	38.83346954	102.2307187
13	63095.73438	29271.73306	21081.9775	36073.31606	35.76204606	106.8458037
14	50118.72266	33118.21971	21404.60042	39433.15098	32.87494608	114.0909387
15	39810.71875	37033.76259	21445.67239	42795.05153	30.07446074	116.8159867
16	31622.77734	40704.38841	21306.63791	45943.66175	27.62972685	125.3511447
17	25118.86523	44297.36476	20968.92223	49009.71561	25.33134219	128.9412137
18	19952.62305	47715.00319	20472.90096	51921.68336	23.2225416	131.5612597
19	15848.93164	50976.09782	19894.24378	54720.5947	21.31901688	139.6914116
20	12589.25391	54058.03334	19257.99131	57385.89721	19.60826909	150.1966036
21	10000	57013.85679	18479.4805	59933.88913	17.95868211	158.5167636
22	7943.282227	59786.67167	17749.95257	62365.91157	16.5355287	164.8318776
23	6309.573242	62432.11506	16832.40813	64661.41782	15.08881924	171.4169996
24	5011.872559	64849.39308	16034.90628	66802.41015	13.88859705	183.3172205
25	3981.071777	67122.78911	15231.02133	68829.15682	12.78465617	185.4222575
26	3162.277588	69215.41375	14433.72865	70704.35647	11.77927709	187.3272915
27	2511.886475	71130.77832	13737.09	72445.11899	10.93064616	189.1523255
28	1995.262329	72953.97277	13029.4411	74108.35633	10.12615272	191.0023615
29	1584.893188	74661.2186	12441.34198	75690.71642	9.460683668	192.7323945
30	1258.925415	76264.2761	11914.7803	77189.38916	8.879549666	194.4824275
31	1000	77772.59039	11525.92286	78622.02436	8.429894087	196.5674655
32	794.3282471	79279.69713	11079.86906	80050.19598	7.955937997	198.7475035
33	630.9573364	80694.61829	10830.14337	81418.13941	7.644072373	200.7725415
34	501.1872253	82083.64142	10690.14689	82776.82906	7.420141386	202.5675735
35	398.1071777	83478.17147	10646.68676	84154.36442	7.268183085	204.3676095
36	316.2277832	84866.8762	10678.1929	85536.01861	7.17143259	206.3876465
37	251.1886444	86267.95323	10794.39342	86940.66186	7.132143735	208.4176835
38	199.5262299	87698.27111	10993.08523	88384.58394	7.144829293	210.4727225
39	158.4893188	89153.78188	11260.90271	89862.14305	7.198836616	212.5127585
40	125.89254	90639.82445	11605.10266	91379.73617	7.296189685	214.5827975
41	100	92210.14969	12035.08265	92992.23043	7.436095147	216.6578365
42	79.43282318	93821.77325	12633.00766	94668.46369	7.668695818	218.6628714
43	63.09573364	95550.08546	13214.6358	96459.55334	7.874092453	220.8729124
44	50.11872482	97353.91612	13858.18526	98335.31554	8.101540866	222.9679544
45	39.81071854	99290.18086	14588.08967	100356.1277	8.358312899	232.8781354
46	31.62277603	101318.6147	15378.8466	102479.1227	8.630872709	235.1181824
47	25.11886406	103504.2576	16249.40591	104772.0122	8.922190111	237.4032214
48	19.95262337	105806.3107	17169.86458	107190.3897	9.217402679	240.1782734
49	15.84893227	108268.0284	18175.17724	109782.9816	9.529506547	242.8183204
50	12.58925438	110871.1173	19239.53212	112528.0599	9.844536775	245.6133744
51	10	113663.4529	20370.54011	115474.4103	10.16057031	248.4134234
52	7.943282604	116553.7014	21677.19555	118552.3771	10.53575605	251.4484814
53	6.30957365	119622.6161	22913.62876	121797.3919	10.84361833	254.6135404
54	5.011872292	122932.5404	24241.33848	125299.8483	11.15516187	257.6735973
55	3.981071711	126466.0844	25668.6797	129044.766	11.4734006	260.8586533
56	3.162277699	130090.5805	27150.11234	132893.5203	11.78850988	264.0187123
57	2.511886358	133974.0454	28795.03263	137033.5679	12.13004296	267.2837753
58	1.995262384	137908.2274	30484.12018	141237.2499	12.46459361	270.8038373
59	1.584893227	142206.5934	32379.32657	145846.2752	12.82711544	274.1038983
60	1.258925438	146624.643	34380.27626	150601.4254	13.19621335	277.4939643
61	1	151350.2417	36579.56261	155707.9319	13.58715515	283.8790813
62	0.794328272	156285.5998	39217.47005	161130.9985	14.08663301	287.8241543
63	0.630957365	161530.5301	41778.89119	166846.0005	14.50141488	291.9092283
64	0.501187265	167032.5234	44585.44258	172880.6685	14.9453267	296.4843153
65	0.398107171	172983.0161	47750.69152	179452.6467	15.43177613	301.4444072
66	0.316227764	179176.4444	51161.08718	186337.4763	15.935881	306.6845052
67	0.251188636	185665.9924	54991.10997	193638.5367	16.49839351	312.7996142
68	0.199526235	192569.588	59269.87173	201484.4012	17.10753721	319.4997392
69	0.158489317	199872.9076	64040.45224	209881.7732	17.76576354	327.2948832
70	0.12589255	207590.8572	69377.31851	218877.0803	18.47974063	336.4600552
71	0.100000001	215844.2954	75394.14823	228632.9754	19.25424582	347.1502511
