Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	1000000	3991.305434	9144.440126	9977.539991	66.42000802	53.04480887
2	794328.25	5354.304082	10564.24103	11843.63799	63.12261214	63.38999884
3	630957.375	6956.098093	12135.6831	13987.92711	60.17893334	68.79509983
4	501187.2188	8809.36462	13878.26715	16438.1022	57.59426575	71.50514882
5	398107.1563	10834.37852	15734.60366	19103.96582	55.44986182	80.0953078
6	316227.7813	13327.56691	17860.4492	22284.96545	53.26949457	82.28034879
7	251188.6406	16144.10949	19980.2022	25687.3656	51.06160469	88.96047178
8	199526.2344	19520.67612	22441.24293	29743.33842	48.98138917	91.12551277
9	158489.3125	23119.59685	24857.85424	33947.4399	47.0749595	93.50555676
10	125892.5391	27531.08912	27219.63744	38715.23641	44.6740742	95.14058776
11	100000	32152.97818	29434.66332	43591.43736	42.47275679	96.87061776
12	79432.82031	37612.89809	31487.98807	49053.27202	39.93469934	102.2307187
13	63095.73438	43418.46879	32827.57771	54431.73055	37.09198034	106.8458037
14	50118.72266	49441.68163	33880.17076	59936.1815	34.42109536	114.0909387
15	39810.71875	55743.76143	34527.01948	65570.43551	31.77357912	116.8159867
16	31622.77734	61739.73756	34924.91117	70933.38152	29.49595645	125.3511447
17	25118.86523	67813.57377	35069.85993	76345.11028	27.3457919	128.9412137
18	19952.62305	73712.76639	34890.23272	81553.05186	25.32945139	131.5612597
19	15848.93164	79454.3845	34536.06904	86635.66979	23.49291584	139.6914116
20	12589.25391	85009.2634	33995.66521	91554.79298	21.79673777	150.1966036
21	10000	90411.56464	33240.42465	96328.48411	20.18629362	158.5167636
22	7943.282227	95504.45107	32497.38445	100882.0111	18.79194457	164.8318776
23	6309.573242	100479.1787	31404.82832	105272.6393	17.35666622	171.4169996
24	5011.872559	105260.2489	30244.98057	109519.3081	16.03122443	183.3172205
25	3981.071777	109691.9392	29118.70781	113491.0599	14.8667951	185.4222575
26	3162.277588	113920.1638	27941.18844	117296.6911	13.78088883	187.3272915
27	2511.886475	117895.3563	26904.26535	120926.2359	12.85502705	189.1523255
28	1995.262329	121702.1018	25816.14817	124410.1084	11.9763806	191.0023615
29	1584.893188	125323.8946	24871.52416	127768.037	11.22495299	192.7323945
30	1258.925415	128618.975	24130.37588	130862.9656	10.62581679	194.4824275
31	1000	131846.4276	23450.89233	133915.7378	10.08545385	196.5674655
32	794.3282471	134999.8489	22867.15298	136922.8465	9.613878669	198.7475035
33	630.9573364	138121.2731	22246.82492	139901.42	9.149894122	200.7725415
34	501.1872253	141001.7395	22061.06513	142717.1368	8.89237755	202.5675735
35	398.1071777	143913.4998	21890.89582	145568.9072	8.649045719	204.3676095
36	316.2277832	146820.2539	21899.20596	148444.4751	8.48349836	206.3876465
37	251.1886444	149768.1421	22035.6663	151380.537	8.369982549	208.4176835
38	199.5262299	152736.0021	22331.90689	154359.9702	8.318413927	210.4727225
39	158.4893188	155734.0247	22728.60466	157383.849	8.303410535	212.5127585
40	125.89254	158798.6166	23288.8639	160497.2642	8.343326495	214.5827975
41	100	162000.1191	23967.9642	163763.5548	8.415875595	216.6578365
42	79.43282318	165295.5669	24886.58863	167158.5078	8.562036902	218.6628714
43	63.09573364	168763.9142	25783.38286	170722.118	8.68635693	220.8729124
44	50.11872482	172347.5055	26765.97886	174413.5324	8.827651186	222.9679544
45	39.81071854	176165.7561	27868.42331	178356.4483	8.989373587	232.8781354
46	31.62277603	180120.0679	29047.2745	182447.2061	9.160998598	235.1181824
47	25.11886406	184309.4085	30323.92851	186787.3088	9.343016938	237.4032214
48	19.95262337	188686.5794	31680.13456	191327.6147	9.530962324	240.1782734
49	15.84893227	193286.8582	33108.49607	196101.9685	9.71997783	242.8183204
50	12.58925438	198121.6628	34609.40646	201121.8642	9.908879696	245.6133744
51	10	203204.8638	36184.22761	206401.3444	10.09670092	248.4134234
52	7.943282604	208387.7117	38102.72801	211842.527	10.36180632	251.4484814
53	6.30957365	213879.3439	39769.11476	217545.297	10.53338598	254.6135404
54	5.011872292	219718.6209	41547.64442	223612.3412	10.70790064	257.6735973
55	3.981071711	225858.4172	43371.30536	229984.9881	10.870113	260.8586533
56	3.162277699	232094.1699	45242.50068	236462.6557	11.03043653	264.0187123
57	2.511886358	238777.4476	47314.93256	243420.156	11.20824868	267.2837753
58	1.995262384	245467.5444	49378.5813	250384.8231	11.37389907	270.8038373
59	1.584893227	252691.2885	51581.81728	257902.2512	11.537269	274.1038983
60	1.258925438	260028.9396	53841.88504	265544.7195	11.69841123	277.4939643
61	1	267792.2817	56184.80068	273622.8023	11.8492093	283.8790813
62	0.794328272	275578.2914	59380.48612	281903.2402	12.15994109	287.8241543
63	0.630957365	283802.0719	61729.12662	290437.7749	12.27113982	291.9092283
64	0.501187265	292594.4189	62668.24751	299230.3514	12.08903607	296.4843153
65	0.398107171	301097.7417	65782.56349	308199.9281	12.32409218	301.4444072
66	0.316227764	309492.7733	69189.93935	317132.503	12.60178226	306.6845052
67	0.251188636	317836.4537	73261.04392	326170.4951	12.97992582	312.7996142
68	0.199526235	326340.4457	78171.45783	335572.4413	13.47078804	319.4997392
69	0.158489317	334957.5199	84086.80143	345350.7352	14.09216183	327.2948832
70	0.12589255	343942.7664	91321.5709	355859.8824	14.86973357	336.4600552
71	0.100000001	353439.1009	100009.9838	367316.2056	15.79951961	347.1502511
