Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	1000000	2423.049843	6780.405378	7200.35191	70.33511143	53.04480887
2	794328.25	3460.051337	7893.524929	8618.566648	66.33021635	63.38999884
3	630957.375	4757.161729	9038.359001	10213.83969	62.24081072	68.79509983
4	501187.2188	6217.429625	10310.04181	12039.65919	58.90808959	71.50514882
5	398107.1563	7846.920734	11595.34787	14000.93773	55.91260571	80.0953078
6	316227.7813	9730.130807	12961.42717	16207.22184	53.10447802	82.28034879
7	251188.6406	11892.94265	14423.04796	18694.02036	50.49172396	88.96047178
8	199526.2344	14379.5008	15848.68107	21399.78353	47.78255701	91.12551277
9	158489.3125	17110.60491	17077.22781	24174.45987	44.94406295	93.50555676
10	125892.5391	20169.55033	18589.18906	27429.34032	42.66509689	95.14058776
11	100000	23492.5833	19611.10564	30602.23741	39.85440626	96.87061776
12	79432.82031	26946.95423	20532.35549	33877.95691	37.30575462	102.2307187
13	63095.73438	30724.96208	20930.67717	37176.82802	34.26375204	106.8458037
14	50118.72266	34509.35969	21088.28298	40442.69507	31.42863459	114.0909387
15	39810.71875	38377.08558	20989.42095	43741.93056	28.6753901	116.8159867
16	31622.77734	41929.70284	20728.97538	46773.82175	26.30661693	125.3511447
17	25118.86523	45365.30007	20309.85663	49704.13189	24.11786442	128.9412137
18	19952.62305	48618.89875	19738.48182	52472.89758	22.09635212	131.5612597
19	15848.93164	51677.95584	19127.81007	55104.30326	20.31126707	139.6914116
20	12589.25391	54564.94258	18472.63338	57607.04074	18.70322127	150.1966036
21	10000	57298.76344	17834.54665	60010.16035	17.28903301	158.5167636
22	7943.282227	59913.49666	17174.70176	62326.53899	15.99538993	164.8318776
23	6309.573242	62389.12993	16497.6284	64533.52057	14.81176786	171.4169996
24	5011.872559	64696.95608	15863.26054	66613.35572	13.77674866	183.3172205
25	3981.071777	66940.08755	15246.83824	68654.50748	12.83126954	185.4222575
26	3162.277588	69023.23512	14704.22875	70572.10022	12.02611687	187.3272915
27	2511.886475	70998.05548	14213.99515	72406.91638	11.32109358	189.1523255
28	1995.262329	72932.47108	13732.20179	74214.00612	10.66318333	191.0023615
29	1584.893188	74799.10165	13324.62591	75976.64946	10.10065081	192.7323945
30	1258.925415	76583.58997	13004.32925	77679.8483	9.63722447	194.4824275
31	1000	78334.14186	12764.79572	79367.35973	9.255180443	196.5674655
32	794.3282471	80080.49613	12464.10493	81044.67763	8.846801515	198.7475035
33	630.9573364	81808.3904	12312.53178	82729.74784	8.559033775	200.7725415
34	501.1872253	83485.59503	12238.34909	84377.85116	8.339722857	202.5675735
35	398.1071777	85164.68223	12226.97305	86037.91007	8.170045831	204.3676095
36	316.2277832	86835.74639	12271.806	87698.5979	8.043888835	206.3876465
37	251.1886444	88501.31834	12382.22784	89363.31974	7.964558168	208.4176835
38	199.5262299	90189.81423	12557.57778	91059.84488	7.926616568	210.4727225
39	158.4893188	91897.93737	12799.75233	92785.04487	7.929273433	212.5127585
40	125.89254	93640.19598	13123.27129	94555.30949	7.977798035	214.5827975
41	100	95453.0328	13515.78979	96405.17644	8.059289925	216.6578365
42	79.43282318	97298.79053	14061.98015	98309.68378	8.223656788	218.6628714
43	63.09573364	99267.75191	14583.06801	100333.2071	8.357337547	220.8729124
44	50.11872482	101300.4407	15155.48854	102427.8678	8.508871777	222.9679544
45	39.81071854	103465.9791	15797.9799	104665.1088	8.681309812	232.8781354
46	31.62277603	105714.7011	16482.44875	106991.9116	8.861890391	235.1181824
47	25.11886406	108108.1436	17219.84486	109470.9722	9.050245445	237.4032214
48	19.95262337	110606.6639	17975.99104	112057.8884	9.231101605	240.1782734
49	15.84893227	113243.7965	18788.79369	114791.8822	9.42038874	242.8183204
50	12.58925438	116002.969	19616.8086	117649.9383	9.59825935	245.6133744
51	10	118914.9266	20482.98174	120666.1191	9.773239537	248.4134234
52	7.943282604	121872.0392	21491.96758	123752.5701	10.0012032	251.4484814
53	6.30957365	124996.5565	22376.39769	126983.6301	10.14936095	254.6135404
54	5.011872292	128293.1146	23297.12529	130391.2547	10.29235416	257.6735973
55	3.981071711	131756.3509	24263.08185	133971.7625	10.43418425	260.8586533
56	3.162277699	135267.1421	25242.36495	137602.241	10.5704529	264.0187123
57	2.511886358	138944.1337	26316.74378	141414.438	10.72507232	267.2837753
58	1.995262384	142614.5801	27409.04876	145224.5654	10.87900577	270.8038373
59	1.584893227	146558.7731	28619.28551	149326.9483	11.04939531	274.1038983
60	1.258925438	150540.2012	29881.28131	153477.1747	11.22692318	277.4939643
61	1	154724.1134	31276.7675	157853.6901	11.42807804	283.8790813
62	0.794328272	159009.0522	33018.63571	162401.0744	11.73090058	287.8241543
63	0.630957365	163486.8172	34645.09749	167117.3904	11.96475473	291.9092283
64	0.501187265	168079.4006	36452.78801	171986.8909	12.2367085	296.4843153
65	0.398107171	172938.7693	38516.63851	177176.0406	12.55589356	301.4444072
66	0.316227764	177926.8435	40813.41371	182547.792	12.91919092	306.6845052
67	0.251188636	183020.7726	43468.25943	188111.9156	13.3604632	312.7996142
68	0.199526235	188341.0238	46536.92971	194005.2244	13.87914053	319.4997392
69	0.158489317	193838.229	50093.38758	200206.4098	14.48986292	327.2948832
70	0.12589255	199572.6197	54219.75817	206806.7037	15.19921864	336.4600552
71	0.100000001	205600.5073	59057.93851	213914.4892	16.02650425	347.1502511
