Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	1000000	2960.834944	7107.625665	7699.667925	67.38477673	53.04480887
2	794328.25	4040.216354	8214.284368	9154.114696	63.80961815	63.38999884
3	630957.375	5216.750723	9360.162205	10715.74191	60.86752397	68.79509983
4	501187.2188	6656.084516	10670.40752	12576.20999	58.04453242	71.50514882
5	398107.1563	8245.64768	12108.32189	14649.30594	55.7455232	80.0953078
6	316227.7813	10117.40414	13611.64442	16959.91539	53.37693342	82.28034879
7	251188.6406	12283.75504	15325.38398	19640.72381	51.2867788	88.96047178
8	199526.2344	14663.79988	17015.60809	22462.36732	49.24572189	91.12551277
9	158489.3125	17539.05703	18912.40617	25793.36404	47.15766124	93.50555676
10	125892.5391	20619.6275	20773.86997	29269.82596	45.21349735	95.14058776
11	100000	23892.85125	22404.00076	32753.74163	43.15807217	96.87061776
12	79432.82031	27706.35731	24270.17803	36833.18852	41.21766831	102.2307187
13	63095.73438	31956.09506	25644.22431	40973.38468	38.74645185	106.8458037
14	50118.72266	36440.89	26888.97244	45287.47401	36.42284211	114.0909387
15	39810.71875	41256.14986	27941.37663	49827.6071	34.10843933	116.8159867
16	31622.77734	46023.93118	28816.17753	54300.7765	32.05121384	125.3511447
17	25118.86523	50965.49097	29540.72397	58907.85722	30.09752792	128.9412137
18	19952.62305	56017.49784	29938.79851	63516.0745	28.12247182	131.5612597
19	15848.93164	61037.00954	30122.61638	68065.32562	26.26698244	139.6914116
20	12589.25391	66070.49914	30101.15662	72604.34206	24.49360567	150.1966036
21	10000	71031.25107	29767.85174	77016.64512	22.73763451	158.5167636
22	7943.282227	75750.18128	29471.16115	81281.23586	21.25888678	164.8318776
23	6309.573242	80444.21219	28604.08734	85378.36429	19.57420124	171.4169996
24	5011.872559	84912.08079	27637.60053	89296.68766	18.02928679	183.3172205
25	3981.071777	89079.21841	26583.37274	92961.19007	16.61636368	185.4222575
26	3162.277588	93031.14742	25482.54461	96458.04513	15.31839302	187.3272915
27	2511.886475	96739.07646	24382.70923	99764.54993	14.14652836	189.1523255
28	1995.262329	100171.9216	23281.40518	102841.8091	13.08408412	191.0023615
29	1584.893188	103372.7873	22299.92603	105750.744	12.17348912	192.7323945
30	1258.925415	106375.5239	21319.98123	108490.9843	11.33317219	194.4824275
31	1000	109254.8821	20493.66961	111160.3335	10.62390024	196.5674655
32	794.3282471	111900.1214	19850.89899	113647.2409	10.05952407	198.7475035
33	630.9573364	114561.2422	19246.27688	116166.6793	9.536630014	200.7725415
34	501.1872253	117025.5092	18824.26698	118529.8394	9.138097063	202.5675735
35	398.1071777	119443.1291	18565.78606	120877.4152	8.835137416	204.3676095
36	316.2277832	121840.5612	18503.0679	123237.5181	8.635127752	206.3876465
37	251.1886444	124258.7383	18571.45901	125638.8998	8.500390655	208.4176835
38	199.5262299	126685.6922	18800.18372	128073.071	8.441100596	210.4727225
39	158.4893188	129127.7551	19157.13351	130541.0775	8.438733201	212.5127585
40	125.89254	131645.7594	19643.47465	133103.2384	8.486752928	214.5827975
41	100	134308.1007	20309.78433	135835.0222	8.598996477	216.6578365
42	79.43282318	137016.4861	21199.33532	138646.7789	8.79512494	218.6628714
43	63.09573364	139917.8499	22091.54858	141651.125	8.97232956	220.8729124
44	50.11872482	142953.1776	23090.18747	144805.9658	9.175324894	222.9679544
45	39.81071854	146184.5016	24220.80104	148177.4467	9.407672942	232.8781354
46	31.62277603	149579.3419	25444.10307	151727.9866	9.653858453	235.1181824
47	25.11886406	153236.8764	26795.17333	155561.9543	9.918525076	237.4032214
48	19.95262337	157060.2349	28194.7637	159570.8686	10.17708888	240.1782734
49	15.84893227	161169.3347	29717.05513	163886.1124	10.44709109	242.8183204
50	12.58925438	165514.1833	31299.91163	168447.7051	10.70858359	245.6133744
51	10	170166.6319	32970.97182	173331.3808	10.96558186	248.4134234
52	7.943282604	174964.4061	34874.81916	178406.2678	11.27275274	251.4484814
53	6.30957365	180123.1243	36584.06061	183800.7982	11.48093772	254.6135404
54	5.011872292	185627.0215	38288.83535	189534.7621	11.6548064	257.6735973
55	3.981071711	191497.5189	40040.59332	195638.8224	11.80994115	260.8586533
56	3.162277699	197523.0223	41748.51523	201886.8071	11.93440337	264.0187123
57	2.511886358	203899.9553	43465.71389	208481.3182	12.03372078	267.2837753
58	1.995262384	210360.6084	45053.57421	215131.1463	12.08858543	270.8038373
59	1.584893227	217281.4167	46631.58729	222228.9787	12.11272771	274.1038983
60	1.258925438	224250.5442	48068.93745	229344.5646	12.09848218	277.4939643
61	1	231491.1392	49436.94316	236711.1296	12.0549242	283.8790813
62	0.794328272	238711.6228	51292.51054	244160.1124	12.12688546	287.8241543
63	0.630957365	246083.8816	52477.69747	251617.1407	12.03807723	291.9092283
64	0.501187265	253431.3633	53743.11501	259067.1309	11.97287577	296.4843153
65	0.398107171	260821.2369	55195.7401	266597.6132	11.94880651	301.4444072
66	0.316227764	268024.3833	56882.837	273994.0277	11.98210154	306.6845052
67	0.251188636	275071.5969	59170.24058	281363.6451	12.13982236	312.7996142
68	0.199526235	282066.6759	62156.45709	288833.9226	12.42713863	319.4997392
69	0.158489317	289114.0135	65495.64489	296439.8629	12.76429362	327.2948832
70	0.12589255	296021.6311	70571.83419	304317.5806	13.4090722	336.4600552
71	0.100000001	303338.8409	77015.50897	312963.0027	14.24596451	347.1502511
