Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	1000000	803.539033	257.2202696	843.7044771	17.75034908	53.04480887
2	794328.25	826.9610526	256.4299961	865.8065173	17.22799163	63.38999884
3	630957.375	882.7227058	240.0336177	914.7762092	15.2122799	68.79509983
4	501187.2188	926.8937065	223.8597489	953.5434601	13.57783988	71.50514882
5	398107.1563	962.1964695	208.2377092	984.4719343	12.21157435	80.0953078
6	316227.7813	993.2244464	192.6161303	1011.729101	10.97514275	82.28034879
7	251188.6406	1020.893589	177.7397699	1036.250523	9.876323579	88.96047178
8	199526.2344	1044.870027	163.7890632	1057.629533	8.908926505	91.12551277
9	158489.3125	1066.766523	150.3109561	1077.304135	8.020366176	93.50555676
10	125892.5391	1085.763471	138.4182969	1094.551022	7.265149298	95.14058776
11	100000	1103.132584	127.7550407	1110.505673	6.606060385	96.87061776
12	79432.82031	1118.478743	116.0143276	1124.479445	5.921833997	102.2307187
13	63095.73438	1133.173894	109.0276221	1138.406823	5.495761025	106.8458037
14	50118.72266	1146.635635	102.951745	1151.248166	5.13059748	114.0909387
15	39810.71875	1159.105693	97.8804471	1163.231098	4.826878945	116.8159867
16	31622.77734	1170.946607	93.86642622	1174.702883	4.583192859	125.3511447
17	25118.86523	1182.44431	90.95825345	1185.937583	4.398753469	128.9412137
18	19952.62305	1193.773369	88.80385472	1197.071836	4.254351659	131.5612597
19	15848.93164	1204.98687	87.62704773	1208.168803	4.15924683	139.6914116
20	12589.25391	1216.355196	87.1195705	1219.471108	4.096726366	150.1966036
21	10000	1227.796689	87.20421935	1230.889632	4.062608678	158.5167636
22	7943.282227	1239.993116	87.94923193	1243.108199	4.057034758	164.8318776
23	6309.573242	1252.576034	88.80400653	1255.720061	4.055319061	171.4169996
24	5011.872559	1265.65649	90.04431682	1268.85552	4.069414812	183.3172205
25	3981.071777	1278.909659	91.15351314	1282.154	4.076827906	185.4222575
26	3162.277588	1292.805212	92.01582105	1296.075703	4.071179778	187.3272915
27	2511.886475	1307.253919	92.78736616	1310.542752	4.059979024	189.1523255
28	1995.262329	1322.039384	92.93072468	1325.301571	4.020904721	191.0023615
29	1584.893188	1336.631469	92.57727854	1339.83366	3.962071767	192.7323945
30	1258.925415	1351.40952	91.69332293	1354.516651	3.881577398	194.4824275
31	1000	1366.013318	90.06008748	1368.978891	3.772002772	196.5674655
32	794.3282471	1379.927881	87.88280008	1382.723524	3.644047219	198.7475035
33	630.9573364	1393.53778	84.8878776	1396.120874	3.485886528	200.7725415
34	501.1872253	1405.815622	81.44550731	1408.172906	3.315707506	202.5675735
35	398.1071777	1417.085108	77.97604874	1419.228829	3.14956209	204.3676095
36	316.2277832	1426.660915	74.84818209	1428.622979	3.003206123	206.3876465
37	251.1886444	1435.420599	72.31543526	1437.241044	2.884080929	208.4176835
38	199.5262299	1441.953157	71.10345167	1443.705166	2.822997769	210.4727225
39	158.4893188	1447.579722	71.72406117	1449.355509	2.836547101	212.5127585
40	125.89254	1452.593416	74.68811874	1454.512271	2.943389947	214.5827975
41	100	1455.287805	80.58917067	1457.517482	3.169619159	216.6578365
42	79.43282318	1460.695868	91.80769332	1463.578174	3.596425004	218.6628714
43	63.09573364	1466.23081	105.1192426	1469.994164	4.100719669	220.8729124
44	50.11872482	1473.124915	122.3343607	1478.195762	4.747184814	222.9679544
45	39.81071854	1480.576553	143.2572017	1487.491027	5.526604665	232.8781354
46	31.62277603	1491.657846	169.5283567	1501.260468	6.483899737	235.1181824
47	25.11886406	1510.200623	202.8814088	1523.767301	7.651345549	237.4032214
48	19.95262337	1530.205873	239.6794666	1548.862893	8.902032789	240.1782734
49	15.84893227	1552.282211	282.3283169	1577.748186	10.30824744	242.8183204
50	12.58925438	1580.630188	332.1555335	1615.152962	11.86752767	245.6133744
51	10	1613.921202	389.0639769	1660.154337	13.55355229	248.4134234
52	7.943282604	1652.537137	455.8530139	1714.258136	15.42153949	251.4484814
53	6.30957365	1697.576685	529.2592354	1778.168142	17.31608892	254.6135404
54	5.011872292	1751.738507	612.9660429	1855.886626	19.28589578	257.6735973
55	3.981071711	1816.049925	708.2963437	1949.287317	21.30679335	260.8586533
56	3.162277699	1886.932891	814.4632335	2055.204635	23.34664029	264.0187123
57	2.511886358	1969.597706	936.6280818	2180.960175	25.43308946	267.2837753
58	1.995262384	2060.143868	1068.23871	2320.630668	27.40792533	270.8038373
59	1.584893227	2167.122124	1221.64216	2487.73549	29.41066664	274.1038983
60	1.258925438	2284.693966	1389.744288	2674.175706	31.31150765	277.4939643
61	1	2418.088287	1581.709461	2889.455966	33.18932817	283.8790813
62	0.794328272	2579.479942	1785.182982	3136.972274	34.68598074	287.8241543
63	0.630957365	2739.834935	2032.349504	3411.325252	36.56721394	291.9092283
64	0.501187265	2914.551356	2311.800384	3720.08476	38.42118864	296.4843153
65	0.398107171	3110.305921	2639.446394	4079.298983	40.31837279	301.4444072
66	0.316227764	3324.217355	3017.252988	4489.347015	42.22871129	306.6845052
67	0.251188636	3555.594682	3449.044483	4953.60085	44.12851958	312.7996142
68	0.199526235	3812.082851	3957.05862	5494.569008	46.06904164	319.4997392
69	0.158489317	4104.331524	4551.505779	6128.763506	47.95736154	327.2948832
70	0.12589255	4431.244782	5249.249561	6869.537923	49.830037	336.4600552
71	0.100000001	4807.421877	6071.009572	7743.930676	51.62551881	347.1502511
