Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	1000000	2713.110819	7098.625352	7599.437625	69.08302969	53.04480887
2	794328.25	3690.902194	8245.27831	9033.679949	65.8848835	63.38999884
3	630957.375	4889.740167	9511.798253	10695.03927	62.79361578	68.79509983
4	501187.2188	6269.503344	10925.55511	12596.60378	60.15113985	71.50514882
5	398107.1563	7829.60823	12423.12877	14684.58013	57.77904603	80.0953078
6	316227.7813	9662.663488	14191.38558	17168.64847	55.74974352	82.28034879
7	251188.6406	11755.37131	16106.86122	19940.40453	53.87667659	88.96047178
8	199526.2344	14278.11915	18047.78196	23012.75994	51.65146576	91.12551277
9	158489.3125	17165.30215	20222.37259	26525.30775	49.67449333	93.50555676
10	125892.5391	20457.40173	22540.42298	30439.71015	47.77351452	95.14058776
11	100000	23839.33958	24823.85986	34417.11972	46.15901058	96.87061776
12	79432.82031	27981.62505	27035.09412	38908.45222	44.01435639	102.2307187
13	63095.73438	32662.59243	28938.90844	43638.34743	41.54079716	106.8458037
14	50118.72266	37695.09986	30762.14794	48654.19098	39.21713347	114.0909387
15	39810.71875	43208.65855	32379.57144	53994.674	36.84704289	116.8159867
16	31622.77734	48787.99057	33829.09126	59368.97708	34.73704147	125.3511447
17	25118.86523	54679.86196	35001.24373	64922.83394	32.62380118	128.9412137
18	19952.62305	60715.67097	35858.24935	70513.87628	30.56580084	131.5612597
19	15848.93164	66930.29836	36429.13098	76202.01062	28.55877214	139.6914116
20	12589.25391	73073.76404	36636.9025	81743.73135	26.62775618	150.1966036
21	10000	79167.55873	36465.6043	87162.16296	24.73141041	158.5167636
22	7943.282227	85129.08368	36195.83926	92504.59268	23.03460047	164.8318776
23	6309.573242	91041.45891	35255.92512	97629.54213	21.1689603	171.4169996
24	5011.872559	96641.99091	34182.36243	102509.0645	19.4787346	183.3172205
25	3981.071777	101931.8056	32907.11944	107111.9578	17.89187769	185.4222575
26	3162.277588	106877.8165	31585.50579	111447.3501	16.46394387	187.3272915
27	2511.886475	111508.0459	30215.63533	115529.3423	15.16150677	189.1523255
28	1995.262329	115836.0876	28906.99596	119388.4987	14.01202115	191.0023615
29	1584.893188	119886.7602	27679.24353	123040.5453	13.00054632	192.7323945
30	1258.925415	123788.7898	26492.62418	126591.9571	12.07991153	194.4824275
31	1000	127180.5456	25412.54047	129694.5966	11.29972264	196.5674655
32	794.3282471	130663.9046	24491.69062	132939.4557	10.61635473	198.7475035
33	630.9573364	133867.1948	23908.78985	135985.4995	10.12630323	200.7725415
34	501.1872253	136951.2165	23173.49335	138897.9715	9.604038349	202.5675735
35	398.1071777	139947.384	22737.04754	141782.3812	9.228130234	204.3676095
36	316.2277832	142891.5557	22546.84446	144659.4514	8.966765991	206.3876465
37	251.1886444	145800.3411	22502.75334	147526.6531	8.773773912	208.4176835
38	199.5262299	148758.5525	22657.73415	150474.1834	8.660282458	210.4727225
39	158.4893188	151692.6374	23001.45299	153426.6049	8.622190901	212.5127585
40	125.89254	154726.9325	23485.61069	156499.1935	8.630900504	214.5827975
41	100	157867.1338	24149.52966	159703.5745	8.697327316	216.6578365
42	79.43282318	161070.5172	25097.31661	163014.0693	8.856367442	218.6628714
43	63.09573364	164485.8604	26068.21593	166538.7347	9.005509899	220.8729124
44	50.11872482	168028.0757	27165.33811	170209.8405	9.183627581	222.9679544
45	39.81071854	171816.2395	28432.42617	174152.8725	9.396245323	232.8781354
46	31.62277603	175773.2063	29831.32701	178286.646	9.63216674	235.1181824
47	25.11886406	180007.5382	31364.64124	182719.6064	9.884028674	237.4032214
48	19.95262337	184489.1173	33001.9312	187417.6135	10.14196009	240.1782734
49	15.84893227	189253.3092	34769.20768	192420.6664	10.41017014	242.8183204
50	12.58925438	194301.6615	36658.69419	197729.602	10.68434386	245.6133744
51	10	199711.2067	38615.79682	203410.2894	10.9435581	248.4134234
52	7.943282604	205290.4024	40885.58265	209322.1923	11.26363318	251.4484814
53	6.30957365	211292.3776	42937.10531	215610.9085	11.48676772	254.6135404
54	5.011872292	217725.555	45051.9992	222337.8059	11.69071488	257.6735973
55	3.981071711	224587.8361	47227.92451	229499.8322	11.87553298	260.8586533
56	3.162277699	231644.5668	49358.03281	236844.7186	12.02850406	264.0187123
57	2.511886358	239147.1588	51549.97017	244640.0683	12.16440925	267.2837753
58	1.995262384	246762.7526	53598.87486	252516.7231	12.25475157	270.8038373
59	1.584893227	254977.7363	55693.46835	260989.2879	12.32130593	274.1038983
60	1.258925438	263306.0484	57621.62191	269537.245	12.34395148	277.4939643
61	1	272001.7734	59467.28492	278426.5122	12.33243256	283.8790813
62	0.794328272	280708.0276	62014.95543	287476.6972	12.45786998	287.8241543
63	0.630957365	290326.6466	61510.4292	296771.1149	11.96215461	291.9092283
64	0.501187265	299170.9378	63443.67757	305824.0512	11.97304902	296.4843153
65	0.398107171	308222.8917	65518.5691	315109.5585	12.00067069	301.4444072
66	0.316227764	317119.3411	67713.62489	324268.1167	12.05320239	306.6845052
67	0.251188636	325853.3724	70378.05174	333366.9007	12.18757874	312.7996142
68	0.199526235	334528.8724	73709.98055	342553.248	12.42598027	319.4997392
69	0.158489317	343188.487	77949.13425	351929.5457	12.79660621	327.2948832
70	0.12589255	351841.8703	83324.1749	361573.8097	13.32348359	336.4600552
71	0.100000001	360683.4293	90292.74971	371813.5512	14.05446603	347.1502511
