Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	1000000	558.5143108	175.9413392	585.5711658	17.48529817	53.04480887
2	794328.25	591.1067339	171.8097674	615.5694657	16.20691691	63.38999884
3	630957.375	621.0636218	166.3975391	642.9682445	14.99862652	68.79509983
4	501187.2188	648.679582	159.6181309	668.0293017	13.82391694	71.50514882
5	398107.1563	673.6978127	152.1291343	690.6605652	12.72466495	80.0953078
6	316227.7813	696.8051564	144.4396754	711.6180477	11.71090104	82.28034879
7	251188.6406	718.0787325	136.8631037	731.0051814	10.79093502	88.96047178
8	199526.2344	737.7398828	129.2559563	748.9774608	9.937659816	91.12551277
9	158489.3125	755.8826486	121.7683207	765.6279138	9.15139537	93.50555676
10	125892.5391	772.7390857	114.568102	781.1859859	8.433370892	95.14058776
11	100000	788.4677664	107.5894	795.7744012	7.770236007	96.87061776
12	79432.82031	802.9854937	99.44518917	809.1199224	7.059809987	102.2307187
13	63095.73438	816.6521943	94.21359085	822.0687363	6.580870883	106.8458037
14	50118.72266	829.2638658	89.08566218	834.0352596	6.131621236	114.0909387
15	39810.71875	841.0858076	84.28370164	845.2982184	5.722404226	116.8159867
16	31622.77734	851.8389597	79.93298224	855.5810277	5.360697617	125.3511447
17	25118.86523	861.8641249	76.08516295	865.2159972	5.044979405	128.9412137
18	19952.62305	871.2357422	72.88550992	874.2791408	4.782093395	131.5612597
19	15848.93164	880.1388375	70.44153576	882.9532169	4.575889526	139.6914116
20	12589.25391	888.8222746	68.79342978	891.4805505	4.425778678	150.1966036
21	10000	897.2859822	67.88664058	899.850393	4.326627116	158.5167636
22	7943.282227	905.9431452	67.74607105	908.4726262	4.276596084	164.8318776
23	6309.573242	914.6833565	68.14088057	917.2179797	4.260475902	171.4169996
24	5011.872559	923.5094833	69.22049146	926.1000174	4.286517751	183.3172205
25	3981.071777	932.8088312	70.8483857	935.4954887	4.34337097	185.4222575
26	3162.277588	942.5158031	72.7134346	945.3164987	4.411530093	187.3272915
27	2511.886475	952.6327906	74.99351902	955.5800655	4.501177102	189.1523255
28	1995.262329	963.2817426	77.43407766	966.3890272	4.595879062	191.0023615
29	1584.893188	974.3749786	80.12904982	977.6641875	4.701217468	192.7323945
30	1258.925415	985.9262195	82.84641037	989.400848	4.803224209	194.4824275
31	1000	997.7868246	85.78066883	1001.467359	4.913689955	196.5674655
32	794.3282471	1010.195811	88.41816357	1014.057863	5.002109738	198.7475035
33	630.9573364	1022.78681	91.45994287	1026.867947	5.109928712	200.7725415
34	501.1872253	1035.413722	94.72370115	1039.737542	5.227092258	202.5675735
35	398.1071777	1048.175259	98.26863272	1052.771627	5.355944369	204.3676095
36	316.2277832	1060.92714	102.3925931	1065.856763	5.512677607	206.3876465
37	251.1886444	1073.703927	107.3382245	1079.055891	5.708893549	208.4176835
38	199.5262299	1086.487781	113.4523133	1092.395133	5.96128749	210.4727225
39	158.4893188	1099.37781	121.1561316	1106.033624	6.288862249	212.5127585
40	125.89254	1112.51379	130.9797534	1120.197584	6.714702104	214.5827975
41	100	1126.263237	143.2883984	1135.341554	7.250481488	216.6578365
42	79.43282318	1140.857043	159.7310404	1151.984721	7.970154888	218.6628714
43	63.09573364	1157.395683	178.7250753	1171.113752	8.778279885	220.8729124
44	50.11872482	1176.17236	201.3752916	1193.286817	9.715545962	222.9679544
45	39.81071854	1198.239091	228.7276967	1219.874288	10.8069835	232.8781354
46	31.62277603	1223.291141	260.3029999	1250.679363	12.01274598	235.1181824
47	25.11886406	1251.947894	297.0588056	1286.707994	13.34813892	237.4032214
48	19.95262337	1285.387005	338.6096021	1329.238961	14.7581469	240.1782734
49	15.84893227	1323.169769	386.1455613	1378.363752	16.26902557	242.8183204
50	12.58925438	1366.44365	439.9027754	1435.50782	17.84506023	245.6133744
51	10	1417.795805	501.0506649	1503.727606	19.4634666	248.4134234
52	7.943282604	1473.951472	570.3758337	1580.462443	21.15497064	251.4484814
53	6.30957365	1538.786761	645.7375049	1668.784474	22.76490248	254.6135404
54	5.011872292	1610.881584	730.6607459	1768.84273	24.39800742	257.6735973
55	3.981071711	1695.668383	827.0146648	1886.596014	25.9995069	260.8586533
56	3.162277699	1786.64076	931.4308941	2014.856996	27.53441973	264.0187123
57	2.511886358	1889.945986	1049.970236	2162.020659	29.05460974	267.2837753
58	1.995262384	2001.320066	1175.573648	2321.046188	30.42993873	270.8038373
59	1.584893227	2129.594868	1320.996677	2506.034023	31.81150166	274.1038983
60	1.258925438	2267.991978	1477.500053	2706.805131	33.0825281	277.4939643
61	1	2420.389982	1653.882999	2931.487104	34.34528802	283.8790813
62	0.794328272	2598.890582	1837.004608	3182.580429	35.25426852	287.8241543
63	0.630957365	2772.365711	2058.029635	3452.75218	36.58786556	291.9092283
64	0.501187265	2956.658019	2308.154788	3750.920576	37.9778565	296.4843153
65	0.398107171	3154.804654	2600.438284	4088.406985	39.4980321	301.4444072
66	0.316227764	3369.422118	2941.982422	4473.060024	41.1255613	306.6845052
67	0.251188636	3593.032191	3331.341028	4899.766665	42.8356645	312.7996142
68	0.199526235	3837.963421	3794.421085	5396.998665	44.67313426	319.4997392
69	0.158489317	4114.144696	4343.901275	5982.947841	46.55601493	327.2948832
70	0.12589255	4429.664746	4999.388893	6679.507397	48.45773315	336.4600552
71	0.100000001	4790.993828	5779.428096	7507.024109	50.34216193	347.1502511
