Time (s)	WE(1).Potential (V)	Corrected time (s)	Index	dWE(1).Potential/dt (V/s)	Cutoffs	OCP value (V)
1.54474899609988	0.0257415771484375	0	1	0	dWE(1).Potential/dt < 1E-06 V/s	0.025054183660769
1.64474899584741	0.0257354736328125	0.0999999997475243	2	-6.10388669883832E-05	dWE(1).Potential/dt < 1E-06 V/s	
1.74474899559493	0.025732421875	0.199999999495049	3	-1.52364336827304E-05	dWE(1).Potential/dt < 1E-06 V/s	
1.84474899534246	0.0257354736328125	0.299999999242573	4	7.11530301487073E-05		
1.94474899508998	0.025738525390625	0.399999998990097	5	1.02383373814519E-05		
2.04474899483751	0.0257293701171875	0.499999998737621	6	-0.000193323896382935	dWE(1).Potential/dt < 1E-06 V/s	
2.14474899458503	0.025732421875	0.599999998485146	7	0.000172958971234038		
2.24474899433255	0.025732421875	0.69999999823267	8	-6.6148721089121E-05	dWE(1).Potential/dt < 1E-06 V/s	
2.34474899408008	0.025738525390625	0.799999997980194	9	0.000122077733976766		
2.4447489938276	0.0257171630859375	0.899999997727718	10	-0.000462836178485304	dWE(1).Potential/dt < 1E-06 V/s	
2.54474899357513	0.0257171630859375	0.999999997475243	11	0.000269555719569325		
2.64474899332265	0.025714111328125	1.09999999722277	12	-0.000127193794469349	dWE(1).Potential/dt < 1E-06 V/s	
2.74474899307017	0.0257110595703125	1.19999999697029	13	-2.03214531211415E-05	dWE(1).Potential/dt < 1E-06 V/s	
2.8447489928177	0.02572021484375	1.29999999671782	14	0.000193261803360656		
2.94474899256522	0.0257080078125	1.39999999646534	15	-0.00034072739072144	dWE(1).Potential/dt < 1E-06 V/s	
3.04474899231275	0.025714111328125	1.49999999621286	16	0.000284785957774147		
3.14474899206027	0.025714111328125	1.59999999596039	17	-0.000111901485070121	dWE(1).Potential/dt < 1E-06 V/s	
3.2447489918078	0.025714111328125	1.69999999570791	18	2.03276631509652E-05		
3.34474899155532	0.0257110595703125	1.79999999545544	19	-5.59414293093141E-05	dWE(1).Potential/dt < 1E-06 V/s	
3.44474899130284	0.0257110595703125	1.89999999520296	20	3.56013479176909E-05		
3.54474899105037	0.02569580078125	1.99999999495049	21	-0.00028991443105042	dWE(1).Potential/dt < 1E-06 V/s	
3.64474899079789	0.0256988525390625	2.09999999469801	22	0.000233948172535747		
3.74474899054542	0.0257049560546875	2.19999999444553	23	2.54313090408687E-05		
3.84474899029294	0.0256866455078125	2.29999999419306	24	-0.000396693649236113	dWE(1).Potential/dt < 1E-06 V/s	
3.94474899004047	0.0256988525390625	2.39999999394058	25	0.000457701476989314		
4.04474898978799	0.0256927490234375	2.49999999368811	26	-0.000315302284434438	dWE(1).Potential/dt < 1E-06 V/s	
4.14474898953551	0.02569580078125	2.59999999343563	27	0.000167830497957766		
4.24474898928304	0.025689697265625	2.69999999318316	28	-0.000167849124409258	dWE(1).Potential/dt < 1E-06 V/s	
4.34474898903056	0.0256866455078125	2.79999999293068	29	2.54685619438533E-05		
4.44474898877809	0.0256805419921875	2.8999999926782	30	-9.66836742009036E-05	dWE(1).Potential/dt < 1E-06 V/s	
4.54474898852561	0.0256805419921875	2.99999999242573	31	6.10512870480306E-05		
4.64474898827314	0.02568359375	3.09999999217325	32	3.55827214661986E-05		
4.74474898802066	0.0256744384765625	3.19999999192078	33	-0.000203450472326949	dWE(1).Potential/dt < 1E-06 V/s	
4.84474898776818	0.0256744384765625	3.2999999916683	34	0.000116998919111211		
4.94474898751571	0.02567138671875	3.39999999141583	35	-8.6439133156091E-05	dWE(1).Potential/dt < 1E-06 V/s	
5.04474898726323	0.0256744384765625	3.49999999116335	36	9.14993142941967E-05		
5.14474898701076	0.025665283203125	3.59999999091087	37	-0.000213577048270963	dWE(1).Potential/dt < 1E-06 V/s	
5.24474898675828	0.025665283203125	3.6999999906584	38	0.000116967879876029		
5.34474898650581	0.0256683349609375	3.79999999040592	39	2.54126825893763E-05		
5.44474898625333	0.0256622314453125	3.89999999015345	40	-0.000147471786476672	dWE(1).Potential/dt < 1E-06 V/s	
5.54474898600085	0.0256683349609375	3.99999998990097	41	0.000193243176909164		
5.64474898574838	0.0256683349609375	4.0999999896485	42	-9.15551936486736E-05	dWE(1).Potential/dt < 1E-06 V/s	
5.7447489854959	0.0256622314453125	4.19999998939602	43	-9.15303608053364E-05	dWE(1).Potential/dt < 1E-06 V/s	
5.84474898524343	0.025665283203125	4.29999998914354	44	0.000127144128782675		
5.94474898499095	0.0256500244140625	4.39999998889107	45	-0.000335685821482912	dWE(1).Potential/dt < 1E-06 V/s	
6.04474898473848	0.0256622314453125	4.49999998863859	46	0.000412004592362791		
6.144748984486	0.0256500244140625	4.59999998838612	47	-0.000417083414504305	dWE(1).Potential/dt < 1E-06 V/s	
6.24474898423352	0.0256439208984375	4.69999998813364	48	7.12026958353817E-05		
6.34474898398105	0.02564697265625	4.79999998788117	49	8.65136389620602E-05		
6.44474898372857	0.0256561279296875	4.89999998762869	50	0.000111882858618628		
6.5447489834761	0.02564697265625	4.99999998737621	51	-0.000264489324763417	dWE(1).Potential/dt < 1E-06 V/s	
6.64474898322362	0.0256500244140625	5.09999998712374	52	0.000193280429812148		
6.74474898297115	0.02564697265625	5.19999998687126	53	-0.000122046687465627	dWE(1).Potential/dt < 1E-06 V/s	
6.84474898271867	0.02564697265625	5.29999998661879	54	4.57838068541605E-05		
6.94474898246619	0.025640869140625	5.39999998636631	55	-0.000122065313917119	dWE(1).Potential/dt < 1E-06 V/s	
7.04474898221372	0.025634765625	5.49999998611383	56	-4.07174120482523E-05	dWE(1).Potential/dt < 1E-06 V/s	
7.14474898196124	0.025634765625	5.59999998586136	57	5.08750345034059E-05		
7.24474898170877	0.025634765625	5.69999998560888	58	-2.03462896024575E-05	dWE(1).Potential/dt < 1E-06 V/s	
7.34474898145629	0.0256317138671875	5.79999998535641	59	-5.59290128876455E-05	dWE(1).Potential/dt < 1E-06 V/s	
7.44474898120382	0.025634765625	5.89999998510393	60	9.15427808649838E-05		
7.54474898095134	0.02562255859375	5.99999998485146	61	-0.000269586773356423	dWE(1).Potential/dt < 1E-06 V/s	
7.64474898069886	0.025634765625	6.09999998459898	62	0.000376390817109495		
7.74474898044639	0.0256317138671875	6.1999999843465	63	-0.00023903940746095	dWE(1).Potential/dt < 1E-06 V/s	
7.84474898019391	0.025628662109375	6.29999998409403	64	2.03276631509652E-05		
7.94474897994144	0.02562255859375	6.39999998384155	65	-8.64515532157384E-05	dWE(1).Potential/dt < 1E-06 V/s	
8.04474897968896	0.02562255859375	6.49999998358908	66	6.10078241152223E-05		
8.14474897943649	0.0256256103515625	6.5999999833366	67	3.56199743691832E-05		
8.24474897918401	0.0256195068359375	6.69999998308413	68	-0.000147533879498951	dWE(1).Potential/dt < 1E-06 V/s	
8.34474897893153	0.0256195068359375	6.79999998283165	69	8.139757119352E-05		
8.44474897867906	0.0256195068359375	6.89999998257917	70	-2.03462896024575E-05	dWE(1).Potential/dt < 1E-06 V/s	
8.54474897842658	0.0256134033203125	6.9999999823267	71	-0.000111907691461965	dWE(1).Potential/dt < 1E-06 V/s	
8.64474897817411	0.0256103515625	7.09999998207422	72	1.52985212480417E-05		
8.74474897792163	0.0256072998046875	7.19999998182175	73	-4.07546649512369E-05	dWE(1).Potential/dt < 1E-06 V/s	
8.84474897766916	0.0256103515625	7.29999998156927	74	8.14161976450123E-05		
8.94474897741668	0.0256072998046875	7.3999999813168	75	-0.000101781115517952	dWE(1).Potential/dt < 1E-06 V/s	
9.0447489771642	0.0256072998046875	7.49999998106432	76	4.57838068541605E-05		
9.14474897691173	0.025616455078125	7.59999998081184	77	0.00015769770834595		
9.24474897665925	0.025604248046875	7.69999998055937	78	-0.000330619426677004	dWE(1).Potential/dt < 1E-06 V/s	
9.34474897640678	0.025604248046875	7.79999998030689	79	0.000172940344782546		
9.4447489761543	0.025604248046875	7.89999998005442	80	-4.06925792049151E-05	dWE(1).Potential/dt < 1E-06 V/s	
9.54474897590183	0.025604248046875	7.99999997980194	81	0	dWE(1).Potential/dt < 1E-06 V/s	
9.64474897564935	0.025604248046875	8.09999997954947	82	0	dWE(1).Potential/dt < 1E-06 V/s	
9.74474897539687	0.0256011962890625	8.19999997929699	83	-5.59290128876455E-05	dWE(1).Potential/dt < 1E-06 V/s	
9.8447489751444	0.025604248046875	8.29999997904451	84	9.15427808649838E-05		
9.94474897489192	0.025592041015625	8.39999997879204	85	-0.000269586773356423	dWE(1).Potential/dt < 1E-06 V/s	
10.0447489746394	0.025592041015625	8.49999997853956	86	0.000152575434185565		
10.144748974387	0.0255950927734375	8.59999997828709	87	1.5273686585715E-05		
10.2447489741345	0.0255889892578125	8.69999997803461	88	-0.000147533879498951	dWE(1).Potential/dt < 1E-06 V/s	
10.344748973882	0.02559814453125	8.79999997778214	89	0.000249234290095046		
10.4447489736295	0.0255889892578125	8.89999997752966	90	-0.000294974626740441	dWE(1).Potential/dt < 1E-06 V/s	
