Time (s)	WE(1).Potential (V)	Corrected time (s)	Index	dWE(1).Potential/dt (V/s)	Cutoffs	OCP value (V)
1.56774499604182	0.0595703125	0	1	0	dWE(1).Potential/dt < 1E-06 V/s	0.0595650508485991
1.66774499578935	0.0595703125	0.0999999997475243	2	0	dWE(1).Potential/dt < 1E-06 V/s	
1.76774499553687	0.059539794921875	0.199999999495049	3	-0.000457763555459678	dWE(1).Potential/dt < 1E-06 V/s	
1.8677449952844	0.0595703125	0.299999999242573	4	0.000915527110919356		
1.96774499503192	0.0595703125	0.399999998990097	5	-0.000457763555459678	dWE(1).Potential/dt < 1E-06 V/s	
2.06774499477945	0.0595703125	0.499999998737621	6	0.000101725236163475		
2.16774499452697	0.0595703125	0.599999998485146	7	0	dWE(1).Potential/dt < 1E-06 V/s	
2.26774499427449	0.0595703125	0.69999999823267	8	0	dWE(1).Potential/dt < 1E-06 V/s	
2.36774499402202	0.059539794921875	0.799999997980194	9	-0.000559488777071238	dWE(1).Potential/dt < 1E-06 V/s	
2.46774499376954	0.0595703125	0.899999997727718	10	0.000915527110919356		
2.56774499351707	0.059539794921875	0.999999997475243	11	-0.00101725233253092	dWE(1).Potential/dt < 1E-06 V/s	
2.66774499326459	0.059539794921875	1.09999999722277	12	0.000457763555459678		
2.76774499301212	0.0595703125	1.19999999697029	13	0.000457763555459678		
2.86774499275964	0.0595703125	1.29999999671782	14	-0.000356038333848119	dWE(1).Potential/dt < 1E-06 V/s	
2.96774499250716	0.0595703125	1.39999999646534	15	0.000101725236163475		
3.06774499225469	0.0595703125	1.49999999621286	16	0	dWE(1).Potential/dt < 1E-06 V/s	
3.16774499200221	0.0595703125	1.59999999596039	17	0	dWE(1).Potential/dt < 1E-06 V/s	
3.26774499174974	0.059539794921875	1.69999999570791	18	-0.000559488777071238	dWE(1).Potential/dt < 1E-06 V/s	
3.36774499149726	0.0595703125	1.79999999545544	19	0.000915527110919356		
3.46774499124479	0.0595703125	1.89999999520296	20	-0.000457763555459678	dWE(1).Potential/dt < 1E-06 V/s	
3.56774499099231	0.0595703125	1.99999999495049	21	0.000101725236163475		
3.66774499073983	0.0595703125	2.09999999469801	22	0	dWE(1).Potential/dt < 1E-06 V/s	
3.76774499048736	0.0595703125	2.19999999444553	23	0	dWE(1).Potential/dt < 1E-06 V/s	
3.86774499023488	0.0595703125	2.29999999419306	24	0	dWE(1).Potential/dt < 1E-06 V/s	
3.96774498998241	0.0595703125	2.39999999394058	25	0	dWE(1).Potential/dt < 1E-06 V/s	
4.06774498972993	0.0595703125	2.49999999368811	26	0	dWE(1).Potential/dt < 1E-06 V/s , dWE(1).Potential/dt > -1E-06 V/s	
4.16774498947746	0.0595703125	2.59999999343563	27	0	dWE(1).Potential/dt < 1E-06 V/s , dWE(1).Potential/dt > -1E-06 V/s	
4.26774498922498	0.0595703125	2.69999999318316	28	0	dWE(1).Potential/dt < 1E-06 V/s , dWE(1).Potential/dt > -1E-06 V/s	
4.3677449889725	0.0595703125	2.79999999293068	29	0	dWE(1).Potential/dt < 1E-06 V/s , dWE(1).Potential/dt > -1E-06 V/s	
4.46774498872003	0.0595703125	2.8999999926782	30	0	dWE(1).Potential/dt < 1E-06 V/s , dWE(1).Potential/dt > -1E-06 V/s	
